ID	CDSs_GENEMARKS
NC_005236	2
NC_003832	2
NC_003841	3
NC_003843	3
NC_003569	2
NC_008304	4
NC_009450	2
NC_004294	3
NC_004613	3
NC_001549	6
NC_004647	3
NC_005996	2
NC_006020	2
NC_006021	2
NC_005978	2
NC_005979	2
NC_005980	2
NC_002037	2
NC_007241	2
NC_010732	5
NC_010619	2
NC_010711	3
NC_004648	3
NC_004657	3
NC_001278	3
NC_002526	9
NC_002598	4
NC_001558	2
NC_002161	7
NC_013105	2
NC_013106	2
NC_013108	2
NC_013109	2
NC_013110	2
NC_013111	2
NC_013112	2
NC_011052	4
NC_005965	3
NC_004675	5
NC_007585	2
NC_007583	2
NC_001803	10
NC_006430	8
NC_001574	4
NC_005065	10
NC_013113	2
NC_012754	2
NC_013117	6
NC_006006	2
NC_003557	4
NC_002063	3
NC_007999	5
NC_006503	2
NC_004199	2
NC_005903	2
NC_008374	4
NC_008373	3
NC_003634	3
NC_003673	2
NC_004778	124
NC_006956	2
NC_006957	1
NC_004211	2
NC_004217	2
NC_004218	2
NC_013133	2
NC_013134	4
NC_003741	2
NC_001469	5
NC_001837	2
NC_001899	4
NC_001946	4
NC_001977	3
NC_001987	60
NC_014510	3
NC_014511	2
NC_014512	2
NC_001981	2
NC_001792	3
NC_002041	4
NC_001466	4
NC_001484	2
NC_014513	2
NC_014514	2
NC_014517	2
NC_014518	2
NC_014519	2
NC_014520	2
NC_014522	2
NC_015784	4
NC_001513	3
NC_001633	5
NC_001652	7
NC_001782	2
NC_001962	118
NC_001964	4
NC_000903	7
NC_002206	2
NC_014525	2
NC_014526	2
NC_014528	2
NC_014529	2
NC_014530	2
NC_014531	2
NC_000960	2
NC_002064	3
NC_002543	5
NC_002551	4
NC_002562	2
NC_002564	2
AC_000005	30
AC_000008	31
NC_001405	32
NC_003814	2
NC_014464	2
NC_002565	2
NC_002567	2
NC_001403	2
NC_001963	3
NC_002563	2
NC_002042	4
NC_009612	3
NC_001553	2
NC_000885	1
NC_014542	5
NC_002557	2
NC_003378	5
NC_002201	7
NC_003471	2
NC_003502	2
NC_003531	2
NC_010538	6
NC_014546	5
NC_003535	4
NC_003538	1
NC_003668	4
NC_003671	3
NC_003682	2
NC_003683	2
NC_003723	3
NC_003749	2
NC_011500	2
NC_003543	2
NC_003601	3
NC_003612	1
NC_003756	4
NC_003757	2
NC_003771	2
NC_003783	3
NC_003784	3
NC_003802	2
NC_003822	3
NC_015070	3
NC_012698	2
NC_014790	2
NC_005137	129
NC_007542	2
NC_008038	3
NC_001918	2
NC_007524	2
NC_007525	2
NC_007526	2
NC_007528	2
NC_007529	2
NC_015469	2
NC_016144	10
NC_009241	2
NC_006507	2
NC_006508	2
NC_006498	2
NC_006497	2
NC_006501	2
NC_007986	6
NC_000883	3
NC_005227	2
NC_001409	3
NC_007815	5
NC_011535	6
NC_007903	3
NC_007154	2
NC_005947	2
NC_001524	7
NC_004442	4
NC_006064	2
NC_005283	7
NC_003983	2
NC_016152	3
NC_016153	2
NC_003839	2
NC_009559	2
NC_006558	4
NC_004422	5
NC_001818	4
NC_005875	1
NC_004733	2
NC_004651	4
NC_004192	3
NC_001875	118
NC_005285	5
NC_001339	5
NC_001554	5
NC_016155	4
NC_009560	2
NC_009562	2
NC_009891	2
NC_006451	1
NC_003347	4
NC_005148	3
NC_004144	2
NC_003608	4
NC_004068	7
NC_005343	5
NC_001812	5
NC_002792	5
NC_009520	2
NC_009521	2
NC_001542	6
NC_010305	5
NC_001564	2
NC_008180	2
NC_007674	2
NC_001619	6
NC_001591	7
NC_002816	114
NC_002817	5
NC_002981	4
NC_001458	5
NC_003113	2
NC_002169	118
NC_003534	3
NC_002560	2
NC_001921	7
NC_004221	2
NC_003397	2
NC_010346	2
NC_010347	2
NC_010348	2
NC_010352	4
NC_024779	3
NC_002691	2
NC_002701	3
NC_003102	117
NC_006150	175
NC_003369	5
NC_003375	7
NC_003451	2
NC_007372	2
NC_006572	2
NC_007221	2
NC_001826	71
NC_002468	4
NC_008779	4
NC_024781	8
NC_015783	5
NC_003452	2
NC_003453	3
NC_003487	4
NC_003497	2
NC_005092	2
NC_003697	2
NC_003702	2
NC_003703	2
NC_006433	2
NC_009002	2
NC_008867	2
NC_008884	2
NC_008900	2
NC_008930	2
NC_017099	2
NC_004054	2
NC_026432	2
NC_004042	4
NC_004764	5
NC_001648	4
NC_001605	5
NC_003199	4
NC_003867	3
NC_007990	5
NC_007992	4
NC_007993	6
NC_007994	7
NC_007996	3
NC_007998	3
NC_008000	2
NC_003020	2
NC_003021	2
NC_003018	2
NC_005032	4
NC_004750	5
NC_016758	2
NC_016759	2
NC_016757	2
NC_005029	2
NC_004906	2
NC_004907	2
NC_006632	2
NC_001595	6
NC_003700	2
NC_003059	9
NC_004035	2
NC_003665	3
NC_003553	1
NC_008824	2
NC_014598	2
NC_014600	2
NC_014601	2
NC_014603	2
NC_014604	2
NC_014605	2
NC_001937	3
NC_002047	3
NC_001934	4
NC_003890	2
NC_008001	1
NC_008002	11
NC_008005	2
NC_008008	3
NC_008003	5
NC_008007	9
NC_010701	3
NC_001366	2
NC_003023	2
NC_003016	2
NC_003025	2
NC_008236	5
NC_008514	6
NC_008237	2
NC_008516	6
NC_006495	2
NC_006506	2
NC_006505	2
NC_004120	2
NC_004650	3
NC_008731	2
NC_005176	2
NC_008955	1
NC_006320	2
NC_004612	3
NC_004662	3
NC_015411	2
NC_015412	2
NC_015414	2
NC_001480	3
NC_010706	2
NC_001702	4
NC_005975	7
NC_001402	2
NC_003852	5
NC_004106	5
NC_003019	2
NC_003024	2
NC_003848	2
NC_004198	2
NC_001369	3
NC_001461	2
NC_009001	2
NC_008958	2
NC_008959	3
NC_008960	2
NC_008962	3
NC_001936	4
NC_002046	3
NC_009605	3
NC_010700	3
NC_001647	4
NC_010253	3
NC_010743	2
NC_003847	2
NC_003884	2
NC_004043	3
NC_002766	6
NC_004099	4
NC_005844	3
NC_005881	138
NC_003412	3
NC_015415	2
NC_015413	3
NC_002018	2
NC_001493	95
NC_001508	3
NC_001523	6
NC_003779	3
NC_004714	3
NC_003355	5
NC_004995	4
NC_005846	3
NC_004690	100
NC_009244	2
NC_004204	2
NC_002025	3
NC_003664	4
NC_003648	2
NC_004625	3
NC_004630	3
NC_011062	3
NC_008964	2
NC_008966	3
NC_008969	3
NC_008970	2
NC_008972	2
NC_008973	3
NC_008977	2
NC_009250	2
NC_002190	3
NC_009609	2
NC_007588	2
NC_003809	2
NC_011592	4
NC_004362	2
NC_003759	2
NC_003758	2
NC_003769	2
NC_003650	2
NC_001531	7
NC_003499	5
NC_009246	2
NC_003468	2
NC_005848	2
NC_005849	2
NC_004108	2
NC_002692	5
NC_009896	2
NC_003722	4
NC_003550	2
NC_003623	2
NC_003694	2
NC_000874	6
NC_003638	2
NC_003640	2
NC_008978	1
NC_008981	2
NC_008983	2
NC_008984	4
NC_008986	3
NC_008988	4
NC_009640	8
NC_012212	3
NC_012805	2
NC_013020	3
NC_013035	5
NC_006496	2
NC_006647	2
NC_004656	3
NC_001984	3
NC_014397	2
NC_001600	4
NC_003660	2
NC_004765	5
NC_000940	3
NC_010756	3
NC_007339	5
NC_007533	2
NC_001505	4
NC_006263	3
NC_001618	3
NC_005775	2
NC_001598	9
NC_001497	8
NC_000869	4
NC_003644	2
NC_004100	3
NC_016769	2
NC_002328	3
NC_003746	7
NC_004015	4
NC_002195	3
NC_008793	4
NC_007679	5
NC_008989	4
NC_008991	4
NC_008993	3
NC_008995	5
NC_008996	2
NC_008998	4
NC_008999	2
NC_005080	2
NC_005041	5
NC_004195	6
NC_012777	2
NC_013107	2
NC_001526	5
NC_003518	3
NC_003519	4
NC_002500	3
NC_004189	2
NC_001822	4
NC_004642	3
NC_001344	3
NC_003602	5
NC_001722	8
NC_006264	2
NC_007157	2
NC_007159	2
NC_007160	2
NC_007161	2
NC_007540	2
NC_007523	3
NC_008946	2
NC_004641	5
NC_005226	2
NC_004439	2
NC_004441	2
NC_004091	4
NC_015928	2
NC_009449	2
NC_008839	1
NC_008868	1
NC_008888	3
NC_008899	1
NC_008901	2
NC_009003	2
NC_008971	3
NC_008963	1
NC_009451	3
NC_002020	2
NC_008168	95
NC_009608	6
NC_010955	7
NC_008580	4
NC_003203	2
NC_003738	2
NC_001350	59
NC_010560	4
NC_010562	3
NC_010563	2
NC_009742	2
NC_001658	4
NC_006054	2
NC_003511	4
NC_001830	2
NC_004451	2
NC_004117	144
NC_005039	2
NC_015468	3
NC_004661	3
NC_008950	3
NC_008951	2
NC_008953	3
NC_007985	6
NC_007162	2
NC_006260	3
NC_006261	3
NC_003744	5
NC_003799	2
NC_005224	2
NC_003326	3
NC_003854	2
NC_015939	2
NC_008928	3
NC_008961	2
NC_008976	2
NC_008992	5
NC_007572	2
NC_007361	2
NC_014357	5
NC_014474	6
NC_014515	2
NC_014602	2
NC_010584	2
NC_010587	2
NC_010588	2
NC_010592	2
NC_010593	2
NC_014846	2
NC_014930	3
NC_003704	3
NC_003705	2
NC_003706	2
NC_003707	2
NC_003710	2
NC_003711	2
NC_003906	1
NC_004034	3
NC_003546	3
NC_003725	3
NC_014907	2
NC_015051	4
NC_003561	2
NC_004048	1
NC_004050	2
NC_004062	104
NC_004064	3
NC_004092	1
NC_005222	2
NC_005216	2
NC_010297	1
NC_003477	2
NC_001651	1
NC_010307	3
NC_004206	2
NC_004207	2
NC_004208	2
NC_004209	2
NC_004365	3
NC_001452	4
NC_004366	4
NC_004540	4
NC_010226	8
NC_007341	6
NC_006432	9
NC_010328	2
NC_015397	4
NC_004569	4
NC_004725	5
NC_007586	2
NC_007587	2
NC_005052	2
NC_006561	3
NC_011804	3
NC_004994	5
NC_005038	96
NC_005040	4
NC_001801	5
NC_004455	5
NC_010343	2
NC_010344	2
NC_010345	2
NC_010350	2
NC_006262	2
NC_002602	1
NC_004452	4
NC_002800	2
NC_004367	98
NC_004755	4
NC_003475	1
NC_009890	3
NC_002076	4
NC_001906	7
NC_002645	6
NC_005339	7
NC_005341	4
NC_016044	2
NC_006661	1
NC_004359	1
NC_001538	5
NC_005985	4
NC_005831	6
NC_001552	7
NC_001739	9
NC_002794	137
NC_003017	2
NC_016896	4
NC_015884	2
NC_015885	3
NC_015886	2
NC_001831	7
NC_011557	2
NC_011558	2
NC_011559	3
NC_001632	2
NC_003448	2
NC_016881	2
NC_016882	2
NC_016883	2
NC_016874	2
NC_016875	2
NC_016876	2
NC_006439	2
NC_014707	3
NC_014822	3
NC_014955	5
NC_015115	3
NC_001501	4
NC_003808	2
NC_011568	6
NC_006502	2
NC_005078	3
NC_005082	2
NC_003870	4
NC_003696	2
NC_005348	4
NC_005845	4
NC_015487	4
NC_007374	2
NC_007535	2
NC_006148	4
NC_009519	2
NC_007548	2
NC_001352	5
NC_001940	4
NC_005138	4
NC_001450	4
NC_002803	6
NC_007531	2
NC_007532	2
NC_006550	5
NC_006065	2
NC_003836	3
NC_011546	7
NC_010438	9
NC_004284	4
NC_000898	97
NC_014509	5
NC_016033	5
NC_006066	3
NC_001623	123
NC_001839	2
NC_001728	5
NC_001411	2
NC_001596	6
NC_002665	60
NC_001576	5
NC_001412	4
NC_002077	3
NC_008911	2
NC_011507	2
NC_018381	7
NC_004614	4
NC_014447	3
NC_011584	3
NC_001583	6
NC_001586	6
NC_003084	91
NC_002549	9
NC_004421	2
NC_003798	1
NC_016880	2
NC_003537	2
NC_006941	2
NC_016961	4
NC_003790	4
NC_014847	4
NC_001557	2
NC_002028	3
NC_017685	9
NC_003851	1
NC_003735	2
NC_003728	2
NC_003754	3
NC_003755	2
NC_005261	88
NC_003474	1
NC_000947	2
NC_002552	4
NC_007661	2
NC_011051	6
NC_014083	4
NC_011588	96
NC_007570	2
NC_005993	2
NC_005994	2
NC_005995	2
NC_001847	85
NC_005264	97
NC_001362	5
NC_006623	89
NC_002797	2
NC_014708	2
NC_003794	3
NC_003838	2
NC_001504	4
NC_002051	3
NC_002052	2
NC_006056	2
NC_003747	5
NC_014927	2
NC_014928	3
NC_003505	3
NC_005854	3
NC_016993	8
NC_009757	3
NC_009758	3
NC_015495	2
NC_026242	108
NC_014968	3
NC_011532	7
NC_011536	5
NC_011537	2
NC_014978	2
NC_011540	4
NC_011541	2
NC_011543	5
NC_011549	6
NC_011550	8
NC_015044	3
NC_015045	4
NC_015046	3
NC_015047	3
NC_015048	3
NC_011552	3
NC_011553	2
NC_011556	2
NC_003674	2
NC_010126	2
NC_007966	3
NC_001916	2
NC_005338	3
NC_015317	4
NC_015328	4
NC_015553	4
NC_015639	4
NC_013097	1
NC_009991	5
NC_009988	7
NC_009646	3
NC_002510	4
NC_003540	2
NC_008058	4
NC_002558	2
NC_003646	2
NC_003856	3
NC_004107	3
NC_009996	2
NC_009537	2
NC_010797	4
NC_006016	2
NC_006017	2
NC_002326	3
NC_009503	111
NC_008940	2
NC_004583	3
NC_004800	6
NC_005068	107
NC_004654	4
NC_005992	2
NC_006019	2
NC_007753	2
NC_010837	4
NC_012799	2
NC_001495	2
NC_005217	2
NC_001478	4
NC_003853	4
NC_004052	1
NC_001948	4
NC_006574	2
NC_014906	2
NC_003609	5
NC_008521	2
NC_007672	2
NC_007667	2
NC_005905	74
NC_002743	1
NC_006646	7
NC_001512	3
NC_001413	4
NC_003896	5
NC_003618	6
NC_001694	5
NC_001829	3
NC_013443	4
NC_006575	3
NC_001479	2
NC_008032	5
NC_003469	2
NC_003481	4
NC_004287	3
NC_007378	2
NC_006429	6
NC_006651	2
NC_003564	2
NC_004706	2
NC_005842	3
NC_001973	136
NC_001544	4
NC_003899	4
NC_003900	4
NC_003908	4
NC_003621	2
NC_006428	8
NC_001587	5
NC_013225	2
NC_013226	2
NC_013227	2
NC_013447	3
NC_013439	5
NC_005286	4
NC_001503	6
NC_005051	2
NC_003410	3
NC_006560	95
AC_000010	30
NC_014396	2
NC_013228	2
NC_013229	2
NC_013230	2
NC_013232	2
NC_013233	2
NC_013234	2
NC_005950	3
NC_008059	4
NC_003536	2
NC_004190	2
NC_004176	2
NC_004065	159
NC_004008	2
NC_001748	4
NC_003376	6
NC_001716	77
NC_002604	4
NC_005890	3
NC_001511	4
NC_003480	3
NC_012957	3
NC_003772	2
NC_003603	4
NC_001464	1
NC_003446	2
NC_003462	4
NC_003692	2
NC_003724	3
NC_004908	2
NC_005214	2
NC_001510	3
NC_009895	2
NC_001959	4
NC_001662	3
NC_001540	3
NC_003661	3
NC_004142	2
NC_003613	2
NC_004185	2
NC_004579	4
NC_013258	4
NC_013259	6
NC_003760	2
NC_003764	2
NC_005983	2
NC_006060	4
NC_003398	2
NC_006440	2
NC_006504	2
NC_001367	5
NC_005266	2
NC_011920	8
NC_010708	2
NC_010709	2
NC_011807	3
NC_011808	2
NC_011809	2
NC_014139	3
NC_014140	5
NC_014141	4
NC_014142	3
NC_001499	2
NC_001463	4
NC_001920	1
NC_010791	4
NC_008250	2
NC_004180	3
NC_003750	2
NC_003826	1
NC_002050	3
NC_006437	2
NC_001368	4
NC_003689	2
NC_005988	2
NC_006005	2
NC_005998	2
NC_009570	2
NC_009240	84
NC_001699	5
NC_001796	7
NC_014902	4
NC_015493	2
NC_015490	4
NC_001550	5
NC_003849	5
NC_003627	5
NC_006951	7
NC_004290	5
NC_003008	2
NC_010415	2
NC_013695	2
NC_001490	2
NC_012702	7
NC_012703	7
NC_015668	6
NC_003495	2
NC_010799	3
NC_014903	3
NC_015494	2
NC_015502	4
NC_015503	4
NC_015505	4
NC_015507	3
NC_000858	6
NC_006152	3
NC_004609	3
NC_006566	2
NC_003861	5
NC_001749	2
NC_007029	2
NC_003693	2
NC_012699	3
NC_006961	2
NC_013668	147
NC_001467	4
NC_001468	3
NC_010417	5
NC_010240	148
NC_010752	2
NC_010713	3
NC_010665	2
NC_010662	2
NC_010594	2
NC_010585	2
NC_004010	2
NC_001472	2
NC_003800	2
NC_001886	2
NC_003679	2
NC_014185	5
NC_010663	2
NC_010664	2
NC_010669	2
NC_010671	92
NC_010806	5
NC_010809	5
NC_003801	2
NC_012542	2
NC_003990	3
NC_007340	4
NC_007358	2
NC_007363	2
NC_007448	9
NC_003629	6
NC_012094	3
NC_010810	2
NC_010817	5
NC_010818	4
NC_010820	7
NC_014904	2
NC_002331	148
NC_006435	2
NC_007547	2
NC_007556	2
NC_007538	2
NC_007723	3
NC_001440	3
NC_005057	2
NC_009571	2
NC_007289	4
NC_004905	2
NC_014406	5
NC_014407	5
NC_013007	10
NC_007219	2
NC_007522	3
NC_007527	2
NC_007642	7
NC_007726	4
NC_006267	3
NC_012728	5
NC_012729	4
NC_016878	2
NC_016879	2
NC_001498	7
NC_026433	2
NC_010832	4
NC_010834	3
NC_010836	3
NC_010840	5
NC_011268	3
NC_002048	3
NC_003897	3
NC_005331	3
NC_004205	2
NC_014087	3
NC_014088	3
NC_014089	3
NC_014090	2
NC_014091	3
NC_014093	3
NC_014895	2
NC_010835	4
NC_003414	2
NC_013639	5
NC_013640	3
NC_014095	2
NC_014097	2
NC_008182	2
NC_008183	2
NC_008708	2
NC_008377	4
NC_006367	3
NC_002021	2
NC_003547	2
NC_003555	3
NC_003780	3
NC_011067	2
NC_007721	1
NC_007736	2
NC_007738	2
NC_007739	2
NC_001925	2
NC_013463	3
NC_013462	3
NC_004911	2
NC_006296	7
NC_000855	7
NC_006652	1
NC_006648	5
NC_006874	5
NC_006876	5
NC_007212	2
NC_006306	2
NC_014126	3
NC_001844	88
NC_007803	10
NC_007213	2
NC_007730	3
NC_001914	4
NC_004285	3
NC_001492	3
NC_001721	4
NC_000882	3
NC_014896	2
NC_011530	6
NC_014130	4
NC_003868	3
NC_003607	3
NC_003013	2
NC_010749	2
NC_009805	2
NC_007362	2
NC_007218	5
NC_007382	2
NC_007381	2
NC_007921	133
NC_008559	4
NC_011659	4
NC_014128	3
NC_014137	2
NC_014138	4
NC_008519	7
NC_008517	3
NC_010439	4
NC_014547	3
NC_002022	2
NC_007562	2
NC_007567	2
NC_007740	2
NC_011620	4
NC_007216	2
NC_007750	2
NC_009031	4
NC_001917	3
NC_001436	7
NC_002066	2
NC_002588	3
NC_013231	2
NC_009657	7
NC_001364	7
NC_014845	4
NC_006310	2
NC_007991	3
NC_008317	4
NC_008493	3
NC_008952	1
NC_008965	2
NC_004324	7
NC_003563	2
NC_003403	2
NC_003200	2
NC_003736	2
NC_009994	2
NC_003976	2
NC_011803	4
NC_009000	2
NC_008979	2
NC_008033	3
NC_008303	3
NC_008329	3
NC_006645	5
NC_006441	2
NC_009025	3
NC_008173	2
NC_008366	10
NC_008189	6
NC_004098	3
NC_005094	2
NC_014064	2
NC_008034	4
NC_008492	4
NC_008494	4
NC_014567	87
NC_015522	4
NC_015523	3
NC_015521	3
NC_015524	4
NC_009249	3
NC_009491	3
NC_009561	2
NC_009645	5
NC_009127	172
NC_007745	2
NC_008523	2
NC_006963	6
NC_008522	3
NC_008035	122
NC_002548	3
NC_009756	4
NC_009992	7
NC_010295	5
NC_010306	5
NC_008857	1
NC_008862	2
NC_008860	2
NC_007371	2
NC_007373	2
NC_001430	2
NC_007916	3
NC_004093	2
NC_014066	4
NC_014067	3
NC_010440	3
NC_008883	1
NC_008891	1
NC_008892	1
NC_008871	2
NC_008909	1
NC_008934	2
NC_008926	2
NC_007566	2
NC_009607	3
NC_008311	4
NC_009642	5
NC_009225	3
NC_014068	3
NC_014070	2
NC_014072	3
NC_014073	4
NC_014594	2
NC_014894	4
NC_009251	2
NC_008919	2
NC_009032	2
NC_009946	2
NC_011069	2
NC_011800	9
NC_014074	3
NC_014077	3
NC_014078	3
NC_014079	4
NC_014080	4
NC_014081	4
NC_014084	3
NC_014085	3
NC_001346	4
NC_015506	4
NC_010668	2
NC_011066	2
NC_010521	2
NC_010586	2
NC_010589	2
NC_010755	2
NC_013797	102
NC_012958	3
NC_006564	5
NC_007913	2
NC_008582	7
NC_001663	5
NC_001515	4
NC_010277	5
NC_015467	3
NC_010751	2
NC_010792	3
NC_010441	3
NC_010489	3
NC_010954	2
NC_011189	2
NC_012135	3
NC_012118	3
NC_012137	3
NC_008954	2
NC_001639	7
NC_001961	8
NC_015373	2
NC_006939	4
NC_011400	4
NC_012134	2
NC_012541	2
NC_012519	4
NC_006359	3
NC_014252	2
NC_015374	2
NC_012493	2
NC_012787	3
NC_013101	2
NC_012986	2
NC_013006	4
NC_014630	2
NC_015375	3
NC_013396	2
NC_013402	2
NC_013424	2
NC_013028	3
NC_012755	2
NC_012206	5
NC_009242	2
NC_009248	2
NC_007210	4
NC_014324	4
NC_014524	2
NC_014647	4
NC_014082	3
NC_014086	2
NC_014446	4
NC_014631	5
NC_012210	5
NC_012211	4
NC_003732	2
NC_003733	2
NC_003763	2
NC_003766	2
NC_010710	2
NC_014094	3
NC_014127	3
NC_014599	2
NC_014648	4
NC_014379	2
NC_003767	2
NC_003768	2
NC_003773	2
NC_003774	2
NC_013011	2
NC_013014	2
NC_013015	2
NC_015393	2
NC_011309	4
NC_014516	2
NC_015267	7
NC_015450	2
NC_007549	2
NC_007550	2
NC_007551	2
NC_007552	2
NC_007555	2
NC_013017	2
NC_013018	3
NC_013019	2
NC_013413	4
NC_013953	136
NC_008985	2
NC_009238	5
NC_009764	5
NC_014905	2
NC_015131	2
NC_015135	2
NC_015492	2
NC_015504	4
NC_004627	3
NC_013469	3
NC_013470	2
NC_013471	3
NC_006553	2
NC_003873	3
NC_006960	2
NC_003987	2
NC_007574	2
NC_007569	2
NC_006640	2
NC_006658	15
NC_010254	3
NC_010255	2
NC_015211	5
NC_016013	6
NC_016085	2
NC_016580	4
NC_015935	4
NC_011805	4
NC_012120	3
NC_007611	5
NC_016752	3
NC_013022	4
NC_014236	2
NC_014237	2
NC_014239	2
NC_014240	2
NC_013036	78
NC_010666	2
NC_010950	3
NC_014381	3
NC_016074	7
NC_016141	2
NC_016156	2
NC_016436	9
NC_016647	5
NC_016760	2
NC_012123	7
NC_012126	3
NC_014241	2
NC_014242	2
NC_014243	2
NC_014244	2
NC_014245	3
NC_014481	3
NC_011108	4
NC_011190	2
NC_014527	2
NC_015452	3
NC_015043	3
NC_016959	4
NC_016744	3
NC_015324	4
NC_015325	7
NC_012564	4
NC_018872	2
NC_008365	4
AC_000020	27
NC_015327	2
NC_013404	2
NC_013499	3
NC_014607	2
NC_006494	2
NC_013024	3
AC_000017	32
AC_000018	31
AC_000019	30
AC_000004	28
AC_000006	33
AC_000009	27
AC_000016	17
AC_000011	32
NC_006383	8
NC_014372	10
NC_010624	3
NC_005843	4
NC_013025	3
NC_013026	3
NC_013027	3
NC_013772	148
AC_000013	32
NC_014463	2
NC_014523	2
NC_014929	4
NC_013029	3
NC_013030	3
NC_013796	5
NC_013801	2
NC_013803	2
NC_015631	1
AC_000014	32
NC_002211	2
NC_007543	2
NC_005096	2
NC_007647	2
NC_007649	2
NC_001928	3
NC_001915	2
NC_008728	2
NC_013102	4
NC_001489	2
NC_001483	4
NC_006013	2
NC_006014	2
NC_003604	4
NC_003014	2
NC_003138	9
NC_003417	4
NC_006431	2
NC_004546	2
NC_008733	2
NC_004659	3
NC_004673	5
NC_004634	3
NC_004012	6
NC_013999	3
NC_007609	3
NC_001612	2
NC_009538	2
NC_009532	3
NC_003478	2
NC_003795	7
NC_003828	4
NC_004202	2
NC_004658	3
NC_011058	3
NC_001897	2
NC_007545	2
NC_002015	1
NC_004580	4
NC_004582	3
NC_005169	2
NC_004289	5
NC_010235	2
NC_010246	3
NC_004291	2
NC_014411	2
NC_005347	4
NC_006015	2
NC_006018	2
NC_005982	2
NC_022639	2
NC_005170	2
NC_005172	3
NC_005173	2
NC_005171	2
NC_005166	2
NC_002795	5
NC_004322	5
NC_009759	5
NC_010434	4
NC_009041	5
NC_010239	2
NC_010416	4
NC_014412	2
NC_006312	2
NC_005030	2
NC_006052	2
NC_006147	3
NC_006946	3
NC_007002	4
NC_011065	2
NC_004300	3
NC_005319	3
NC_005852	4
NC_022634	2
NC_003377	2
NC_004426	2
NC_005168	2
NC_005167	2
NC_005888	3
NC_008730	2
NC_011068	2
NC_011070	2
NC_010435	3
NC_003556	4
NC_009951	6
NC_007044	11
NC_007242	2
NC_007539	2
NC_006271	2
NC_005906	73
NC_005081	3
NC_005636	3
NC_004346	5
NC_004097	4
NC_001482	5
NC_001802	5
NC_003742	2
NC_013458	2
NC_007220	3
NC_010178	7
NC_014462	2
NC_014465	3
NC_001867	6
NC_007995	3
NC_008006	4
NC_008057	3
NC_008266	6
NC_004356	3
NC_004667	10
NC_001451	6
NC_003513	2
NC_003515	7
NC_003632	5
NC_006319	2
NC_013459	2
NC_013460	2
NC_013464	4
NC_014468	3
NC_014469	5
NC_014470	7
NC_008732	2
NC_008848	2
NC_008939	2
NC_008957	3
NC_007069	2
NC_003739	2
NC_003807	2
NC_003806	4
NC_005986	2
NC_005987	2
NC_005989	2
NC_013467	4
NC_008316	3
NC_014473	3
NC_015227	4
NC_015228	6
NC_015229	2
NC_012042	4
NC_016581	3
NC_016898	6
NC_003797	2
NC_001445	2
NC_001517	2
NC_001616	2
NC_001814	2
NC_002600	2
NC_007536	2
NC_007663	2
NC_007727	3
NC_007728	2
NC_014745	4
NC_014748	6
NC_014791	2
NC_015627	4
NC_002686	69
NC_003031	4
NC_004005	5
NC_003399	2
NC_003492	2
NC_005904	2
NC_007147	2
NC_007965	4
NC_008037	2
NC_008307	3
NC_015628	3
NC_002729	4
NC_016014	7
NC_003243	6
NC_012664	3
NC_012665	4
NC_012666	2
NC_012783	171
NC_016075	6
NC_008028	2
NC_009741	2
NC_009744	2
NC_009995	2
NC_010107	5
NC_014793	3
NC_003641	2
NC_023626	2
NC_002593	98
NC_016080	4
NC_010735	2
NC_010736	2
NC_011560	2
NC_011918	2
NC_014037	2
NC_008925	1
NC_009490	3
NC_014794	3
NC_014795	3
NC_003509	2
NC_003007	2
NC_003022	2
NC_014545	5
NC_004637	4
NC_007541	2
NC_004124	6
NC_007987	2
NC_016031	4
NC_016032	4
NC_003787	2
NC_016649	3
NC_014038	2
NC_014325	2
NC_014536	2
NC_015394	2
NC_014413	2
NC_005894	3
NC_012685	6
NC_012786	4
NC_016083	3
NC_016084	2
NC_016086	4
NC_016517	2
NC_016579	3
NC_004635	3
NC_014799	3
NC_015268	7
NC_015629	2
NC_004036	7
NC_004730	4
AC_000001	24
NC_012789	2
NC_016087	2
NC_016518	2
NC_016960	4
NC_008558	2
NC_011505	2
NC_011538	3
NC_011544	4
NC_011590	2
NC_011706	2
NC_007455	4
NC_011024	4
AC_000189	26
AC_000190	29
AC_000191	33
NC_001650	86
NC_002361	3
NC_012800	2
NC_012801	3
NC_012802	2
NC_016519	5
NC_016509	10
NC_004156	104
NC_004626	3
NC_001859	3
NC_003094	112
NC_005899	2
NC_006460	1
NC_005883	4
NC_005095	2
NC_005093	7
NC_001806	106
NC_004424	3
NC_004425	3
NC_003348	7
NC_001546	2
NC_001726	4
NC_002024	2
NC_002205	2
NC_013261	2
NC_015212	3
NC_008094	3
NC_004046	2
NC_003752	2
NC_002350	2
NC_002349	2
NC_005974	7
NC_001547	4
NC_005777	2
NC_004763	5
NC_003701	2
NC_004153	4
NC_006000	2
NC_016536	1
NC_002618	5
NC_003516	2
NC_003517	2
NC_007906	2
NC_008252	71
NC_008249	6
NC_007646	73
NC_003401	86
NC_008714	2
NC_008725	104
NC_001777	4
NC_002324	3
NC_004203	2
NC_006001	2
NC_006002	2
NC_006003	2
NC_005776	2
NC_003521	169
NC_016440	5
NC_016561	3
NC_011317	3
NC_003504	3
NC_003656	2
NC_003699	2
NC_003765	2
NC_001401	3
NC_008267	4
NC_009745	2
NC_003823	3
NC_004560	3
NC_006059	4
NC_006053	2
NC_002512	150
NC_003698	2
NC_016442	4
