ID	CDSs_AUGUSTUS_ECOLI
NC_039068	1
NC_039069	2
NC_039070	2
NC_039071	3
NC_039072	1
NC_039077	1
NC_039079	1
NC_039082	1
NC_039085	1
NC_039087	1
NC_039088	2
NC_039089	1
NC_039185	1
NC_039188	1
NC_039189	1
NC_039194	2
NC_039195	2
NC_039197	3
NC_039198	2
NC_039199	1
NC_039200	1
NC_039201	1
NC_039202	1
NC_039205	2
NC_039206	3
NC_039207	2
NC_039208	4
NC_039209	1
NC_039210	1
NC_039212	1
NC_039213	38
NC_039222	1
NC_039224	1
NC_039225	3
NC_039226	1
NC_039227	1
NC_039230	4
NC_039231	1
NC_039235	3
NC_039236	4
NC_039238	1
NC_039242	1
NC_039345	1
NC_039897	2
NC_040185	2
NC_040191	1
NC_040305	2
NC_040306	2
NC_040307	2
NC_040308	2
NC_040309	1
NC_040310	2
NC_040312	2
NC_040313	2
NC_040315	1
NC_040316	2
NC_040317	1
NC_040318	2
NC_040319	1
NC_040321	1
NC_040322	1
NC_040323	1
NC_040325	1
NC_040326	1
NC_040328	3
NC_040329	5
NC_040330	2
NC_040331	2
NC_040333	1
NC_040335	1
NC_040336	1
NC_040338	1
NC_040339	1
NC_040340	1
NC_040341	4
NC_040342	2
NC_040343	1
NC_040346	1
NC_040347	1
NC_040349	4
NC_040350	4
NC_040352	1
NC_040353	1
NC_040355	1
NC_040356	1
NC_040357	1
NC_040358	1
NC_040359	1
NC_040360	1
NC_040362	2
NC_040363	1
NC_040364	1
NC_040366	1
NC_040367	1
NC_040369	2
NC_040370	1
NC_040373	5
NC_040374	2
NC_040375	6
NC_040376	1
NC_040378	1
NC_040381	1
NC_040384	2
NC_040385	2
NC_040386	1
NC_040387	1
NC_040391	1
NC_040392	1
NC_040394	1
NC_040395	1
NC_040396	1
NC_040397	1
NC_040398	1
NC_040402	1
NC_040403	1
NC_040415	1
NC_040418	1
NC_040419	1
NC_040420	1
NC_040421	3
NC_040422	1
NC_040423	1
NC_040424	1
NC_040425	1
NC_040426	1
NC_040427	1
NC_040429	1
NC_040431	2
NC_040432	1
NC_040433	1
NC_040438	2
NC_040439	1
NC_040440	1
NC_040441	1
NC_040445	1
NC_040447	1
NC_040448	1
NC_040453	1
NC_040454	1
NC_040456	1
NC_040458	1
NC_040464	1
NC_040465	1
NC_040467	2
NC_040468	1
NC_040470	1
NC_040473	1
NC_040483	1
NC_040484	1
NC_040485	1
NC_040487	1
NC_040488	1
NC_040491	1
NC_040492	1
NC_040496	1
NC_040503	1
NC_040505	1
NC_040508	1
NC_040509	1
NC_040510	1
NC_040511	1
NC_040512	1
NC_040515	1
NC_040516	1
NC_040517	1
NC_040518	1
NC_040519	2
NC_040521	1
NC_040522	2
NC_040525	1
NC_040526	1
NC_040528	1
NC_040533	3
NC_040534	2
NC_040535	1
NC_040536	18
NC_040539	22
NC_040540	2
NC_040543	1
NC_040544	1
NC_040545	2
NC_040548	1
NC_040549	1
NC_040552	1
NC_040553	2
NC_040554	1
NC_040555	4
NC_040556	2
NC_040557	4
NC_040561	1
NC_040562	1
NC_040565	1
NC_040567	1
NC_040570	4
NC_040571	1
NC_040572	3
NC_040573	1
NC_040575	1
NC_040582	3
NC_040588	1
NC_040590	1
NC_040591	1
NC_040594	1
NC_040597	2
NC_040598	2
NC_040601	1
NC_040602	1
NC_040603	3
NC_040605	1
NC_040606	73
NC_040608	1
NC_040611	3
NC_040612	58
NC_040614	1
NC_040615	57
NC_040616	1
NC_040621	62
NC_040622	2
NC_040623	2
NC_040624	1
NC_040625	3
NC_040626	2
NC_040628	2
NC_040629	1
NC_040630	2
NC_040631	2
NC_040633	1
NC_040634	1
NC_040635	1
NC_040636	1
NC_040637	1
NC_040638	1
NC_040643	1
NC_040644	3
NC_040645	1
NC_040647	1
NC_040649	2
NC_040650	1
NC_040652	2
NC_040653	3
NC_040655	1
NC_040656	1
NC_040657	1
NC_040658	1
NC_040659	1
NC_040660	1
NC_040661	2
NC_040662	1
NC_040663	1
NC_040664	1
NC_040666	2
NC_040667	2
NC_040669	1
NC_040670	1
NC_040671	2
NC_040672	2
NC_040674	1
NC_040677	1
NC_040678	1
NC_040680	2
NC_040681	18
NC_040682	1
NC_040683	1
NC_040684	1
NC_040685	1
NC_040689	2
NC_040690	1
NC_040693	3
NC_040694	3
NC_040695	2
NC_040697	1
NC_040698	1
NC_040699	16
NC_040700	1
NC_040701	1
NC_040703	1
NC_040704	1
NC_040707	2
NC_040710	2
NC_040711	2
NC_040717	3
NC_040721	1
NC_040727	1
NC_040728	1
NC_040738	1
NC_040739	1
NC_040740	1
NC_040743	1
NC_040746	1
NC_040751	1
NC_040752	2
NC_040753	1
NC_040754	1
NC_040756	1
NC_040757	1
NC_040758	1
NC_040760	1
NC_040761	2
NC_040766	1
NC_040767	1
NC_040768	1
NC_040769	1
NC_040772	2
NC_040773	2
NC_040774	1
NC_040775	1
NC_040778	2
NC_040779	1
NC_040780	1
NC_040781	2
NC_040784	4
NC_040789	58
NC_040791	1
NC_040793	2
NC_040796	1
NC_040797	1
NC_040798	1
NC_040799	1
NC_040802	1
NC_040804	1
NC_040807	1
NC_040808	1
NC_040811	4
NC_040812	1
NC_040813	2
NC_040816	1
NC_040817	1
NC_040818	1
NC_040820	3
NC_040821	1
NC_040823	1
NC_040825	1
NC_040827	3
NC_040828	1
NC_040830	3
NC_040833	1
NC_040834	4
NC_040835	3
NC_040838	1
NC_040839	2
NC_040840	5
NC_040842	1
NC_040843	1
NC_040846	1
NC_040847	1
NC_043035	1
NC_043042	5
NC_043043	1
NC_043045	1
NC_043046	1
NC_043048	3
NC_043051	1
NC_043052	1
NC_043054	67
NC_043055	1
NC_043056	1
NC_043059	1
NC_043061	1
NC_043065	1
NC_043070	1
NC_043071	1
NC_043072	1
NC_043075	1
NC_043076	1
NC_043083	1
NC_043086	1
NC_043087	2
NC_043088	2
NC_043090	1
NC_043091	1
NC_043094	1
NC_043095	2
NC_043096	1
NC_043097	1
NC_043098	2
NC_043099	1
NC_043100	1
NC_043101	1
NC_043102	3
NC_043103	2
NC_043105	2
NC_043106	2
NC_043109	1
NC_043119	1
NC_043120	2
NC_043121	1
NC_043122	1
NC_043123	1
NC_043129	73
NC_043132	1
NC_043133	1
NC_043134	1
NC_043135	1
NC_043137	1
NC_043141	1
NC_043142	1
NC_043144	1
NC_043145	1
NC_043147	1
NC_043148	1
NC_043149	1
NC_043150	1
NC_043152	1
NC_043154	1
NC_043155	1
NC_043157	1
NC_043158	1
NC_043160	1
NC_043162	1
NC_043163	1
NC_043164	1
NC_043165	1
NC_043167	1
NC_043169	1
NC_043170	1
NC_043171	1
NC_043172	2
NC_043177	1
NC_043181	2
NC_043182	1
NC_043183	1
NC_043192	1
NC_043206	1
NC_043210	1
NC_043216	3
NC_043223	37
NC_043225	2
NC_043226	1
NC_043227	3
NC_043228	8
NC_043235	189
NC_043242	1
NC_043244	1
NC_043245	1
NC_043248	2
NC_043249	4
NC_043250	1
NC_043252	30
NC_043253	3
NC_043254	30
NC_043255	4
NC_043256	4
NC_043257	3
NC_043263	1
NC_043266	1
NC_043292	1
NC_043307	2
NC_043309	2
NC_043310	1
NC_043312	2
NC_043313	9
NC_043314	8
NC_043316	1
NC_043317	4
NC_043318	2
NC_043319	2
NC_043321	1
NC_043323	2
NC_043324	2
NC_043325	2
NC_043326	6
NC_043329	2
NC_043330	3
NC_043331	1
NC_043334	1
NC_043335	3
NC_043338	1
NC_043339	2
NC_043340	4
NC_043341	1
NC_043342	1
NC_043344	1
NC_043345	5
NC_043346	1
NC_043347	1
NC_043350	2
NC_043351	3
NC_043352	12
NC_043354	2
NC_043357	1
NC_043358	2
NC_043359	1
NC_043361	6
NC_043362	2
NC_043382	2
NC_043383	1
NC_043384	1
NC_043385	1
NC_043392	1
NC_043393	1
NC_043396	1
NC_043397	1
NC_043399	1
NC_043401	2
NC_043402	1
NC_043403	1
NC_043404	1
NC_043406	1
NC_043409	1
NC_043410	3
NC_043412	1
NC_043413	1
NC_043414	1
NC_043415	1
NC_043416	1
NC_043417	1
NC_043418	2
NC_043420	1
NC_043421	1
NC_043422	1
NC_043423	1
NC_043424	1
NC_043429	1
NC_043431	1
NC_043432	4
NC_043433	1
NC_043445	2
NC_043450	1
NC_043453	1
NC_043456	1
NC_043458	1
NC_043465	1
NC_043467	1
NC_043470	1
NC_043473	2
NC_043474	6
NC_043475	1
NC_043476	1
NC_043477	1
NC_043482	1
NC_043483	1
NC_043487	1
NC_043488	1
NC_043489	1
NC_043490	3
NC_043491	1
NC_043503	1
NC_043504	1
NC_043505	4
NC_043511	1
NC_043512	2
NC_043513	2
NC_043514	1
NC_043515	2
NC_043516	1
NC_043517	2
NC_043518	2
NC_043519	1
NC_043520	25
NC_043523	1
NC_043524	2
NC_043526	1
NC_043527	1
NC_043529	18
NC_043530	124
NC_043531	1
NC_043533	1
NC_043534	2
NC_043535	3
NC_043536	1
NC_043538	2
NC_043539	1
NC_043540	1
NC_043542	2
NC_043543	2
NC_043549	1
NC_043557	1
NC_043558	1
NC_043559	1
NC_043566	1
NC_043574	1
NC_043581	1
NC_043582	1
NC_043585	1
NC_043586	1
NC_043590	1
NC_043606	1
NC_043611	1
NC_043613	1
NC_043620	1
NC_043628	1
NC_043631	1
NC_043635	1
NC_043650	1
NC_043658	1
NC_043662	1
NC_043665	1
NC_043666	2
NC_043667	1
NC_043669	1
NC_043670	1
NC_043672	1
NC_043673	1
NC_043682	1
NC_043684	1
NC_043685	1
NC_043686	1
NC_043689	1
NC_043691	1
NC_043692	1
NC_043696	1
NC_043698	1
NC_044045	1
NC_044046	1
NC_044047	1
NC_044853	1
NC_044855	1
NC_044856	1
NC_044934	9
NC_044936	17
NC_044937	183
NC_044938	99
NC_044939	90
NC_044941	63
NC_044942	61
NC_044943	62
NC_044944	58
NC_044945	59
NC_044946	62
NC_044947	63
NC_044948	59
NC_044949	60
NC_044950	61
NC_044951	63
NC_044952	61
NC_044953	63
NC_044954	60
NC_044955	61
NC_044956	65
NC_044957	62
NC_044958	67
NC_044959	56
NC_044960	5
NC_045512	2
NC_045762	2
NC_046954	2
NC_046955	1
NC_046956	4
NC_046957	2
NC_046958	2
NC_046959	2
NC_046960	1
NC_046961	2
NC_046963	4
NC_046964	5
NC_046965	2
NC_048209	3
NC_048210	3
NC_048212	4
NC_048214	3
NC_048215	4
NC_048216	6
NC_048217	6
NC_050697	1
NC_052681	1
