ID	CDSs_GLIMMER
NC_028379	150
NC_028380	2
NC_028381	3
NC_028382	1
NC_028383	1
NC_028384	1
NC_028385	2
NC_028386	1
NC_028387	2
NC_028388	1
NC_028389	1
NC_028391	1
NC_028392	2
NC_028393	1
NC_028394	2
NC_028395	1
NC_028396	1
NC_028397	1
NC_028398	1
NC_028399	2
NC_028400	1
NC_028401	1
NC_028402	2
NC_028459	2
NC_028460	3
NC_028461	119
NC_028462	2
NC_028465	2
NC_028466	1
NC_028467	2
NC_028468	1
NC_028469	1
NC_028470	2
NC_028476	1
NC_028477	2
NC_028478	3
NC_028480	2
NC_028481	2
NC_028482	3
NC_028483	2
NC_028484	4
NC_028485	2
NC_028486	2
NC_028487	3
NC_028488	2
NC_028489	2
NC_028490	1
NC_028491	59
NC_028492	4
NC_028493	1
NC_028494	1
NC_028495	1
NC_028496	1
NC_028497	1
NC_028498	1
NC_028499	1
NC_028500	1
NC_028635	3
NC_028636	90
NC_028649	3
NC_028650	2
NC_028752	6
NC_028793	4
NC_028806	6
NC_028811	6
NC_028814	6
NC_028824	6
NC_028833	7
NC_028867	5
NC_028868	3
NC_028891	16
NC_028921	2
NC_028948	2
NC_028949	1
NC_028963	5
NC_028964	1
NC_028970	1
NC_028973	2
NC_028975	3
NC_028981	1
NC_028985	2
NC_028989	2
NC_029034	2
NC_029035	2
NC_029036	1
NC_029037	2
NC_029038	1
NC_029051	1
NC_029052	2
NC_029053	5
NC_029054	1
NC_029055	1
NC_029056	2
NC_029063	1
NC_029064	1
NC_029076	1
NC_029082	1
NC_029085	3
NC_029086	4
NC_029087	3
NC_029088	3
NC_029089	3
NC_029095	1
NC_029096	2
NC_029105	2
NC_029108	2
NC_029109	2
NC_029110	2
NC_029111	2
NC_029112	1
NC_029114	1
NC_029115	2
NC_029117	2
NC_029122	1
NC_029123	1
NC_029124	1
NC_029125	2
NC_029126	2
NC_029127	1
NC_029128	1
NC_029129	2
NC_029131	2
NC_029132	87
NC_029133	2
NC_029255	69
NC_029300	3
NC_029301	1
NC_029302	3
NC_029303	1
NC_029304	66
NC_029306	2
NC_029307	2
NC_029308	2
NC_029309	2
NC_029310	2
NC_029311	101
NC_029312	2
NC_029313	1
NC_029549	1
NC_029550	1
NC_029551	1
NC_029552	1
NC_029553	1
NC_029554	1
NC_029556	1
NC_029557	1
NC_029558	1
NC_029559	1
NC_029560	1
NC_029561	1
NC_029562	1
NC_029563	1
NC_029564	1
NC_029565	1
NC_029566	1
NC_029567	1
NC_029568	1
NC_029569	1
NC_029570	1
NC_029572	1
NC_029573	1
NC_029574	1
NC_029575	1
NC_029577	3
NC_029578	3
NC_029579	2
NC_029580	1
NC_029581	2
NC_029582	3
NC_029583	2
NC_029584	2
NC_029585	2
NC_029586	2
NC_029587	3
NC_029588	2
NC_029589	2
NC_029590	3
NC_029591	2
NC_029592	2
NC_029593	2
NC_029594	3
NC_029595	2
NC_029596	2
NC_029597	2
NC_029598	2
NC_029599	2
NC_029600	2
NC_029601	1
NC_029602	1
NC_029603	1
NC_029604	1
NC_029605	3
NC_029606	1
NC_029607	5
NC_029608	1
NC_029609	2
NC_029610	2
NC_029611	3
NC_029612	2
NC_029613	2
NC_029614	2
NC_029615	1
NC_029616	2
NC_029617	4
NC_029618	1
NC_029619	2
NC_029620	2
NC_029621	1
NC_029622	1
NC_029623	2
NC_029624	4
NC_029625	2
NC_029626	2
NC_029627	2
NC_029628	2
NC_029629	3
NC_029630	2
NC_029631	3
NC_029632	1
NC_029633	2
NC_029634	1
NC_029635	2
NC_029636	3
NC_029637	2
NC_029638	2
NC_029639	2
NC_029640	1
NC_029642	4
NC_029645	5
NC_029646	3
NC_029647	3
NC_029648	2
NC_029691	5
NC_029692	242
NC_029782	1
NC_029783	8
NC_029797	2
NC_029799	1
NC_029800	2
NC_029801	2
NC_029802	1
NC_029803	2
NC_029804	2
NC_029852	4
NC_029853	6
NC_029854	1
NC_029898	30
NC_029899	30
NC_029900	3
NC_029901	1
NC_029902	30
NC_029903	1
NC_029904	1
NC_029905	2
NC_029906	4
NC_029907	1
NC_029911	1
NC_029912	1
NC_029913	1
NC_029914	1
NC_029915	1
NC_029916	1
NC_029917	1
NC_029918	1
NC_029919	1
NC_029921	1
NC_029922	1
NC_029923	1
NC_029924	1
NC_029926	1
NC_029927	1
NC_029928	1
NC_029929	1
NC_029931	1
NC_029932	1
NC_029933	2
NC_029935	1
NC_029936	1
NC_029989	2
NC_029990	4
NC_029991	1
NC_029992	9
NC_029993	5
NC_029994	2
NC_029995	2
NC_029996	79
NC_029997	69
NC_030115	2
NC_030116	15
NC_030117	63
NC_030118	1
NC_030119	2
NC_030120	2
NC_030121	2
NC_030122	3
NC_030123	2
NC_030124	3
NC_030125	2
NC_030126	3
NC_030127	2
NC_030128	2
NC_030129	2
NC_030130	2
NC_030131	3
NC_030132	2
NC_030133	2
NC_030134	1
NC_030135	2
NC_030136	3
NC_030137	3
NC_030138	2
NC_030139	2
NC_030140	3
NC_030141	2
NC_030142	2
NC_030143	2
NC_030144	2
NC_030145	3
NC_030146	2
NC_030147	2
NC_030148	9
NC_030149	1
NC_030150	1
NC_030151	4
NC_030152	1
NC_030153	1
NC_030154	1
NC_030155	1
NC_030156	1
NC_030157	1
NC_030158	1
NC_030159	1
NC_030160	1
NC_030161	1
NC_030162	1
NC_030163	1
NC_030199	2
NC_030200	79
NC_030201	2
NC_030202	2
NC_030203	2
NC_030204	4
NC_030205	4
NC_030224	2
NC_030225	5
NC_030226	1
NC_030227	1
NC_030228	1
NC_030229	3
NC_030230	248
NC_030231	6
NC_030232	3
NC_030233	2
NC_030234	1
NC_030235	2
NC_030236	1
NC_030238	2
NC_030240	83
NC_030242	1
NC_030243	1
NC_030244	1
NC_030245	1
NC_030289	1
NC_030290	1
NC_030291	1
NC_030292	7
NC_030293	1
NC_030294	3
NC_030295	2
NC_030296	3
NC_030297	1
NC_030308	1
NC_030310	2
NC_030311	2
NC_030378	1
NC_030379	2
NC_030380	2
NC_030391	1
NC_030392	2
NC_030394	122
NC_030395	1
NC_030398	2
NC_030400	1
NC_030401	1
NC_030402	3
NC_030403	3
NC_030405	1
NC_030406	1
NC_030407	2
NC_030408	1
NC_030409	1
NC_030410	1
NC_030411	1
NC_030412	1
NC_030413	1
NC_030414	1
NC_030415	1
NC_030445	1
NC_030446	3
NC_030447	4
NC_030448	2
NC_030449	3
NC_030451	5
NC_030452	3
NC_030453	1
NC_030454	1
NC_030455	2
NC_030456	2
NC_030457	2
NC_030459	2
NC_030460	2
NC_030461	1
NC_030462	1
NC_030463	1
NC_030464	2
NC_030465	2
NC_030466	3
NC_030467	1
NC_030468	2
NC_030469	2
NC_030470	2
NC_030471	1
NC_030473	2
NC_030474	3
NC_030475	2
NC_030477	2
NC_030478	2
NC_030479	1
NC_030480	1
NC_030650	1
NC_030651	1
NC_030653	1
NC_030654	1
NC_030655	1
NC_030656	78
NC_030657	1
NC_030658	1
NC_030659	1
NC_030660	1
NC_030661	1
NC_030662	1
NC_030663	1
NC_030688	4
NC_030689	4
NC_030690	4
NC_030691	3
NC_030692	4
NC_030693	2
NC_030697	1
NC_030699	2
NC_030701	4
NC_030742	3
NC_030743	3
NC_030744	1
NC_030745	1
NC_030746	3
NC_030748	2
NC_030749	3
NC_030750	1
NC_030751	1
NC_030752	1
NC_030791	1
NC_030792	31
NC_030793	2
NC_030794	1
NC_030795	4
NC_030796	4
NC_030797	4
NC_030798	4
NC_030799	4
NC_030800	4
NC_030801	4
NC_030837	2
NC_030838	3
NC_030839	5
NC_030840	1
NC_030841	3
NC_030842	114
NC_030843	1
NC_030844	3
NC_030845	2
NC_030846	2
NC_030847	1
NC_030860	16
NC_030861	1
NC_030864	1
NC_030865	1
NC_030866	1
NC_030867	2
NC_030868	2
NC_030869	2
NC_030870	1
NC_030871	1
NC_030872	1
NC_030873	3
NC_030874	16
NC_030875	1
NC_030876	1
NC_030877	1
NC_030878	1
NC_030879	1
NC_030880	1
NC_030881	1
NC_030882	1
NC_030883	1
NC_030886	7
NC_030887	3
NC_030888	1
NC_030889	1
NC_030890	1
NC_030891	3
NC_030922	2
NC_030926	3
NC_030938	1
NC_031033	127
NC_031038	129
NC_031079	5
NC_031083	6
NC_031088	5
NC_031089	3
NC_031093	5
NC_031105	1
NC_031106	1
NC_031130	1
NC_031134	1
NC_031135	1
NC_031136	2
NC_031137	1
NC_031138	1
NC_031139	1
NC_031140	2
NC_031141	1
NC_031142	1
NC_031143	1
NC_031214	3
NC_031215	6
NC_031216	6
NC_031217	3
NC_031218	1
NC_031219	1
NC_031220	1
NC_031221	1
NC_031222	1
NC_031223	1
NC_031225	5
NC_031227	5
NC_031232	5
NC_031236	5
NC_031240	5
NC_031244	4
NC_031248	4
NC_031259	3
NC_031268	3
NC_031270	4
NC_031272	7
NC_031273	4
NC_031275	3
NC_031276	1
NC_031278	7
NC_031282	6
NC_031283	5
NC_031284	1
NC_031285	3
NC_031286	1
NC_031287	1
NC_031288	1
NC_031289	1
NC_031290	1
NC_031291	1
NC_031292	1
NC_031293	1
NC_031294	1
NC_031295	1
NC_031296	1
NC_031297	1
NC_031298	1
NC_031301	5
NC_031302	5
NC_031303	6
NC_031304	4
NC_031305	5
NC_031306	2
NC_031307	1
NC_031308	1
NC_031309	1
NC_031310	1
NC_031311	1
NC_031312	1
NC_031313	1
NC_031314	1
NC_031315	1
NC_031316	1
NC_031317	1
NC_031318	1
NC_031319	1
NC_031320	1
NC_031321	1
NC_031322	1
NC_031324	4
NC_031326	4
NC_031327	1
NC_031336	1
NC_031338	1
NC_031339	1
NC_031340	2
NC_031341	1
NC_031342	2
NC_031448	2
NC_031449	1
NC_031450	4
NC_031451	2
NC_031452	2
NC_031453	2
NC_031454	3
NC_031455	2
NC_031456	2
NC_031457	2
NC_031458	2
NC_031459	2
NC_031461	2
NC_031462	1
NC_031463	2
NC_031464	2
NC_031465	251
NC_031466	2
NC_031503	23
NC_031670	2
NC_031686	1
NC_031687	2
NC_031688	2
NC_031689	1
NC_031690	5
NC_031691	5
NC_031692	1
NC_031693	1
NC_031695	6
NC_031747	4
NC_031748	3
NC_031749	1
NC_031750	1
NC_031751	2
NC_031752	1
NC_031753	4
NC_031754	2
NC_031755	2
NC_031756	6
NC_031757	3
NC_031758	2
NC_031759	2
NC_031760	3
NC_031761	90
NC_031762	1
NC_031763	1
NC_031764	2
NC_031765	2
NC_031766	1
NC_031800	3
NC_031916	2
NC_031947	2
NC_031948	22
NC_031950	1
NC_031955	5
NC_031957	4
NC_031958	4
NC_031959	2
NC_031960	2
NC_031961	2
NC_031988	5
NC_032001	206
NC_032004	2
NC_032005	4
NC_032006	2
NC_032087	1
NC_032088	1
NC_032097	2
NC_032104	4
NC_032105	25
NC_032106	2
NC_032107	6
NC_032108	386
NC_032111	90
NC_032112	2
NC_032113	2
NC_032114	1
NC_032115	2
NC_032116	1
NC_032117	3
NC_032118	2
NC_032120	4
NC_032121	1
NC_032122	2
NC_032123	3
NC_032124	4
NC_032125	2
NC_032126	1
NC_032127	4
NC_032128	1
NC_032129	2
NC_032130	2
NC_032131	1
NC_032132	1
NC_032133	1
NC_032134	1
NC_032135	1
NC_032136	1
NC_032137	1
NC_032138	1
NC_032139	1
NC_032140	1
NC_032141	1
NC_032142	1
NC_032143	1
NC_032144	1
NC_032145	1
NC_032146	1
NC_032147	1
NC_032148	1
NC_032149	1
NC_032150	1
NC_032151	1
NC_032152	1
NC_032153	1
NC_032154	1
NC_032155	1
NC_032156	1
NC_032157	1
NC_032158	1
NC_032159	1
NC_032160	1
NC_032161	1
NC_032162	1
NC_032163	1
NC_032164	1
NC_032165	2
NC_032166	1
NC_032167	1
NC_032168	1
NC_032169	1
NC_032170	1
NC_032172	1
NC_032173	2
NC_032174	2
NC_032175	2
NC_032176	2
NC_032177	2
NC_032178	2
NC_032179	1
NC_032180	4
NC_032181	2
NC_032182	2
NC_032183	2
NC_032184	2
NC_032185	1
NC_032186	2
NC_032187	2
NC_032188	2
NC_032189	2
NC_032190	2
NC_032191	2
NC_032192	2
NC_032193	2
NC_032194	2
NC_032195	2
NC_032196	2
NC_032197	2
NC_032198	1
NC_032199	2
NC_032200	2
NC_032201	1
NC_032202	4
NC_032203	3
NC_032204	3
NC_032205	1
NC_032206	2
NC_032207	3
NC_032208	2
NC_032209	1
NC_032210	2
NC_032211	3
NC_032212	1
NC_032213	2
NC_032214	3
NC_032215	2
NC_032216	2
NC_032217	5
NC_032218	1
NC_032219	2
NC_032220	2
NC_032221	1
NC_032222	5
NC_032223	2
NC_032224	4
NC_032225	2
NC_032226	2
NC_032227	2
NC_032228	2
NC_032229	2
NC_032230	2
NC_032231	5
NC_032232	2
NC_032233	2
NC_032234	2
NC_032235	2
NC_032236	2
NC_032237	2
NC_032238	2
NC_032239	2
NC_032240	2
NC_032241	1
NC_032242	6
NC_032243	2
NC_032244	2
NC_032245	3
NC_032246	2
NC_032247	2
NC_032248	2
NC_032249	3
NC_032250	2
NC_032251	2
NC_032252	2
NC_032253	2
NC_032254	2
NC_032255	82
NC_032256	1
NC_032257	1
NC_032258	1
NC_032259	1
NC_032260	1
NC_032261	1
NC_032262	1
NC_032263	1
NC_032264	1
NC_032265	1
NC_032266	1
NC_032267	1
NC_032268	2
NC_032269	2
NC_032270	1
NC_032271	1
NC_032272	1
NC_032273	1
NC_032274	1
NC_032275	1
NC_032276	1
NC_032277	1
NC_032278	1
NC_032279	1
NC_032280	1
NC_032281	1
NC_032282	1
NC_032403	2
NC_032404	1
NC_032405	3
NC_032406	1
NC_032407	1
NC_032408	1
NC_032409	1
NC_032410	1
NC_032411	1
NC_032412	1
NC_032413	6
NC_032414	1
NC_032415	1
NC_032416	1
NC_032417	3
NC_032419	2
NC_032420	3
NC_032421	1
NC_032422	2
NC_032423	2
NC_032424	2
NC_032425	3
NC_032426	5
NC_032427	3
NC_032428	1
NC_032429	2
NC_032430	4
NC_032431	2
NC_032432	4
NC_032433	4
NC_032434	2
NC_032435	1
NC_032436	2
NC_032437	2
NC_032438	3
NC_032439	3
NC_032440	1
NC_032441	1
NC_032442	4
NC_032443	4
NC_032444	4
NC_032445	4
NC_032446	1
NC_032447	3
NC_032448	1
NC_032449	2
NC_032450	1
NC_032451	3
NC_032452	2
NC_032453	4
NC_032454	1
NC_032455	2
NC_032456	3
NC_032457	2
NC_032458	1
NC_032459	3
NC_032460	1
NC_032461	2
NC_032462	2
NC_032463	2
NC_032464	2
NC_032465	2
NC_032466	1
NC_032467	2
NC_032468	1
NC_032469	2
NC_032470	1
NC_032471	4
NC_032472	3
NC_032473	1
NC_032474	4
NC_032475	1
NC_032476	1
NC_032477	3
NC_032478	2
NC_032479	1
NC_032480	1
NC_032481	3
NC_032482	1
NC_032483	4
NC_032484	2
NC_032485	1
NC_032486	2
NC_032487	2
NC_032488	2
NC_032490	7
NC_032491	2
NC_032492	5
NC_032493	1
NC_032494	2
NC_032495	1
NC_032496	10
NC_032497	1
NC_032498	1
NC_032499	1
NC_032500	1
NC_032501	2
NC_032502	1
NC_032503	1
NC_032504	1
NC_032505	1
NC_032506	1
NC_032507	2
NC_032508	1
NC_032509	1
NC_032510	1
NC_032511	2
NC_032512	1
NC_032513	1
NC_032514	1
NC_032515	2
NC_032516	2
NC_032517	1
NC_032518	1
NC_032519	1
NC_032520	1
NC_032521	3
NC_032522	1
NC_032523	1
NC_032524	2
NC_032525	1
NC_032526	1
NC_032527	2
NC_032528	2
NC_032529	2
NC_032530	2
NC_032531	2
NC_032532	2
NC_032533	4
NC_032534	2
NC_032535	1
NC_032536	3
NC_032537	2
NC_032538	2
NC_032539	2
NC_032540	2
NC_032541	4
NC_032542	2
NC_032543	2
NC_032544	2
NC_032545	1
NC_032546	1
NC_032547	2
NC_032548	1
NC_032549	2
NC_032550	3
NC_032551	2
NC_032552	3
NC_032553	2
NC_032554	2
NC_032555	3
NC_032556	1
NC_032557	1
NC_032558	4
NC_032559	2
NC_032560	2
NC_032561	2
NC_032562	2
NC_032563	2
NC_032564	1
NC_032565	3
NC_032566	1
NC_032567	5
NC_032568	1
NC_032569	2
NC_032570	2
NC_032571	2
NC_032572	3
NC_032573	2
NC_032574	2
NC_032575	2
NC_032576	1
NC_032577	1
NC_032578	1
NC_032579	2
NC_032580	3
NC_032581	1
NC_032582	2
NC_032583	3
NC_032584	2
NC_032585	2
NC_032586	3
NC_032587	2
NC_032588	2
NC_032589	2
NC_032590	2
NC_032591	1
NC_032592	2
NC_032593	2
NC_032594	2
NC_032595	2
NC_032596	2
NC_032597	2
NC_032598	3
NC_032599	2
NC_032600	2
NC_032601	1
NC_032602	1
NC_032603	1
NC_032604	3
NC_032605	3
NC_032606	1
NC_032607	1
NC_032608	2
NC_032609	2
NC_032610	2
NC_032611	1
NC_032612	2
NC_032613	2
NC_032614	2
NC_032615	2
NC_032616	1
NC_032617	1
NC_032618	2
NC_032619	2
NC_032620	2
NC_032621	1
NC_032622	2
NC_032623	2
NC_032624	1
NC_032625	2
NC_032626	1
NC_032627	1
NC_032628	1
NC_032629	2
NC_032630	2
NC_032631	1
NC_032632	2
NC_032633	2
NC_032634	1
NC_032635	2
NC_032636	2
NC_032637	1
NC_032638	2
NC_032639	2
NC_032640	2
NC_032641	1
NC_032642	3
NC_032643	2
NC_032644	1
NC_032645	2
NC_032646	1
NC_032647	1
NC_032648	2
NC_032681	3
NC_032682	2
NC_032726	4
NC_032727	1
NC_032728	2
NC_032729	2
NC_032730	7
NC_032731	3
NC_032732	1
NC_032733	4
NC_032734	2
NC_032735	3
NC_032736	2
NC_032737	1
NC_032738	2
NC_032739	5
NC_032740	2
NC_032741	3
NC_032742	1
NC_032743	1
NC_032744	1
NC_032745	2
NC_032746	2
NC_032747	7
NC_032748	1
NC_032749	2
NC_032750	1
NC_032751	1
NC_032752	1
NC_032753	1
NC_032754	1
NC_032755	2
NC_032756	1
NC_032757	2
NC_032758	2
NC_032759	3
NC_032760	1
NC_032761	2
NC_032762	1
NC_032763	4
NC_032764	1
NC_032765	2
NC_032766	2
NC_032767	2
NC_032768	2
NC_032769	2
NC_032770	1
NC_032771	1
NC_032772	1
NC_032773	2
NC_032774	2
NC_032775	2
NC_032776	1
NC_032777	4
NC_032778	1
NC_032779	2
NC_032780	2
NC_032781	5
NC_032782	5
NC_032783	4
NC_032784	4
NC_032785	2
NC_032786	2
NC_032787	2
NC_032788	1
NC_032789	3
NC_032790	1
NC_032791	2
NC_032792	1
NC_032793	2
NC_032794	2
NC_032795	1
NC_032797	3
NC_032798	1
NC_032799	2
NC_032800	1
NC_032801	2
NC_032802	4
NC_032803	2
NC_032804	2
NC_032805	2
NC_032806	2
NC_032807	5
NC_032808	2
NC_032809	2
NC_032810	2
NC_032811	3
NC_032812	3
NC_032813	4
NC_032814	2
NC_032815	2
NC_032816	1
NC_032817	2
NC_032818	2
NC_032819	2
NC_032820	1
NC_032821	1
NC_032822	1
NC_032823	2
NC_032824	5
NC_032825	2
NC_032826	3
NC_032827	1
NC_032828	1
NC_032829	1
NC_032830	2
NC_032831	3
NC_032832	4
NC_032833	2
NC_032834	2
NC_032835	2
NC_032836	2
NC_032837	1
NC_032838	2
NC_032839	2
NC_032840	1
NC_032841	2
NC_032842	2
NC_032843	2
NC_032844	1
NC_032845	1
NC_032846	2
NC_032847	1
NC_032848	2
NC_032849	4
NC_032850	2
NC_032851	2
NC_032852	1
NC_032853	2
NC_032854	1
NC_032855	2
NC_032856	2
NC_032857	2
NC_032858	2
NC_032859	2
NC_032860	2
NC_032861	1
NC_032862	3
NC_032863	2
NC_032864	1
NC_032865	2
NC_032866	1
NC_032867	1
NC_032868	2
NC_032869	3
NC_032870	1
NC_032871	1
NC_032872	1
NC_032873	1
NC_032874	2
NC_032875	3
NC_032876	2
NC_032877	2
NC_032878	2
NC_032879	2
NC_032880	3
NC_032881	1
NC_032882	1
NC_032883	1
NC_032884	3
NC_032885	2
NC_032886	2
NC_032887	1
NC_032888	2
NC_032889	2
NC_032890	1
NC_032891	2
NC_032892	2
NC_032893	4
NC_032894	1
NC_032895	3
NC_032896	3
NC_032897	2
NC_032898	1
NC_032899	1
NC_032900	2
NC_032901	2
NC_032902	2
NC_032903	3
NC_032904	1
NC_032905	1
NC_032906	1
NC_032907	6
NC_032908	3
NC_032909	3
NC_032910	1
NC_032911	1
NC_032912	1
NC_032913	2
NC_032914	3
NC_032915	2
NC_032916	2
NC_032917	1
NC_032918	2
NC_032919	2
NC_032920	3
NC_032921	2
NC_032922	3
NC_032923	2
NC_032924	2
NC_032925	3
NC_032926	2
NC_032927	4
NC_032928	2
NC_032929	4
NC_032930	2
NC_032931	2
NC_032932	5
NC_032933	2
NC_032934	2
NC_032935	1
NC_032936	5
NC_032937	2
NC_032938	2
NC_032939	2
NC_032940	2
NC_032941	2
NC_032942	6
NC_032943	1
NC_032944	4
NC_032945	2
NC_032946	2
NC_032947	2
NC_032948	2
NC_032949	2
NC_032950	3
NC_032951	3
NC_032952	2
NC_032953	2
NC_032954	1
NC_032955	4
NC_032956	3
NC_032957	2
NC_032958	4
NC_032959	2
NC_032960	2
NC_032961	2
NC_032962	5
NC_032963	1
NC_032964	3
NC_032965	4
NC_032966	1
NC_032967	2
NC_032968	3
NC_032969	2
NC_032970	5
NC_032971	5
NC_032972	3
NC_032973	5
NC_032974	3
NC_032975	2
NC_032976	2
NC_032977	1
NC_032978	5
NC_032979	1
NC_032980	3
NC_032981	2
NC_032982	5
NC_032983	2
NC_032984	3
NC_032985	1
NC_032986	3
NC_032987	5
NC_032988	4
NC_032989	2
NC_032990	1
NC_032991	2
NC_032992	4
NC_032993	1
NC_032994	1
NC_032995	3
NC_032996	2
NC_032997	2
NC_032998	1
NC_032999	1
NC_033000	2
NC_033001	2
NC_033002	3
NC_033003	1
NC_033004	1
NC_033005	3
NC_033006	5
NC_033007	2
NC_033008	4
NC_033009	3
NC_033010	2
NC_033011	3
NC_033012	3
NC_033013	1
NC_033014	1
NC_033015	3
NC_033016	3
NC_033017	2
NC_033018	4
NC_033019	1
NC_033020	3
NC_033021	3
NC_033022	5
NC_033023	2
NC_033024	3
NC_033025	1
NC_033026	1
NC_033027	3
NC_033028	3
NC_033029	3
NC_033030	1
NC_033031	11
NC_033032	1
NC_033033	1
NC_033034	6
NC_033035	7
NC_033036	1
NC_033037	2
NC_033038	1
NC_033039	3
NC_033040	1
NC_033041	2
NC_033042	3
NC_033043	2
NC_033044	1
NC_033045	1
NC_033046	1
NC_033047	7
NC_033048	2
NC_033049	1
NC_033050	2
NC_033051	1
NC_033052	4
NC_033053	5
NC_033054	1
NC_033055	4
NC_033056	3
NC_033057	2
NC_033058	3
NC_033059	4
NC_033060	1
NC_033061	1
NC_033062	2
NC_033063	3
NC_033064	1
NC_033065	3
NC_033066	4
NC_033067	2
NC_033068	2
NC_033069	2
NC_033070	4
NC_033071	4
NC_033072	2
NC_033073	3
NC_033074	4
NC_033075	1
NC_033076	4
NC_033077	2
NC_033078	2
NC_033079	3
NC_033080	2
NC_033081	2
NC_033082	2
NC_033083	2
NC_033084	2
NC_033085	2
NC_033086	3
NC_033087	2
NC_033088	1
NC_033089	2
NC_033090	3
NC_033091	1
NC_033092	3
NC_033093	2
NC_033094	1
NC_033095	2
NC_033096	2
NC_033097	2
NC_033098	4
NC_033099	1
NC_033100	2
NC_033101	2
NC_033102	1
NC_033103	6
NC_033104	5
NC_033105	2
NC_033106	2
NC_033107	1
NC_033108	1
NC_033109	2
NC_033110	3
NC_033111	2
NC_033112	2
NC_033113	5
NC_033114	2
NC_033115	5
NC_033116	4
NC_033117	4
NC_033118	1
NC_033119	2
NC_033120	2
NC_033121	3
NC_033122	1
NC_033123	3
NC_033124	2
NC_033125	4
NC_033126	1
NC_033127	1
NC_033128	2
NC_033129	3
NC_033130	3
NC_033131	2
NC_033132	3
NC_033133	4
NC_033134	1
NC_033135	2
NC_033136	1
NC_033137	2
NC_033138	2
NC_033139	1
NC_033140	3
NC_033141	1
NC_033142	4
NC_033143	1
NC_033144	1
NC_033145	2
NC_033146	3
NC_033147	2
NC_033148	1
NC_033149	3
NC_033150	1
NC_033151	2
NC_033152	5
NC_033153	1
NC_033154	1
NC_033155	2
NC_033156	2
NC_033157	1
NC_033158	2
NC_033160	2
NC_033161	3
NC_033163	2
NC_033164	1
NC_033165	2
NC_033166	2
NC_033168	4
NC_033169	3
NC_033170	2
NC_033171	1
NC_033172	1
NC_033173	1
NC_033174	4
NC_033176	157
NC_033177	1
NC_033179	2
NC_033180	4
NC_033181	1
NC_033182	5
NC_033183	4
NC_033184	4
NC_033185	1
NC_033188	3
NC_033189	1
NC_033190	2
NC_033191	3
NC_033192	2
NC_033194	1
NC_033195	1
NC_033196	2
NC_033198	1
NC_033199	3
NC_033200	1
NC_033201	1
NC_033202	3
NC_033203	2
NC_033204	1
NC_033205	2
NC_033206	1
NC_033207	2
NC_033208	3
NC_033209	1
NC_033210	1
NC_033211	3
NC_033212	2
NC_033213	2
NC_033214	1
NC_033215	2
NC_033216	2
NC_033217	2
NC_033218	2
NC_033219	1
NC_033220	2
NC_033221	2
NC_033222	3
NC_033223	2
NC_033224	2
NC_033225	1
NC_033226	2
NC_033227	2
NC_033228	2
NC_033229	5
NC_033230	2
NC_033231	3
NC_033232	3
NC_033233	2
NC_033234	1
NC_033235	1
NC_033236	2
NC_033237	3
NC_033238	1
NC_033239	1
NC_033240	3
NC_033241	2
NC_033242	4
NC_033243	2
NC_033244	4
NC_033245	2
NC_033246	2
NC_033247	3
NC_033248	3
NC_033249	2
NC_033250	2
NC_033251	4
NC_033252	2
NC_033253	1
NC_033254	2
NC_033255	1
NC_033256	1
NC_033257	1
NC_033258	1
NC_033259	2
NC_033260	2
NC_033261	4
NC_033262	2
NC_033263	3
NC_033264	1
NC_033265	1
NC_033266	3
NC_033267	6
NC_033268	2
NC_033269	5
NC_033270	2
NC_033271	1
NC_033272	4
NC_033273	1
NC_033274	1
NC_033275	2
NC_033276	2
NC_033277	1
NC_033278	1
NC_033279	2
NC_033280	1
NC_033281	1
NC_033282	1
NC_033283	2
NC_033284	3
NC_033285	1
NC_033286	1
NC_033287	1
NC_033288	1
NC_033289	1
NC_033290	1
NC_033291	1
NC_033292	2
NC_033293	1
NC_033294	2
NC_033295	2
NC_033296	2
NC_033297	1
NC_033298	1
NC_033299	1
NC_033300	2
NC_033301	1
NC_033302	1
NC_033303	2
NC_033304	2
NC_033305	2
NC_033306	2
NC_033307	1
NC_033308	1
NC_033309	1
NC_033310	1
NC_033311	1
NC_033312	1
NC_033313	1
NC_033314	1
NC_033315	1
NC_033316	1
NC_033317	1
NC_033318	1
NC_033319	1
NC_033320	1
NC_033321	1
NC_033322	1
NC_033323	1
NC_033324	1
NC_033325	3
NC_033326	3
NC_033327	1
NC_033328	2
NC_033329	2
NC_033330	1
NC_033331	2
NC_033332	1
NC_033334	3
NC_033335	1
NC_033415	2
NC_033416	3
NC_033417	5
NC_033418	1
NC_033419	1
NC_033420	4
NC_033421	4
NC_033422	4
NC_033423	78
NC_033424	2
NC_033425	4
NC_033426	1
NC_033427	4
NC_033428	2
NC_033429	4
NC_033430	3
NC_033431	3
NC_033432	2
NC_033433	3
NC_033434	3
NC_033435	3
NC_033436	4
NC_033437	2
NC_033438	2
NC_033439	3
NC_033440	2
NC_033441	2
NC_033442	1
NC_033443	3
NC_033444	4
NC_033445	3
NC_033446	2
NC_033447	1
NC_033448	1
NC_033449	1
NC_033450	1
NC_033451	3
NC_033452	2
NC_033453	2
NC_033454	1
NC_033455	1
NC_033456	1
NC_033457	4
NC_033458	1
NC_033459	1
NC_033460	2
NC_033461	5
NC_033462	1
NC_033463	3
NC_033464	78
NC_033465	2
NC_033466	2
NC_033467	2
