ID	CDSs_FRAGGENESCAN
NC_026767	5
NC_026768	4
NC_026769	5
NC_026770	6
NC_026771	5
NC_026797	2
NC_026798	3
NC_026799	1
NC_026800	1
NC_026801	1
NC_026806	2
NC_026807	3
NC_026808	4
NC_026809	2
NC_026810	3
NC_026811	7
NC_026812	5
NC_026813	2
NC_026814	4
NC_026815	2
NC_026816	5
NC_026817	5
NC_026818	4
NC_026819	4
NC_026820	2
NC_026821	1
NC_026822	1
NC_026823	1
NC_026824	1
NC_026825	1
NC_026826	1
NC_026827	1
NC_026828	1
NC_026829	1
NC_026830	1
NC_026921	1
NC_026922	161
NC_026942	5
NC_026943	4
NC_026944	5
NC_026945	2
NC_026946	6
NC_026947	3
NC_026954	1
NC_026955	1
NC_027016	225
NC_027026	2
NC_027040	3
NC_027054	4
NC_027059	2
NC_027117	11
NC_027121	10
NC_027122	3
NC_027123	4
NC_027124	13
NC_027126	1
NC_027127	2
NC_027128	2
NC_027129	3
NC_027131	2
NC_027133	2
NC_027134	2
NC_027135	2
NC_027136	2
NC_027137	1
NC_027138	3
NC_027139	3
NC_027140	1
NC_027141	1
NC_027142	2
NC_027196	3
NC_027197	5
NC_027198	4
NC_027199	6
NC_027208	3
NC_027209	2
NC_027210	1
NC_027211	5
NC_027212	2
NC_027213	199
NC_027214	1
NC_027215	4
NC_027221	4
NC_027222	5
NC_027426	3
NC_027427	2
NC_027428	3
NC_027429	5
NC_027430	3
NC_027431	2
NC_027432	1
NC_027527	4
NC_027528	6
NC_027529	2
NC_027530	3
NC_027531	4
NC_027532	5
NC_027533	1
NC_027534	1
NC_027535	1
NC_027536	1
NC_027537	1
NC_027538	1
NC_027539	1
NC_027540	1
NC_027541	1
NC_027542	1
NC_027543	1
NC_027544	1
NC_027545	1
NC_027546	1
NC_027547	1
NC_027548	1
NC_027549	1
NC_027550	1
NC_027551	1
NC_027552	1
NC_027553	1
NC_027554	1
NC_027555	1
NC_027556	1
NC_027557	1
NC_027558	1
NC_027559	1
NC_027560	1
NC_027561	1
NC_027562	1
NC_027563	1
NC_027564	1
NC_027565	1
NC_027566	1
NC_027567	1
NC_027568	1
NC_027569	1
NC_027570	1
NC_027571	1
NC_027572	1
NC_027573	1
NC_027574	1
NC_027576	1
NC_027619	1
NC_027631	3
NC_027632	6
NC_027701	3
NC_027703	5
NC_027705	35
NC_027706	2
NC_027707	201
NC_027708	29
NC_027709	1
NC_027710	4
NC_027711	3
NC_027712	9
NC_027713	2
NC_027714	4
NC_027715	1
NC_027716	2
NC_027717	1
NC_027718	1
NC_027719	2
NC_027720	2
NC_027776	4
NC_027777	3
NC_027778	132
NC_027779	6
NC_027780	2
NC_027781	2
NC_027782	3
NC_027783	2
NC_027784	2
NC_027785	3
NC_027786	2
NC_027787	2
NC_027788	2
NC_027789	3
NC_027790	1
NC_027791	2
NC_027792	3
NC_027793	2
NC_027794	2
NC_027795	2
NC_027796	3
NC_027797	2
NC_027798	2
NC_027799	2
NC_027800	2
NC_027801	3
NC_027802	1
NC_027803	1
NC_027804	1
NC_027805	1
NC_027806	1
NC_027807	1
NC_027808	1
NC_027809	2
NC_027810	1
NC_027811	1
NC_027812	1
NC_027813	1
NC_027814	1
NC_027815	1
NC_027816	1
NC_027817	1
NC_027818	2
NC_027819	2
NC_027820	3
NC_027821	4
NC_027822	1
NC_027823	1
NC_027867	544
NC_027892	6
NC_027915	4
NC_027916	128
NC_027917	1
NC_027918	1
NC_027919	1
NC_027920	1
NC_027921	1
NC_027922	3
NC_027923	138
NC_027924	6
NC_027925	453
NC_027926	2
NC_027927	2
NC_027928	1
NC_027929	2
NC_027930	3
NC_027998	1
NC_027999	2
NC_028044	2
NC_028045	3
NC_028046	2
NC_028091	264
NC_028092	231
NC_028093	231
NC_028094	483
NC_028095	3
NC_028097	2
NC_028098	2
NC_028099	95
NC_028103	32
NC_028104	94
NC_028105	30
NC_028106	6
NC_028107	36
NC_028108	233
NC_028110	214
NC_028111	5
NC_028112	230
NC_028113	34
NC_028114	4
NC_028115	1
NC_028116	1
NC_028117	4
NC_028119	5
NC_028120	4
NC_028121	4
NC_028122	6
NC_028123	5
NC_028124	2
NC_028125	6
NC_028126	5
NC_028127	5
NC_028128	3
NC_028129	3
NC_028130	2
NC_028132	1
NC_028133	1
NC_028134	2
NC_028136	3
NC_028137	4
NC_028138	4
NC_028139	2
NC_028140	4
NC_028141	4
NC_028142	3
NC_028143	3
NC_028144	1
NC_028145	3
NC_028146	1
NC_028230	6
NC_028231	6
NC_028232	6
NC_028234	7
NC_028236	5
NC_028237	8
NC_028238	170
NC_028239	11
NC_028240	1
NC_028241	10
NC_028242	2
NC_028243	4
NC_028244	10
NC_028246	9
NC_028249	7
NC_028250	1
NC_028251	1
NC_028252	1
NC_028253	1
NC_028255	5
NC_028257	22
NC_028258	3
NC_028259	5
NC_028260	4
NC_028261	5
NC_028262	3
NC_028263	4
NC_028264	6
NC_028265	4
NC_028266	5
NC_028267	7
NC_028269	28
NC_028270	29
NC_028271	1
NC_028362	8
NC_028363	3
NC_028364	2
NC_028365	1
NC_028366	2
NC_028367	1
NC_028368	2
NC_028369	2
NC_028370	1
NC_028371	2
NC_028372	1
NC_028373	1
NC_028374	2
NC_028375	1
NC_028376	3
NC_028377	1
NC_028378	2
NC_028379	131
NC_028380	4
NC_028381	3
NC_028382	1
NC_028383	1
NC_028384	4
NC_028385	2
NC_028386	1
NC_028387	2
NC_028388	1
NC_028389	1
NC_028391	3
NC_028392	2
NC_028393	4
NC_028394	2
NC_028395	1
NC_028396	1
NC_028397	1
NC_028398	1
NC_028399	1
NC_028400	2
NC_028401	3
NC_028402	2
NC_028459	5
NC_028460	3
NC_028461	112
NC_028462	4
NC_028465	1
NC_028466	1
NC_028467	2
NC_028468	1
NC_028469	1
NC_028470	3
NC_028471	4
NC_028472	6
NC_028473	4
NC_028474	4
NC_028475	6
NC_028476	1
NC_028477	2
NC_028478	4
NC_028480	2
NC_028481	2
NC_028482	4
NC_028483	2
NC_028484	5
NC_028485	2
NC_028486	2
NC_028487	4
NC_028488	2
NC_028489	2
NC_028490	2
NC_028491	109
NC_028492	5
NC_028493	2
NC_028494	1
NC_028495	2
NC_028496	1
NC_028497	3
NC_028498	1
NC_028499	1
NC_028500	2
NC_028635	5
NC_028636	143
NC_028649	4
NC_028650	2
NC_028752	7
NC_028793	5
NC_028806	7
NC_028811	8
NC_028814	8
NC_028824	7
NC_028833	9
NC_028867	6
NC_028868	6
NC_028875	3
NC_028891	16
NC_028921	2
NC_028948	2
NC_028949	1
NC_028963	10
NC_028964	1
NC_028970	2
NC_028973	3
NC_028975	4
NC_028981	2
NC_028985	2
NC_028989	3
NC_029034	3
NC_029035	3
NC_029036	1
NC_029037	2
NC_029038	1
NC_029051	1
NC_029052	3
NC_029053	10
NC_029054	1
NC_029055	1
NC_029056	3
NC_029063	1
NC_029064	1
NC_029076	1
NC_029082	1
NC_029085	6
NC_029086	5
NC_029087	4
NC_029088	5
NC_029089	5
NC_029095	1
NC_029096	2
NC_029105	3
NC_029108	2
NC_029109	2
NC_029110	2
NC_029111	2
NC_029112	1
NC_029114	2
NC_029115	1
NC_029117	4
NC_029122	1
NC_029123	1
NC_029124	2
NC_029125	4
NC_029126	3
NC_029127	1
NC_029128	1
NC_029129	2
NC_029131	3
NC_029132	87
NC_029133	5
NC_029255	95
NC_029300	3
NC_029301	2
NC_029302	3
NC_029303	4
NC_029304	119
NC_029306	4
NC_029307	2
NC_029308	4
NC_029309	2
NC_029310	2
NC_029311	79
NC_029312	3
NC_029313	1
NC_029549	1
NC_029550	1
NC_029551	1
NC_029552	1
NC_029553	1
NC_029554	1
NC_029555	1
NC_029556	1
NC_029557	1
NC_029558	1
NC_029559	1
NC_029560	2
NC_029561	1
NC_029562	1
NC_029563	1
NC_029564	1
NC_029565	1
NC_029566	1
NC_029567	1
NC_029568	1
NC_029569	1
NC_029570	1
NC_029571	1
NC_029572	1
NC_029573	1
NC_029574	1
NC_029575	1
NC_029577	3
NC_029578	4
NC_029579	3
NC_029580	2
NC_029581	2
NC_029582	2
NC_029583	3
NC_029584	2
NC_029585	3
NC_029586	2
NC_029587	2
NC_029588	2
NC_029589	2
NC_029590	2
NC_029591	2
NC_029592	2
NC_029593	2
NC_029594	8
NC_029595	3
NC_029596	2
NC_029597	2
NC_029598	4
NC_029599	4
NC_029600	2
NC_029601	1
NC_029602	1
NC_029603	1
NC_029604	2
NC_029605	3
NC_029606	1
NC_029607	4
NC_029608	1
NC_029609	2
NC_029610	3
NC_029611	5
NC_029612	2
NC_029613	2
NC_029614	2
NC_029615	1
NC_029616	3
NC_029617	6
NC_029618	1
NC_029619	7
NC_029620	2
NC_029621	1
NC_029622	2
NC_029623	3
NC_029624	5
NC_029625	2
NC_029626	4
NC_029627	2
NC_029628	2
NC_029629	3
NC_029630	3
NC_029631	4
NC_029632	1
NC_029633	2
NC_029634	1
NC_029635	3
NC_029636	2
NC_029637	2
NC_029638	3
NC_029639	3
NC_029640	1
NC_029642	6
NC_029645	3
NC_029646	3
NC_029647	3
NC_029648	2
NC_029691	4
NC_029692	484
NC_029782	1
NC_029783	12
NC_029797	3
NC_029799	2
NC_029800	2
NC_029801	2
NC_029802	1
NC_029803	3
NC_029804	3
NC_029852	5
NC_029853	5
NC_029854	3
NC_029898	34
NC_029899	34
NC_029900	5
NC_029901	1
NC_029902	34
NC_029903	1
NC_029904	1
NC_029905	2
NC_029906	4
NC_029907	2
NC_029911	1
NC_029912	1
NC_029913	1
NC_029914	1
NC_029915	1
NC_029916	1
NC_029917	1
NC_029918	1
NC_029919	1
NC_029920	3
NC_029921	1
NC_029922	1
NC_029923	1
NC_029924	1
NC_029925	1
NC_029926	1
NC_029927	1
NC_029928	1
NC_029929	1
NC_029930	1
NC_029931	1
NC_029932	1
NC_029933	1
NC_029935	1
NC_029936	1
NC_029989	2
NC_029990	4
NC_029991	1
NC_029992	12
NC_029993	6
NC_029994	4
NC_029995	4
NC_029996	142
NC_029997	111
NC_030115	3
NC_030116	21
NC_030117	74
NC_030118	1
NC_030119	4
NC_030120	4
NC_030121	4
NC_030122	4
NC_030123	4
NC_030124	4
NC_030125	3
NC_030126	4
NC_030127	4
NC_030128	3
NC_030129	3
NC_030130	2
NC_030131	2
NC_030132	3
NC_030133	2
NC_030134	2
NC_030135	3
NC_030136	3
NC_030137	4
NC_030138	4
NC_030139	3
NC_030140	3
NC_030141	3
NC_030142	3
NC_030143	4
NC_030144	2
NC_030145	3
NC_030146	3
NC_030147	3
NC_030148	12
NC_030149	2
NC_030150	2
NC_030151	9
NC_030152	1
NC_030153	1
NC_030154	1
NC_030155	2
NC_030156	1
NC_030157	1
NC_030158	1
NC_030159	1
NC_030160	1
NC_030161	1
NC_030162	1
NC_030163	1
NC_030199	3
NC_030200	94
NC_030201	2
NC_030202	2
NC_030203	4
NC_030204	5
NC_030205	9
NC_030224	2
NC_030225	5
NC_030226	2
NC_030227	2
NC_030228	1
NC_030229	4
NC_030230	494
NC_030231	7
NC_030232	4
NC_030233	3
NC_030234	2
NC_030235	2
NC_030236	1
NC_030238	4
NC_030240	139
NC_030242	1
NC_030243	1
NC_030244	1
NC_030245	1
NC_030289	1
NC_030290	1
NC_030291	1
NC_030292	7
NC_030293	1
NC_030294	5
NC_030295	2
NC_030296	3
NC_030297	5
NC_030308	1
NC_030309	2
NC_030310	4
NC_030311	3
NC_030378	1
NC_030379	3
NC_030380	2
NC_030391	1
NC_030392	2
NC_030393	3
NC_030394	110
NC_030395	3
NC_030396	7
NC_030397	4
NC_030398	2
NC_030399	5
NC_030400	1
NC_030401	1
NC_030402	2
NC_030403	4
NC_030405	1
NC_030406	1
NC_030407	2
NC_030408	1
NC_030409	1
NC_030410	1
NC_030411	1
NC_030412	1
NC_030413	1
NC_030414	1
NC_030415	1
NC_030445	3
NC_030446	3
NC_030447	4
NC_030448	2
NC_030449	4
NC_030451	7
NC_030452	4
NC_030453	2
NC_030454	2
NC_030455	3
NC_030456	2
NC_030457	3
NC_030459	2
NC_030460	2
NC_030461	3
NC_030462	4
NC_030463	1
NC_030464	3
NC_030465	3
NC_030466	5
NC_030467	2
NC_030468	3
NC_030469	3
NC_030470	3
NC_030471	1
NC_030473	2
NC_030474	3
NC_030475	4
NC_030477	2
NC_030478	4
NC_030479	1
NC_030480	1
NC_030649	1
NC_030650	3
NC_030651	1
NC_030653	1
NC_030654	6
NC_030655	1
NC_030656	133
NC_030657	1
NC_030658	1
NC_030659	1
NC_030660	1
NC_030661	2
NC_030662	1
NC_030663	2
NC_030688	6
NC_030689	6
NC_030690	5
NC_030691	5
NC_030692	5
NC_030693	2
NC_030697	1
NC_030699	3
NC_030701	5
NC_030742	4
NC_030743	5
NC_030744	1
NC_030745	1
NC_030746	5
NC_030747	4
NC_030748	3
NC_030749	3
NC_030750	1
NC_030751	2
NC_030752	1
NC_030791	1
NC_030792	29
NC_030793	2
NC_030794	2
NC_030795	8
NC_030796	6
NC_030797	9
NC_030798	6
NC_030799	7
NC_030800	6
NC_030801	6
NC_030837	3
NC_030838	5
NC_030839	7
NC_030840	1
NC_030841	5
NC_030842	107
NC_030843	3
NC_030844	3
NC_030845	2
NC_030846	3
NC_030847	2
NC_030860	30
NC_030861	4
NC_030862	4
NC_030863	3
NC_030864	5
NC_030865	1
NC_030866	1
NC_030867	2
NC_030868	3
NC_030869	3
NC_030870	2
NC_030871	2
NC_030872	1
NC_030873	3
NC_030874	28
NC_030875	1
NC_030876	1
NC_030877	1
NC_030878	1
NC_030879	1
NC_030880	1
NC_030881	1
NC_030882	1
NC_030883	1
NC_030886	11
NC_030887	3
NC_030888	1
NC_030889	1
NC_030890	1
NC_030891	2
NC_030922	3
NC_030926	4
NC_030938	1
NC_031033	194
NC_031038	197
NC_031079	5
NC_031083	5
NC_031088	6
NC_031089	5
NC_031093	7
NC_031105	3
NC_031106	4
NC_031130	1
NC_031134	1
NC_031135	1
NC_031136	3
NC_031137	2
NC_031138	1
NC_031139	2
NC_031140	2
NC_031141	1
NC_031142	2
NC_031143	1
NC_031214	4
NC_031215	6
NC_031216	8
NC_031217	4
NC_031218	2
NC_031219	1
NC_031220	2
NC_031221	1
NC_031222	1
NC_031223	1
NC_031225	7
NC_031227	7
NC_031232	9
NC_031236	5
NC_031240	5
NC_031244	8
NC_031248	5
NC_031259	3
NC_031268	5
NC_031270	7
NC_031272	6
NC_031273	5
NC_031275	6
NC_031276	2
NC_031278	6
NC_031282	7
NC_031283	8
NC_031284	2
NC_031285	2
NC_031286	1
NC_031287	1
NC_031288	2
NC_031289	1
NC_031290	1
NC_031291	1
NC_031292	1
NC_031293	1
NC_031294	1
NC_031295	2
NC_031296	1
NC_031297	1
NC_031298	1
NC_031301	5
NC_031302	5
NC_031303	7
NC_031304	4
NC_031305	5
NC_031306	2
NC_031307	1
NC_031308	1
NC_031309	1
NC_031310	3
NC_031311	3
NC_031312	1
NC_031313	1
NC_031314	2
NC_031315	1
NC_031316	1
NC_031317	1
NC_031318	1
NC_031319	2
NC_031320	1
NC_031321	1
NC_031322	1
NC_031324	3
NC_031326	8
NC_031327	2
NC_031336	1
NC_031338	1
NC_031339	1
NC_031340	4
NC_031341	1
NC_031342	2
NC_031448	3
NC_031449	1
NC_031450	5
NC_031451	2
NC_031452	3
NC_031453	4
NC_031454	4
NC_031455	4
NC_031456	4
NC_031457	4
NC_031458	2
NC_031459	3
NC_031461	2
NC_031462	1
NC_031463	2
NC_031464	2
NC_031465	532
NC_031466	5
NC_031503	40
NC_031670	2
NC_031686	2
NC_031687	2
NC_031688	2
NC_031689	1
NC_031690	5
NC_031691	5
NC_031692	1
NC_031693	1
NC_031695	5
NC_031747	7
NC_031748	6
NC_031749	2
NC_031750	1
NC_031751	3
NC_031752	2
NC_031753	3
NC_031754	3
NC_031755	3
NC_031756	5
NC_031757	5
NC_031758	3
NC_031759	2
NC_031760	3
NC_031761	148
NC_031762	1
NC_031763	1
NC_031764	3
NC_031765	3
NC_031766	1
NC_031800	6
NC_031916	1
NC_031947	2
NC_031948	33
NC_031950	1
NC_031955	5
NC_031957	5
NC_031958	7
NC_031959	3
NC_031960	3
NC_031961	4
NC_031988	5
NC_032001	363
NC_032004	4
NC_032005	5
NC_032006	5
NC_032087	2
NC_032088	1
NC_032097	4
NC_032104	6
NC_032105	30
NC_032106	2
NC_032107	9
NC_032108	666
NC_032111	185
NC_032112	4
NC_032113	3
NC_032114	1
NC_032115	2
NC_032116	2
NC_032117	4
NC_032118	5
NC_032119	2
NC_032120	4
NC_032121	1
NC_032122	2
NC_032123	5
NC_032124	5
NC_032125	2
NC_032126	3
NC_032127	6
NC_032128	1
NC_032129	3
NC_032130	2
NC_032131	1
NC_032132	1
NC_032133	1
NC_032134	1
NC_032135	1
NC_032136	1
NC_032137	2
NC_032138	1
NC_032139	1
NC_032140	1
NC_032141	1
NC_032142	1
NC_032143	1
NC_032144	2
NC_032145	1
NC_032146	1
NC_032147	1
NC_032148	1
NC_032149	2
NC_032150	1
NC_032151	1
NC_032152	2
NC_032153	2
NC_032154	1
NC_032155	1
NC_032156	1
NC_032157	1
NC_032158	1
NC_032159	1
NC_032160	1
NC_032161	1
NC_032162	1
NC_032163	1
NC_032164	1
NC_032165	2
NC_032166	1
NC_032167	1
NC_032168	1
NC_032169	1
NC_032170	2
NC_032172	1
NC_032173	2
NC_032174	3
NC_032175	2
NC_032176	2
NC_032177	2
NC_032178	2
NC_032179	1
NC_032180	4
NC_032181	3
NC_032182	2
NC_032183	2
NC_032184	2
NC_032185	1
NC_032186	3
NC_032187	2
NC_032188	2
NC_032189	2
NC_032190	2
NC_032191	2
NC_032192	4
NC_032193	2
NC_032194	1
NC_032195	2
NC_032196	2
NC_032197	2
NC_032198	2
NC_032199	2
NC_032200	2
NC_032201	1
NC_032202	4
NC_032203	6
NC_032204	2
NC_032205	2
NC_032206	4
NC_032207	4
NC_032208	2
NC_032209	1
NC_032210	2
NC_032211	4
NC_032212	3
NC_032213	2
NC_032214	4
NC_032215	3
NC_032216	2
NC_032217	4
NC_032218	1
NC_032219	2
NC_032220	2
NC_032221	1
NC_032222	6
NC_032223	2
NC_032224	3
NC_032225	1
NC_032226	5
NC_032227	2
NC_032228	2
NC_032229	2
NC_032230	3
NC_032231	4
NC_032232	2
NC_032233	2
NC_032234	2
NC_032235	2
NC_032236	2
NC_032237	2
NC_032238	2
NC_032239	2
NC_032240	2
NC_032241	1
NC_032242	6
NC_032243	2
NC_032244	2
NC_032245	5
NC_032246	2
NC_032247	2
NC_032248	2
NC_032249	2
NC_032250	2
NC_032251	2
NC_032252	2
NC_032253	2
NC_032254	2
NC_032255	124
NC_032256	1
NC_032257	2
NC_032258	1
NC_032259	1
NC_032260	1
NC_032261	1
NC_032262	1
NC_032263	1
NC_032264	1
NC_032265	1
NC_032266	1
NC_032267	1
NC_032268	2
NC_032269	2
NC_032270	2
NC_032271	3
NC_032272	1
NC_032273	2
NC_032274	2
NC_032275	1
NC_032276	1
NC_032277	1
NC_032278	1
NC_032279	1
NC_032280	1
NC_032281	1
NC_032282	1
NC_032403	3
NC_032404	1
NC_032405	3
NC_032406	2
NC_032407	2
NC_032408	1
NC_032409	1
NC_032410	1
NC_032411	1
NC_032412	1
NC_032413	3
NC_032414	1
NC_032415	1
NC_032416	1
NC_032417	5
NC_032419	2
NC_032420	3
NC_032421	1
NC_032422	4
NC_032423	2
NC_032424	2
NC_032425	3
NC_032426	2
NC_032427	4
NC_032428	1
NC_032429	2
NC_032430	4
NC_032431	2
NC_032432	6
NC_032433	4
NC_032434	2
NC_032435	2
NC_032436	2
NC_032437	5
NC_032438	4
NC_032439	5
NC_032440	1
NC_032441	2
NC_032442	4
NC_032443	4
NC_032444	6
NC_032445	6
NC_032446	2
NC_032447	5
NC_032448	1
NC_032449	4
NC_032450	1
NC_032451	5
NC_032452	1
NC_032453	4
NC_032454	1
NC_032455	2
NC_032456	5
NC_032457	2
NC_032458	2
NC_032459	4
NC_032460	1
NC_032461	2
NC_032462	2
NC_032463	4
NC_032464	2
NC_032465	2
NC_032466	1
NC_032467	2
NC_032468	1
NC_032469	4
NC_032470	2
NC_032471	4
NC_032472	5
NC_032473	2
NC_032474	5
NC_032475	1
NC_032476	1
NC_032477	5
NC_032478	4
NC_032479	2
NC_032480	1
NC_032481	4
NC_032482	2
NC_032483	3
NC_032484	2
NC_032485	2
NC_032486	2
NC_032487	2
NC_032488	1
NC_032490	8
NC_032491	1
NC_032492	9
NC_032493	2
NC_032494	4
NC_032495	2
NC_032496	3
NC_032497	1
NC_032498	1
NC_032499	1
NC_032500	1
NC_032501	1
NC_032502	1
NC_032503	1
NC_032504	1
NC_032505	1
NC_032506	1
NC_032507	2
NC_032508	1
NC_032509	2
NC_032510	1
NC_032511	2
NC_032512	1
NC_032513	1
NC_032514	1
NC_032515	2
NC_032516	2
NC_032517	1
NC_032518	1
NC_032519	1
NC_032520	1
NC_032521	3
NC_032522	2
NC_032523	1
NC_032524	1
NC_032525	1
NC_032526	1
NC_032527	4
NC_032528	4
NC_032529	4
NC_032530	2
NC_032531	3
NC_032532	3
NC_032533	3
NC_032534	4
NC_032535	2
NC_032536	2
NC_032537	4
NC_032538	3
NC_032539	4
NC_032540	1
NC_032541	6
NC_032542	3
NC_032543	7
NC_032544	6
NC_032545	2
NC_032546	1
NC_032547	3
NC_032548	1
NC_032549	3
NC_032550	2
NC_032551	3
NC_032552	3
NC_032553	3
NC_032554	3
NC_032555	3
NC_032556	2
NC_032557	2
NC_032558	4
NC_032559	2
NC_032560	3
NC_032561	2
NC_032562	3
NC_032563	3
NC_032564	2
NC_032565	6
NC_032566	1
NC_032567	8
NC_032568	3
NC_032569	3
NC_032570	2
NC_032571	2
NC_032572	4
NC_032573	2
NC_032574	5
NC_032575	2
NC_032576	2
NC_032577	1
NC_032578	1
NC_032579	3
NC_032580	2
NC_032581	2
NC_032582	3
NC_032583	1
NC_032584	2
NC_032585	3
NC_032586	3
NC_032587	4
NC_032588	3
NC_032589	2
NC_032590	2
NC_032591	1
NC_032592	2
NC_032593	2
NC_032594	2
NC_032595	3
NC_032596	2
NC_032597	3
NC_032598	6
NC_032599	2
NC_032600	4
NC_032601	1
NC_032602	1
NC_032603	1
NC_032604	2
NC_032605	3
NC_032606	4
NC_032607	1
NC_032608	2
NC_032609	3
NC_032610	2
NC_032611	2
NC_032612	3
NC_032613	3
NC_032614	2
NC_032615	3
NC_032616	1
NC_032617	1
NC_032618	4
NC_032619	4
NC_032620	2
NC_032621	1
NC_032622	3
NC_032623	2
NC_032624	1
NC_032625	2
NC_032626	1
NC_032627	2
NC_032628	1
NC_032629	3
NC_032630	2
NC_032631	1
NC_032632	3
NC_032633	3
NC_032634	1
NC_032635	3
NC_032636	3
NC_032637	1
NC_032638	3
NC_032639	2
NC_032640	4
NC_032641	2
NC_032642	2
NC_032643	3
NC_032644	2
NC_032645	2
NC_032646	1
NC_032647	1
NC_032648	2
NC_032681	3
NC_032682	3
NC_032726	4
NC_032727	4
NC_032728	5
NC_032729	5
NC_032730	10
NC_032731	5
NC_032732	1
NC_032733	3
NC_032734	2
NC_032735	7
NC_032736	4
NC_032737	1
NC_032738	2
NC_032739	5
NC_032740	2
NC_032741	3
NC_032742	1
NC_032743	1
NC_032744	1
NC_032745	2
NC_032746	4
NC_032747	5
NC_032748	1
NC_032749	4
NC_032750	1
NC_032751	2
NC_032752	1
NC_032753	1
NC_032754	1
NC_032755	2
NC_032756	1
NC_032757	2
NC_032758	1
NC_032759	3
NC_032760	1
NC_032761	3
NC_032762	1
NC_032763	18
NC_032764	1
NC_032765	5
NC_032766	4
NC_032767	2
NC_032768	4
NC_032769	2
NC_032770	2
NC_032771	1
NC_032772	1
NC_032773	2
NC_032774	2
NC_032775	2
NC_032776	2
NC_032777	4
NC_032778	1
NC_032779	2
NC_032780	2
NC_032781	5
NC_032782	5
NC_032783	5
NC_032784	6
NC_032785	2
NC_032786	2
NC_032787	3
NC_032788	1
NC_032789	3
NC_032790	1
NC_032791	3
NC_032792	2
NC_032793	4
NC_032794	2
NC_032795	1
NC_032796	5
NC_032797	4
NC_032798	1
NC_032799	2
NC_032800	4
NC_032801	2
NC_032802	4
NC_032803	5
NC_032804	2
NC_032805	2
NC_032806	3
NC_032807	4
NC_032808	3
NC_032809	2
NC_032810	2
NC_032811	4
NC_032812	4
NC_032813	4
NC_032814	2
NC_032815	3
NC_032816	1
NC_032817	2
NC_032818	2
NC_032819	2
NC_032820	1
NC_032821	1
NC_032822	1
NC_032823	2
NC_032824	6
NC_032825	2
NC_032826	3
NC_032827	2
NC_032828	1
NC_032829	1
NC_032830	2
NC_032831	2
NC_032832	4
NC_032833	2
NC_032834	3
NC_032835	3
NC_032836	2
NC_032837	1
NC_032838	4
NC_032839	2
NC_032840	2
NC_032841	2
NC_032842	2
NC_032843	2
NC_032844	1
NC_032845	1
NC_032846	2
NC_032847	3
NC_032848	2
NC_032849	5
NC_032850	4
NC_032851	2
NC_032852	1
NC_032853	2
NC_032854	2
NC_032855	3
NC_032856	2
NC_032857	3
NC_032858	3
NC_032859	2
NC_032860	2
NC_032861	1
NC_032862	5
NC_032863	4
NC_032864	2
NC_032865	2
NC_032866	1
NC_032867	2
NC_032868	4
NC_032869	4
NC_032870	1
NC_032871	2
NC_032872	1
NC_032873	1
NC_032874	2
NC_032875	5
NC_032876	2
NC_032877	2
NC_032878	3
NC_032879	2
NC_032880	4
NC_032881	2
NC_032882	2
NC_032883	2
NC_032884	4
NC_032885	2
NC_032886	4
NC_032887	2
NC_032888	4
NC_032889	2
NC_032890	1
NC_032891	2
NC_032892	2
NC_032893	5
NC_032894	4
NC_032895	3
NC_032896	3
NC_032897	2
NC_032898	1
NC_032899	1
NC_032900	2
NC_032901	2
NC_032902	2
NC_032903	4
NC_032904	1
NC_032905	1
NC_032906	1
NC_032907	6
NC_032908	3
NC_032909	3
NC_032910	1
NC_032911	1
NC_032912	1
NC_032913	2
NC_032914	4
NC_032915	2
NC_032916	2
NC_032917	3
NC_032918	2
NC_032919	4
NC_032920	4
NC_032921	3
NC_032922	4
NC_032923	2
NC_032924	2
NC_032925	3
NC_032926	2
NC_032927	4
NC_032928	2
NC_032929	7
NC_032930	2
NC_032931	2
NC_032932	4
NC_032933	3
NC_032934	2
NC_032935	2
NC_032936	3
NC_032937	2
NC_032938	3
NC_032939	6
NC_032940	5
NC_032941	2
NC_032942	5
NC_032943	1
NC_032944	7
NC_032945	3
NC_032946	3
NC_032947	2
NC_032948	2
NC_032949	2
NC_032950	3
NC_032951	4
NC_032952	2
NC_032953	4
NC_032954	1
NC_032955	2
NC_032956	5
NC_032957	2
NC_032958	3
NC_032959	3
NC_032960	3
NC_032961	2
NC_032962	3
NC_032963	1
NC_032964	2
NC_032965	5
NC_032966	2
NC_032967	2
NC_032968	3
NC_032969	2
NC_032970	5
NC_032971	5
NC_032972	3
NC_032973	5
NC_032974	4
NC_032975	3
NC_032976	2
NC_032977	1
NC_032978	7
NC_032979	1
NC_032980	3
NC_032981	4
NC_032982	5
NC_032983	2
NC_032984	3
NC_032985	2
NC_032986	4
NC_032987	9
NC_032988	4
NC_032989	3
NC_032990	1
NC_032991	2
NC_032992	5
NC_032993	2
NC_032994	1
NC_032995	4
NC_032996	3
NC_032997	3
NC_032998	1
NC_032999	1
NC_033000	4
NC_033001	2
NC_033002	3
NC_033003	2
NC_033004	3
NC_033005	4
NC_033006	5
NC_033007	3
NC_033008	4
NC_033009	3
NC_033010	2
NC_033011	3
NC_033012	2
NC_033013	2
NC_033014	2
NC_033015	4
NC_033016	3
NC_033017	2
NC_033018	4
NC_033019	1
NC_033020	4
NC_033021	4
NC_033022	5
NC_033023	3
NC_033024	4
