ID	Nucleic_acid
NC_021332	DNA
NC_020873	DNA
NC_019917	DNA
NC_042337	DNA
NC_047722	DNA
NC_047723	DNA
NC_047725	DNA
NC_047726	DNA
NC_047727	DNA
NC_047724	DNA
NC_021531	DNA
NC_021863	DNA
NC_027360	DNA
NC_018280	DNA
NC_018281	DNA
NC_018284	DNA
NC_019543	DNA
NC_020879	DNA
NC_030933	DNA
NC_019931	DNA
NC_025433	DNA
NC_019538	DNA
NC_018282	DNA
NC_025441	DNA
NC_025449	DNA
NC_025446	DNA
NC_018836	DNA
NC_018848	DNA
NC_019910	DNA
NC_027351	DNA
NC_042061	DNA
NC_027344	DNA
NC_020081	DNA
NC_019421	DNA
NC_019422	DNA
NC_019405	DNA
NC_021062	DNA
NC_018837	DNA
NC_025465	DNA
NC_041992	DNA
NC_041907	DNA
NC_019511	DNA
NC_019782	DNA
NC_047951	DNA
NC_019919	DNA
NC_019909	DNA
NC_019911	DNA
NC_027353	DNA
NC_019928	DNA
NC_021868	DNA
NC_041849	DNA
NC_041991	DNA
NC_029000	DNA
NC_042339	DNA
NC_042340	DNA
NC_041853	DNA
NC_041854	DNA
NC_019406	DNA
NC_019410	DNA
NC_019407	DNA
NC_019408	DNA
NC_019411	DNA
NC_019725	DNA
NC_019542	DNA
NC_047738	DNA
NC_047868	DNA
NC_041908	DNA
NC_027296	DNA
NC_047869	DNA
NC_047870	DNA
NC_034248	DNA
NC_019541	DNA
NC_025425	DNA
NC_020203	DNA
NC_020198	DNA
NC_020202	DNA
NC_020200	DNA
NC_027339	DNA
NC_022091	DNA
NC_027986	DNA
NC_027992	DNA
NC_019916	DNA
NC_047739	DNA
NC_018831	DNA
NC_041855	DNA
NC_042341	DNA
NC_049924	DNA
NC_049923	DNA
NC_049941	DNA
NC_049945	DNA
NC_049944	DNA
NC_021861	DNA
NC_018861	DNA
NC_020079	DNA
NC_019722	DNA
NC_019713	DNA
NC_027369	DNA
NC_028995	DNA
NC_018839	DNA
NC_018841	DNA
NC_018845	DNA
NC_018849	DNA
NC_018852	DNA
NC_018840	DNA
NC_018842	DNA
NC_018847	DNA
NC_018851	DNA
NC_019918	DNA
NC_021776	DNA
NC_019813	DNA
NC_018832	DNA
NC_022336	DNA
NC_022339	DNA
NC_022338	DNA
NC_022335	DNA
NC_022337	DNA
NC_022342	DNA
NC_022334	DNA
NC_022341	DNA
NC_022340	DNA
NC_022090	DNA
NC_020877	DNA
NC_018850	DNA
NC_019923	DNA
NC_021316	DNA
NC_020204	DNA
NC_019912	DNA
NC_018835	DNA
NC_018855	DNA
NC_019418	DNA
NC_019416	DNA
NC_019726	DNA
NC_019423	DNA
NC_047721	DNA
NC_041856	DNA
NC_041857	DNA
NC_019420	DNA
NC_020876	DNA
NC_019419	DNA
NC_019413	DNA
NC_044939	DNA
NC_041906	DNA
NC_025417	DNA
NC_020083	DNA
NC_022746	DNA
NC_024390	DNA
NC_020870	DNA
NC_024385	DNA
NC_024386	DNA
NC_024388	DNA
NC_024380	DNA
NC_024378	DNA
NC_020880	DNA
NC_024389	DNA
NC_020159	DNA
NC_020158	DNA
NC_021471	DNA
NC_021533	DNA
NC_021853	DNA
NC_021860	DNA
NC_021854	DNA
NC_021852	DNA
NC_021855	DNA
NC_023568	DNA
NC_042136	DNA
NC_020082	DNA
NC_020078	DNA
NC_022791	DNA
NC_020104	DNA
NC_047740	DNA
NC_042342	DNA
NC_042343	DNA
NC_025456	DNA
NC_021773	DNA
NC_021337	DNA
NC_027364	DNA
NC_020478	DNA
NC_020479	DNA
NC_020477	DNA
NC_020480	DNA
NC_041858	DNA
NC_021330	DNA
NC_021319	DNA
NC_021327	DNA
NC_021328	DNA
NC_021322	DNA
NC_021340	DNA
NC_021329	DNA
NC_021320	DNA
NC_021335	DNA
NC_021321	DNA
NC_021323	DNA
NC_023501	DNA
NC_047715	DNA
NC_047716	DNA
NC_047717	DNA
NC_031235	DNA
NC_047734	DNA
NC_023006	DNA
NC_023005	DNA
NC_020998	DNA
NC_021343	DNA
NC_021563	DNA
NC_021540	DNA
NC_049350	DNA
NC_020484	DNA
NC_020481	DNA
NC_020482	DNA
NC_020483	DNA
NC_042133	DNA
NC_008030	DNA
NC_049351	DNA
NC_047741	DNA
NC_021249	DNA
NC_021247	DNA
NC_021246	DNA
NC_021061	DNA
NC_028674	DNA
NC_028982	DNA
NC_028983	DNA
NC_041976	DNA
NC_029104	DNA
NC_029029	DNA
NC_022980	DNA
NC_020882	DNA
NC_021532	DNA
NC_021901	DNA
NC_023613	DNA
NC_021325	DNA
NC_021063	DNA
NC_021344	DNA
NC_023007	DNA
NC_023499	DNA
NC_023500	DNA
NC_041934	DNA
NC_021336	DNA
NC_021300	DNA
NC_047855	DNA
NC_021342	DNA
NC_021867	DNA
NC_021299	DNA
NC_021317	DNA
NC_021334	DNA
NC_023614	DNA
NC_021298	DNA
NC_021304	DNA
NC_021339	DNA
NC_021349	DNA
NC_021306	DNA
NC_021302	DNA
NC_021310	DNA
NC_021308	DNA
NC_021538	DNA
NC_021535	DNA
NC_021297	DNA
NC_021309	DNA
NC_021307	DNA
NC_021301	DNA
NC_024354	DNA
NC_028773	DNA
NC_021346	DNA
NC_021311	DNA
NC_021348	DNA
NC_021305	DNA
NC_021338	DNA
NC_021318	DNA
NC_021556	DNA
NC_022323	DNA
NC_022966	DNA
NC_022974	DNA
NC_022986	DNA
NC_021799	DNA
NC_021789	DNA
NC_021798	DNA
NC_021800	DNA
NC_021791	DNA
NC_021796	DNA
NC_021795	DNA
NC_021802	DNA
NC_021790	DNA
NC_021794	DNA
NC_021792	DNA
NC_021806	DNA
NC_021804	DNA
NC_021788	DNA
NC_021803	DNA
NC_035460	DNA
NC_048026	DNA
NC_022096	DNA
NC_021333	DNA
NC_021865	DNA
NC_021777	DNA
NC_022055	DNA
NC_022066	DNA
NC_029044	DNA
NC_022067	DNA
NC_029023	DNA
NC_041928	DNA
NC_023587	DNA
NC_023584	DNA
NC_022086	DNA
NC_022057	DNA
NC_022069	DNA
NC_022060	DNA
NC_022068	DNA
NC_022056	DNA
NC_022062	DNA
NC_022052	DNA
NC_022324	DNA
NC_022064	DNA
NC_022054	DNA
NC_022061	DNA
NC_022325	DNA
NC_022065	DNA
NC_022071	DNA
NC_022747	DNA
NC_021801	DNA
NC_022967	DNA
NC_021858	DNA
NC_022098	DNA
NC_023585	DNA
NC_041959	DNA
NC_027404	DNA
NC_021784	DNA
NC_022328	DNA
NC_022331	DNA
NC_022753	DNA
NC_029018	DNA
NC_022329	DNA
NC_022330	DNA
NC_027204	DNA
NC_022059	DNA
NC_027342	DNA
NC_023599	DNA
NC_025422	DNA
NC_029002	DNA
NC_024358	DNA
NC_022750	DNA
NC_022088	DNA
NC_022070	DNA
NC_022063	DNA
NC_022053	DNA
NC_022085	DNA
NC_022058	DNA
NC_022776	DNA
NC_022988	DNA
NC_022976	DNA
NC_022969	DNA
NC_025423	DNA
NC_024782	DNA
NC_024790	DNA
NC_024794	DNA
NC_022968	DNA
NC_022977	DNA
NC_022965	DNA
NC_022973	DNA
NC_022979	DNA
NC_022985	DNA
NC_029032	DNA
NC_028998	DNA
NC_023555	DNA
NC_023503	DNA
NC_024786	DNA
NC_023865	DNA
NC_022775	DNA
NC_022762	DNA
NC_022758	DNA
NC_022916	DNA
NC_023610	DNA
NC_022917	DNA
NC_022914	DNA
NC_023570	DNA
NC_023581	DNA
NC_022769	DNA
NC_022773	DNA
NC_022761	DNA
NC_022766	DNA
NC_022771	DNA
NC_022764	DNA
NC_022765	DNA
NC_022770	DNA
NC_022774	DNA
NC_022763	DNA
NC_022767	DNA
NC_023549	DNA
NC_022772	DNA
NC_022768	DNA
NC_023583	DNA
NC_022749	DNA
NC_022744	DNA
NC_022612	DNA
NC_022613	DNA
NC_023558	DNA
NC_024144	DNA
NC_022990	DNA
NC_023574	DNA
NC_022756	DNA
NC_023502	DNA
NC_023589	DNA
NC_023569	DNA
NC_022972	DNA
NC_023563	DNA
NC_047742	DNA
NC_022982	DNA
NC_022987	DNA
NC_042345	DNA
NC_042344	DNA
NC_023556	DNA
NC_023567	DNA
NC_023595	DNA
NC_024793	DNA
NC_024784	DNA
NC_024789	DNA
NC_029120	DNA
NC_024206	DNA
NC_037656	DNA
NC_022915	DNA
NC_038511	DNA
NC_022971	DNA
NC_023564	DNA
NC_023579	DNA
NC_023557	DNA
NC_023562	DNA
NC_023552	DNA
NC_028940	DNA
NC_022983	DNA
NC_022975	DNA
NC_023554	DNA
NC_022984	DNA
NC_022981	DNA
NC_024124	DNA
NC_047743	DNA
NC_023551	DNA
NC_023571	DNA
NC_023560	DNA
NC_047737	DNA
NC_023582	DNA
NC_027349	DNA
NC_023559	DNA
NC_023593	DNA
NC_029116	DNA
NC_023553	DNA
NC_027399	DNA
NC_023592	DNA
NC_029001	DNA
NC_023565	DNA
NC_023577	DNA
NC_023572	DNA
NC_023578	DNA
NC_023580	DNA
NC_023602	DNA
NC_028748	DNA
NC_029121	DNA
NC_047744	DNA
NC_024356	DNA
NC_023594	DNA
NC_026607	DNA
NC_024139	DNA
NC_024134	DNA
NC_024122	DNA
NC_024361	DNA
NC_024357	DNA
NC_024370	DNA
NC_023575	DNA
NC_023573	DNA
NC_030931	DNA
NC_023423	DNA
NC_023550	DNA
NC_023561	DNA
NC_023576	DNA
NC_023548	DNA
NC_023590	DNA
NC_023859	DNA
NC_023566	DNA
NC_028660	DNA
NC_028682	DNA
NC_024209	DNA
NC_024136	DNA
NC_028658	DNA
NC_023863	DNA
NC_023607	DNA
NC_023862	DNA
NC_025438	DNA
NC_023597	DNA
NC_023604	DNA
NC_023606	DNA
NC_023612	DNA
NC_023601	DNA
NC_023609	DNA
NC_024142	DNA
NC_023856	DNA
NC_024212	DNA
NC_041861	DNA
NC_024384	DNA
NC_041862	DNA
NC_024383	DNA
NC_024387	DNA
NC_024392	DNA
NC_025436	DNA
NC_025470	DNA
NC_025458	DNA
NC_025463	DNA
NC_025466	DNA
NC_023605	DNA
NC_024123	DNA
NC_023603	DNA
NC_024145	DNA
NC_023600	DNA
NC_024391	DNA
NC_024204	DNA
NC_023608	DNA
NC_024329	DNA
NC_023848	DNA
NC_024143	DNA
NC_024146	DNA
NC_024138	DNA
NC_024217	DNA
NC_024697	DNA
NC_024381	DNA
NC_024140	DNA
NC_024215	DNA
NC_024203	DNA
NC_024208	DNA
NC_024214	DNA
NC_042134	DNA
NC_024367	DNA
NC_025452	DNA
NC_047746	DNA
NC_024121	DNA
NC_025462	DNA
NC_025457	DNA
NC_024330	DNA
NC_028988	DNA
NC_029107	DNA
NC_042048	DNA
NC_024363	DNA
NC_024787	DNA
NC_047871	DNA
NC_047872	DNA
NC_024360	DNA
NC_024364	DNA
NC_024149	DNA
NC_024135	DNA
NC_024141	DNA
NC_024148	DNA
NC_024147	DNA
NC_025453	DNA
NC_024371	DNA
NC_026590	DNA
NC_024366	DNA
NC_024216	DNA
NC_024207	DNA
NC_024213	DNA
NC_024205	DNA
NC_024211	DNA
NC_024788	DNA
NC_027130	DNA
NC_047718	DNA
NC_047719	DNA
NC_026923	DNA
NC_026928	DNA
NC_026927	DNA
NC_047712	DNA
NC_047713	DNA
NC_047714	DNA
NC_026924	DNA
NC_027132	DNA
NC_026926	DNA
NC_024125	DNA
NC_024210	DNA
NC_030903	DNA
NC_041835	DNA
NC_041836	DNA
NC_041837	DNA
NC_041838	DNA
NC_041839	DNA
NC_041840	DNA
NC_041841	DNA
NC_041842	DNA
NC_027335	DNA
NC_024379	DNA
NC_029010	DNA
NC_027330	DNA
NC_027371	DNA
NC_024368	DNA
NC_027352	DNA
NC_025460	DNA
NC_025434	DNA
NC_025427	DNA
NC_024355	DNA
NC_025213	DNA
NC_024369	DNA
NC_025420	DNA
NC_025415	DNA
NC_025421	DNA
NC_024362	DNA
NC_024365	DNA
NC_027336	DNA
NC_027357	DNA
NC_027373	DNA
NC_027391	DNA
NC_027400	DNA
NC_027380	DNA
NC_027333	DNA
NC_027359	DNA
NC_041955	DNA
NC_027361	DNA
NC_027385	DNA
NC_027401	DNA
NC_027362	DNA
NC_027403	DNA
NC_041956	DNA
NC_027367	DNA
NC_027389	DNA
NC_027294	DNA
NC_027347	DNA
NC_041957	DNA
NC_027386	DNA
NC_027405	DNA
NC_027346	DNA
NC_027370	DNA
NC_027392	DNA
NC_027295	DNA
NC_027354	DNA
NC_027376	DNA
NC_027334	DNA
NC_033276	DNA
NC_028917	DNA
NC_028775	DNA
NC_024785	DNA
NC_025459	DNA
NC_028979	DNA
NC_041979	DNA
NC_041863	DNA
NC_041864	DNA
NC_025424	DNA
NC_040312	DNA
NC_040353	DNA
NC_040354	DNA
NC_040305	DNA
NC_040308	DNA
NC_028258	DNA
NC_040355	DNA
NC_040356	DNA
NC_027395	DNA
NC_026016	DNA
NC_015455	DNA
NC_016437	DNA
NC_024486	DNA
NC_048665	DNA
NC_028996	DNA
NC_027398	DNA
NC_029046	DNA
NC_025416	DNA
NC_025426	DNA
NC_027299	DNA
NC_026604	DNA
NC_024792	DNA
NC_026597	DNA
NC_028690	DNA
NC_027387	DNA
NC_026595	DNA
NC_026588	DNA
NC_026584	DNA
NC_024783	DNA
NC_025471	DNA
NC_028798	DNA
NC_025830	DNA
NC_028794	DNA
NC_025414	DNA
NC_027375	DNA
NC_028872	DNA
NC_028912	DNA
NC_028757	DNA
NC_026591	DNA
NC_026596	DNA
NC_049353	DNA
NC_049352	DNA
NC_025429	DNA
NC_025431	DNA
NC_024791	DNA
NC_025115	DNA
NC_027345	DNA
NC_025439	DNA
NC_027384	DNA
NC_025445	DNA
NC_026593	DNA
NC_026585	DNA
NC_027377	DNA
NC_027358	DNA
NC_025451	DNA
NC_026611	DNA
NC_029007	DNA
NC_026610	DNA
NC_027366	DNA
NC_027374	DNA
NC_027372	DNA
NC_027394	DNA
NC_027293	DNA
NC_027331	DNA
NC_027350	DNA
NC_027381	DNA
NC_027378	DNA
NC_027297	DNA
NC_026017	DNA
NC_031909	DNA
NC_028832	DNA
NC_025440	DNA
NC_028923	DNA
NC_028876	DNA
NC_025437	DNA
NC_025430	DNA
NC_021315	DNA
NC_025442	DNA
NC_028939	DNA
NC_028882	DNA
NC_028955	DNA
NC_025450	DNA
NC_024907	DNA
NC_029077	DNA
NC_031258	DNA
NC_031271	DNA
NC_031228	DNA
NC_031250	DNA
NC_031046	DNA
NC_042113	DNA
NC_026587	DNA
NC_026602	DNA
NC_026594	DNA
NC_026599	DNA
NC_026586	DNA
NC_047967	DNA
NC_026600	DNA
NC_026601	DNA
NC_025829	DNA
NC_028920	DNA
NC_028823	DNA
NC_026609	DNA
NC_028852	DNA
NC_025447	DNA
NC_047748	DNA
NC_025428	DNA
NC_028779	DNA
NC_029043	DNA
NC_027337	DNA
NC_028842	DNA
NC_029098	DNA
NC_028269	DNA
NC_028270	DNA
NC_028257	DNA
NC_027393	DNA
NC_027397	DNA
NC_027363	DNA
NC_027379	DNA
NC_027390	DNA
NC_028877	DNA
NC_027341	DNA
NC_027332	DNA
NC_025678	DNA
NC_025412	DNA
NC_027292	DNA
NC_027348	DNA
NC_027340	DNA
NC_027396	DNA
NC_026606	DNA
NC_027388	DNA
NC_027383	DNA
NC_028953	DNA
NC_027356	DNA
NC_047749	DNA
NC_030950	DNA
NC_030947	DNA
NC_029006	DNA
NC_028991	DNA
NC_029004	DNA
NC_029022	DNA
NC_030949	DNA
NC_030951	DNA
NC_027382	DNA
NC_027329	DNA
NC_028881	DNA
NC_028894	DNA
NC_028925	DNA
NC_028957	DNA
NC_029068	DNA
NC_026583	DNA
NC_029059	DNA
NC_026603	DNA
NC_026605	DNA
NC_026598	DNA
NC_026589	DNA
NC_029058	DNA
NC_028812	DNA
NC_026014	DNA
NC_030945	DNA
NC_026010	DNA
NC_028765	DNA
NC_028962	DNA
NC_029073	DNA
NC_028754	DNA
NC_041923	DNA
NC_028853	DNA
NC_028898	DNA
NC_028743	DNA
NC_047750	DNA
NC_028956	DNA
NC_028766	DNA
NC_028822	DNA
NC_028863	DNA
NC_029066	DNA
NC_025963	DNA
NC_025962	DNA
NC_029020	DNA
NC_028905	DNA
NC_028958	DNA
NC_029048	DNA
NC_028951	DNA
NC_028764	DNA
NC_028838	DNA
NC_028883	DNA
NC_028959	DNA
NC_028950	DNA
NC_028104	DNA
NC_028112	DNA
NC_028110	DNA
NC_028108	DNA
NC_028772	DNA
NC_028984	DNA
NC_028820	DNA
NC_028666	DNA
NC_028933	DNA
NC_028914	DNA
NC_028799	DNA
NC_028895	DNA
NC_028663	DNA
NC_028768	DNA
NC_028834	DNA
NC_029075	DNA
NC_028758	DNA
NC_028788	DNA
NC_028841	DNA
NC_029084	DNA
NC_041909	DNA
NC_028854	DNA
NC_042128	DNA
NC_028871	DNA
NC_028929	DNA
NC_028926	DNA
NC_047751	DNA
NC_041865	DNA
NC_029009	DNA
NC_028903	DNA
NC_018859	DNA
NC_018854	DNA
NC_031280	DNA
NC_026440	DNA
NC_028947	DNA
NC_028683	DNA
NC_027196	DNA
NC_027197	DNA
NC_028880	DNA
NC_029033	DNA
NC_028776	DNA
NC_028786	DNA
NC_047729	DNA
NC_047730	DNA
NC_028856	DNA
NC_028777	DNA
NC_028816	DNA
NC_028870	DNA
NC_029021	DNA
NC_029028	DNA
NC_028997	DNA
NC_028829	DNA
NC_029025	DNA
NC_028698	DNA
NC_048638	DNA
NC_048639	DNA
NC_028972	DNA
NC_029060	DNA
NC_029074	DNA
NC_030932	DNA
NC_027988	DNA
NC_028855	DNA
NC_041866	DNA
NC_047747	DNA
NC_028676	DNA
NC_028974	DNA
NC_028818	DNA
NC_029101	DNA
NC_028819	DNA
NC_047752	DNA
NC_028825	DNA
NC_028859	DNA
NC_028915	DNA
NC_028916	DNA
NC_028762	DNA
NC_028851	DNA
NC_028746	DNA
NC_028767	DNA
NC_041867	DNA
NC_028837	DNA
NC_029061	DNA
NC_029047	DNA
NC_029102	DNA
NC_028795	DNA
NC_028865	DNA
NC_028966	DNA
NC_041962	DNA
NC_049360	DNA
NC_049366	DNA
NC_049356	DNA
NC_049362	DNA
NC_049363	DNA
NC_049357	DNA
NC_049364	DNA
NC_049355	DNA
NC_049367	DNA
NC_049358	DNA
NC_049365	DNA
NC_049359	DNA
NC_049361	DNA
NC_049369	DNA
NC_049368	DNA
NC_049370	DNA
NC_049354	DNA
NC_031104	DNA
NC_031073	DNA
NC_029026	DNA
NC_028919	DNA
NC_028745	DNA
NC_028836	DNA
NC_028885	DNA
NC_028971	DNA
NC_027708	DNA
NC_029019	DNA
NC_028886	DNA
NC_029008	DNA
NC_041868	DNA
NC_028668	DNA
NC_030906	DNA
NC_028673	DNA
NC_028849	DNA
NC_028934	DNA
NC_028796	DNA
NC_028742	DNA
NC_028928	DNA
NC_029093	DNA
NC_028846	DNA
NC_028848	DNA
NC_028800	DNA
NC_028702	DNA
NC_028924	DNA
NC_028763	DNA
NC_029030	DNA
NC_031260	DNA
NC_041929	DNA
NC_028945	DNA
NC_028760	DNA
NC_031042	DNA
NC_048785	DNA
NC_029003	DNA
NC_028696	DNA
NC_028699	DNA
NC_029015	DNA
NC_028701	DNA
NC_047753	DNA
NC_031936	DNA
NC_030902	DNA
NC_030939	DNA
NC_030907	DNA
NC_030935	DNA
NC_028665	DNA
NC_028653	DNA
NC_030916	DNA
NC_028896	DNA
NC_028943	DNA
NC_029081	DNA
NC_031084	DNA
NC_031119	DNA
NC_031003	DNA
NC_031005	DNA
NC_048632	DNA
NC_029071	DNA
NC_029045	DNA
NC_029042	DNA
NC_029094	DNA
NC_031047	DNA
NC_031053	DNA
NC_031095	DNA
NC_027629	DNA
NC_041954	DNA
NC_027625	DNA
NC_027628	DNA
NC_027620	DNA
NC_027630	DNA
NC_027623	DNA
NC_027626	DNA
NC_027624	DNA
NC_027627	DNA
NC_027622	DNA
NC_027621	DNA
NC_029091	DNA
NC_047754	DNA
NC_041869	DNA
NC_028449	DNA
NC_041935	DNA
NC_028792	DNA
NC_029097	DNA
NC_041963	DNA
NC_028954	DNA
NC_042049	DNA
NC_047755	DNA
NC_028091	DNA
NC_028093	DNA
NC_028092	DNA
NC_029106	DNA
NC_028908	DNA
NC_029100	DNA
NC_028977	DNA
NC_028847	DNA
NC_028860	DNA
NC_047732	DNA
NC_028802	DNA
NC_028904	DNA
NC_047731	DNA
NC_028691	DNA
NC_029013	DNA
NC_028937	DNA
NC_028976	DNA
NC_028827	DNA
NC_028862	DNA
NC_041870	DNA
NC_028850	DNA
NC_029078	DNA
NC_028685	DNA
NC_028804	DNA
NC_028889	DNA
NC_042050	DNA
NC_028815	DNA
NC_028751	DNA
NC_028782	DNA
NC_047756	DNA
NC_047757	DNA
NC_028857	DNA
NC_028247	DNA
NC_041871	DNA
NC_028750	DNA
NC_041981	DNA
NC_028774	DNA
NC_030461	DNA
NC_027867	DNA
NC_029017	DNA
NC_029079	DNA
NC_028785	DNA
NC_027707	DNA
NC_041958	DNA
NC_041980	DNA
NC_028672	DNA
NC_047758	DNA
NC_029601	DNA
NC_029634	DNA
NC_029640	DNA
NC_029603	DNA
NC_029602	DNA
NC_029606	DNA
NC_029608	DNA
NC_029615	DNA
NC_029618	DNA
NC_029621	DNA
NC_029632	DNA
NC_029607	DNA
NC_029589	DNA
NC_029612	DNA
NC_029590	DNA
NC_029592	DNA
NC_029594	DNA
NC_029595	DNA
NC_029596	DNA
NC_029599	DNA
NC_029604	DNA
NC_029609	DNA
NC_029610	DNA
NC_029622	DNA
NC_029628	DNA
NC_029636	DNA
NC_029637	DNA
NC_029639	DNA
NC_029613	DNA
NC_029614	DNA
NC_029630	DNA
NC_029619	DNA
NC_029611	DNA
NC_029577	DNA
NC_029579	DNA
NC_029581	DNA
NC_029586	DNA
NC_029588	DNA
NC_029605	DNA
NC_029591	DNA
NC_029593	DNA
NC_029597	DNA
NC_029598	DNA
NC_029580	DNA
NC_029600	DNA
NC_029616	DNA
NC_029623	DNA
NC_029624	DNA
NC_029631	DNA
NC_029633	DNA
NC_029635	DNA
NC_029638	DNA
NC_029625	DNA
NC_029626	DNA
NC_029582	DNA
NC_029627	DNA
NC_029629	DNA
NC_029583	DNA
NC_029584	DNA
NC_029585	DNA
NC_029587	DNA
NC_028899	DNA
NC_028892	DNA
NC_042051	DNA
NC_041860	DNA
NC_042052	DNA
NC_028944	DNA
NC_028890	DNA
NC_028662	DNA
NC_028967	DNA
NC_028807	DNA
NC_028952	DNA
NC_028805	DNA
NC_028969	DNA
NC_028749	DNA
NC_027778	DNA
NC_028968	DNA
NC_028844	DNA
NC_028946	DNA
NC_028747	DNA
NC_028686	DNA
NC_028692	DNA
NC_028897	DNA
NC_029118	DNA
NC_028965	DNA
NC_028784	DNA
NC_028669	DNA
NC_031086	DNA
NC_028810	DNA
NC_028887	DNA
NC_047759	DNA
NC_028869	DNA
NC_028843	DNA
NC_028961	DNA
NC_028813	DNA
NC_028778	DNA
NC_028910	DNA
NC_028695	DNA
NC_041930	DNA
NC_028688	DNA
NC_028664	DNA
NC_028684	DNA
NC_028679	DNA
NC_029092	DNA
NC_028755	DNA
NC_031920	DNA
NC_031910	DNA
NC_031901	DNA
NC_031941	DNA
NC_031913	DNA
NC_031942	DNA
NC_031929	DNA
NC_031923	DNA
NC_031915	DNA
NC_031907	DNA
NC_030946	DNA
NC_028828	DNA
NC_041977	DNA
NC_028941	DNA
NC_028697	DNA
NC_028677	DNA
NC_028932	DNA
NC_029070	DNA
NC_013197	DNA
NC_004462	DNA
NC_038333	DNA
NC_044960	DNA
NC_028105	DNA
NC_028817	DNA
NC_029083	DNA
NC_028826	DNA
NC_028930	DNA
NC_028744	DNA
NC_028874	DNA
NC_028960	DNA
NC_028980	DNA
NC_031264	DNA
NC_028878	DNA
NC_028759	DNA
NC_028808	DNA
NC_028935	DNA
NC_028659	DNA
NC_028831	DNA
NC_028927	DNA
NC_028248	DNA
NC_042129	DNA
NC_042130	DNA
NC_028901	DNA
NC_028780	DNA
NC_028448	DNA
NC_031465	DNA
NC_003158	DNA
NC_028840	DNA
NC_048200	DNA
NC_029065	DNA
NC_028821	DNA
NC_028938	DNA
NC_028787	DNA
NC_029314	DNA
NC_028651	DNA
NC_029103	DNA
NC_029011	DNA
NC_029027	DNA
NC_028992	DNA
NC_028789	DNA
NC_028680	DNA
NC_042046	DNA
NC_028987	DNA
NC_028652	DNA
NC_028655	DNA
NC_048634	DNA
NC_048635	DNA
NC_030848	DNA
NC_028888	DNA
NC_028835	DNA
NC_028830	DNA
NC_028783	DNA
NC_028911	DNA
NC_028654	DNA
NC_028678	DNA
NC_041872	DNA
NC_028667	DNA
NC_028694	DNA
NC_028670	DNA
NC_047866	DNA
NC_029016	DNA
NC_028693	DNA
NC_028990	DNA
NC_028671	DNA
NC_049931	DNA
NC_041964	DNA
NC_030940	DNA
NC_028687	DNA
NC_029005	DNA
NC_028657	DNA
NC_028661	DNA
NC_031943	DNA
NC_047760	DNA
NC_048633	DNA
NC_047761	DNA
NC_041873	DNA
NC_041874	DNA
NC_041949	DNA
NC_041938	DNA
NC_041951	DNA
NC_041948	DNA
NC_041939	DNA
NC_041940	DNA
NC_041952	DNA
NC_041941	DNA
NC_041875	DNA
NC_041942	DNA
NC_041943	DNA
NC_041947	DNA
NC_041932	DNA
NC_041944	DNA
NC_041945	DNA
NC_041933	DNA
NC_041961	DNA
NC_041946	DNA
NC_041876	DNA
NC_041931	DNA
NC_042053	DNA
NC_041877	DNA
NC_030904	DNA
NC_047762	DNA
NC_030920	DNA
NC_030929	DNA
NC_030908	DNA
NC_030918	DNA
NC_030923	DNA
NC_030909	DNA
NC_030934	DNA
NC_042054	DNA
NC_030910	DNA
NC_048637	DNA
NC_031279	DNA
NC_030928	DNA
NC_030937	DNA
NC_031274	DNA
NC_047929	DNA
NC_010191	DNA
NC_030948	DNA
NC_031937	DNA
NC_029899	DNA
NC_029902	DNA
NC_030860	DNA
NC_030874	DNA
NC_029898	DNA
NC_031245	DNA
NC_031117	DNA
NC_031056	DNA
NC_031238	DNA
NC_031241	DNA
NC_031911	DNA
NC_031926	DNA
NC_031914	DNA
NC_049925	DNA
NC_049922	DNA
NC_030925	DNA
NC_041879	DNA
NC_031252	DNA
NC_031231	DNA
NC_031254	DNA
NC_031224	DNA
NC_031246	DNA
NC_029316	DNA
NC_031257	DNA
NC_031066	DNA
NC_031092	DNA
NC_031123	DNA
NC_031018	DNA
NC_029548	DNA
NC_031006	DNA
NC_031070	DNA
NC_031037	DNA
NC_031049	DNA
NC_031100	DNA
NC_031027	DNA
NC_031116	DNA
NC_049975	DNA
NC_034209	DNA
NC_029620	DNA
NC_030919	DNA
NC_029692	DNA
NC_031918	DNA
NC_031940	DNA
NC_031946	DNA
NC_031930	DNA
NC_031933	DNA
NC_031902	DNA
NC_041859	DNA
NC_031932	DNA
NC_031945	DNA
NC_031931	DNA
NC_031912	DNA
NC_031904	DNA
NC_031921	DNA
NC_031938	DNA
NC_031905	DNA
NC_031919	DNA
NC_031069	DNA
NC_031094	DNA
NC_047763	DNA
NC_031023	DNA
NC_031039	DNA
NC_031125	DNA
NC_031036	DNA
NC_031944	DNA
NC_031935	DNA
NC_041880	DNA
NC_031103	DNA
NC_031262	DNA
NC_041881	DNA
NC_031065	DNA
NC_031016	DNA
NC_047852	DNA
NC_031110	DNA
NC_031129	DNA
NC_031256	DNA
NC_031277	DNA
NC_049371	DNA
NC_049372	DNA
NC_041972	DNA
NC_041973	DNA
NC_041974	DNA
NC_041975	DNA
NC_040306	DNA
NC_031008	DNA
NC_031281	DNA
NC_031243	DNA
NC_041882	DNA
NC_042055	DNA
NC_031266	DNA
NC_041883	DNA
NC_031226	DNA
NC_031247	DNA
NC_031234	DNA
