ID	CDSs_AUGUSTUS_HUMAN
NC_028382	1
NC_028383	1
NC_028384	1
NC_028385	1
NC_028387	1
NC_028388	1
NC_028389	1
NC_028394	1
NC_028395	1
NC_028396	1
NC_028397	1
NC_028398	1
NC_028399	1
NC_028400	1
NC_028402	1
NC_028459	2
NC_028460	2
NC_028461	73
NC_028462	2
NC_028465	1
NC_028466	1
NC_028467	2
NC_028468	1
NC_028469	1
NC_028470	2
NC_028475	1
NC_028476	1
NC_028477	2
NC_028478	1
NC_028480	1
NC_028481	2
NC_028482	2
NC_028483	2
NC_028484	4
NC_028485	1
NC_028486	2
NC_028487	1
NC_028488	1
NC_028489	2
NC_028490	1
NC_028491	39
NC_028492	1
NC_028493	2
NC_028494	1
NC_028495	1
NC_028496	1
NC_028497	1
NC_028498	1
NC_028499	1
NC_028500	1
NC_028635	1
NC_028636	91
NC_028649	2
NC_028650	1
NC_028752	1
NC_028793	1
NC_028806	2
NC_028811	1
NC_028814	2
NC_028824	1
NC_028833	1
NC_028867	2
NC_028868	1
NC_028875	1
NC_028891	12
NC_028921	2
NC_028948	2
NC_028949	1
NC_028963	2
NC_028964	1
NC_028970	1
NC_028973	2
NC_028975	2
NC_028981	1
NC_028985	2
NC_028989	2
NC_029034	1
NC_029035	1
NC_029036	1
NC_029037	1
NC_029038	1
NC_029051	1
NC_029052	2
NC_029053	3
NC_029054	1
NC_029055	1
NC_029056	2
NC_029063	1
NC_029064	1
NC_029076	1
NC_029082	1
NC_029085	2
NC_029086	2
NC_029087	3
NC_029088	2
NC_029089	3
NC_029095	1
NC_029096	2
NC_029105	1
NC_029108	2
NC_029109	2
NC_029110	2
NC_029111	1
NC_029112	1
NC_029114	1
NC_029115	1
NC_029117	2
NC_029122	1
NC_029123	1
NC_029124	1
NC_029125	2
NC_029126	2
NC_029127	1
NC_029128	1
NC_029129	1
NC_029131	2
NC_029132	42
NC_029133	2
NC_029255	18
NC_029300	1
NC_029301	1
NC_029302	1
NC_029303	2
NC_029304	49
NC_029306	2
NC_029307	2
NC_029308	2
NC_029309	1
NC_029310	2
NC_029311	65
NC_029312	1
NC_029313	1
NC_029550	1
NC_029551	1
NC_029553	1
NC_029554	1
NC_029555	1
NC_029557	1
NC_029559	1
NC_029560	1
NC_029562	1
NC_029563	1
NC_029564	1
NC_029565	1
NC_029566	1
NC_029567	1
NC_029569	1
NC_029570	1
NC_029571	1
NC_029573	1
NC_029574	1
NC_029575	1
NC_029577	2
NC_029578	2
NC_029579	2
NC_029581	2
NC_029582	1
NC_029583	2
NC_029584	2
NC_029585	1
NC_029586	2
NC_029587	2
NC_029588	1
NC_029589	1
NC_029590	2
NC_029591	1
NC_029592	1
NC_029594	2
NC_029596	2
NC_029597	2
NC_029598	2
NC_029599	2
NC_029600	1
NC_029601	1
NC_029602	1
NC_029603	1
NC_029605	2
NC_029606	1
NC_029607	2
NC_029608	1
NC_029610	2
NC_029611	2
NC_029612	2
NC_029613	2
NC_029614	2
NC_029615	1
NC_029616	2
NC_029617	3
NC_029618	1
NC_029619	2
NC_029620	1
NC_029622	1
NC_029623	3
NC_029624	3
NC_029625	2
NC_029626	2
NC_029627	2
NC_029628	2
NC_029629	2
NC_029630	2
NC_029631	3
NC_029632	1
NC_029633	2
NC_029634	1
NC_029635	1
NC_029636	1
NC_029638	3
NC_029639	1
NC_029640	1
NC_029642	3
NC_029645	2
NC_029646	1
NC_029647	2
NC_029648	2
NC_029691	4
NC_029692	238
NC_029782	1
NC_029783	4
NC_029797	1
NC_029799	1
NC_029800	2
NC_029801	1
NC_029802	1
NC_029803	1
NC_029804	2
NC_029852	3
NC_029853	1
NC_029854	1
NC_029898	19
NC_029899	19
NC_029900	1
NC_029901	1
NC_029902	19
NC_029903	1
NC_029904	1
NC_029905	1
NC_029906	4
NC_029907	1
NC_029911	1
NC_029912	1
NC_029913	1
NC_029914	1
NC_029916	1
NC_029917	1
NC_029918	1
NC_029920	1
NC_029927	1
NC_029929	1
NC_029931	1
NC_029932	1
NC_029933	1
NC_029935	1
NC_029936	1
NC_029989	2
NC_029990	1
NC_029991	1
NC_029992	1
NC_029993	3
NC_029994	2
NC_029995	2
NC_029996	72
NC_029997	42
NC_030115	2
NC_030116	7
NC_030117	16
NC_030118	1
NC_030119	2
NC_030120	1
NC_030121	2
NC_030122	2
NC_030123	2
NC_030124	2
NC_030125	2
NC_030126	2
NC_030127	2
NC_030128	2
NC_030129	2
NC_030130	2
NC_030131	1
NC_030132	1
NC_030135	1
NC_030136	1
NC_030137	2
NC_030138	2
NC_030139	2
NC_030140	2
NC_030141	2
NC_030142	2
NC_030143	2
NC_030144	2
NC_030145	2
NC_030146	2
NC_030147	2
NC_030148	4
NC_030149	1
NC_030150	1
NC_030151	2
NC_030152	1
NC_030153	1
NC_030154	1
NC_030155	1
NC_030156	1
NC_030157	1
NC_030158	1
NC_030159	1
NC_030160	1
NC_030161	1
NC_030162	1
NC_030163	1
NC_030199	1
NC_030200	22
NC_030201	2
NC_030202	2
NC_030203	2
NC_030204	1
NC_030205	3
NC_030224	2
NC_030225	1
NC_030226	1
NC_030227	1
NC_030228	1
NC_030229	1
NC_030230	219
NC_030231	6
NC_030232	2
NC_030233	2
NC_030234	1
NC_030235	2
NC_030236	1
NC_030238	2
NC_030240	92
NC_030242	1
NC_030243	1
NC_030244	1
NC_030245	1
NC_030289	1
NC_030290	1
NC_030291	1
NC_030292	2
NC_030293	1
NC_030294	3
NC_030295	1
NC_030296	2
NC_030297	1
NC_030308	1
NC_030309	1
NC_030310	2
NC_030311	2
NC_030378	1
NC_030379	2
NC_030380	2
NC_030391	1
NC_030392	2
NC_030394	76
NC_030395	1
NC_030397	1
NC_030398	2
NC_030399	1
NC_030400	1
NC_030401	2
NC_030402	2
NC_030403	1
NC_030405	1
NC_030406	1
NC_030407	1
NC_030408	1
NC_030409	1
NC_030410	1
NC_030411	1
NC_030412	1
NC_030413	1
NC_030414	1
NC_030415	1
NC_030447	2
NC_030448	1
NC_030449	3
NC_030451	3
NC_030452	2
NC_030453	1
NC_030454	1
NC_030455	1
NC_030456	1
NC_030457	2
NC_030459	1
NC_030460	2
NC_030461	2
NC_030462	2
NC_030463	1
NC_030464	1
NC_030465	2
NC_030466	2
NC_030467	1
NC_030468	2
NC_030469	1
NC_030470	1
NC_030471	1
NC_030473	1
NC_030474	2
NC_030475	1
NC_030477	1
NC_030478	2
NC_030479	1
NC_030480	1
NC_030650	1
NC_030651	1
NC_030653	1
NC_030654	2
NC_030655	1
NC_030656	28
NC_030657	1
NC_030658	1
NC_030661	1
NC_030662	1
NC_030663	1
NC_030688	3
NC_030689	4
NC_030690	3
NC_030691	3
NC_030692	2
NC_030693	1
NC_030697	1
NC_030699	2
NC_030701	3
NC_030742	1
NC_030743	2
NC_030744	1
NC_030745	1
NC_030746	2
NC_030748	2
NC_030749	2
NC_030750	1
NC_030751	1
NC_030752	1
NC_030791	1
NC_030792	22
NC_030793	1
NC_030794	1
NC_030795	2
NC_030796	2
NC_030797	3
NC_030798	2
NC_030799	2
NC_030800	3
NC_030801	1
NC_030837	2
NC_030838	2
NC_030839	1
NC_030840	1
NC_030841	3
NC_030842	70
NC_030843	1
NC_030844	2
NC_030845	1
NC_030846	1
NC_030847	1
NC_030860	7
NC_030864	1
NC_030865	1
NC_030866	1
NC_030867	1
NC_030868	1
NC_030869	2
NC_030870	1
NC_030871	2
NC_030872	1
NC_030873	2
NC_030874	6
NC_030875	1
NC_030876	1
NC_030877	1
NC_030878	1
NC_030879	1
NC_030880	1
NC_030881	1
NC_030882	1
NC_030883	1
NC_030886	3
NC_030887	1
NC_030888	1
NC_030889	1
NC_030890	1
NC_030891	1
NC_030922	1
NC_030926	2
NC_030938	1
NC_031033	43
NC_031038	42
NC_031079	5
NC_031083	3
NC_031088	1
NC_031089	1
NC_031093	3
NC_031105	1
NC_031106	1
NC_031130	1
NC_031134	1
NC_031135	1
NC_031136	1
NC_031137	1
NC_031138	1
NC_031139	1
NC_031140	1
NC_031141	1
NC_031214	2
NC_031215	3
NC_031216	2
NC_031217	1
NC_031218	1
NC_031219	1
NC_031220	1
NC_031221	1
NC_031222	1
NC_031223	1
NC_031225	4
NC_031227	3
NC_031232	6
NC_031236	3
NC_031240	3
NC_031244	2
NC_031248	2
NC_031259	1
NC_031268	2
NC_031270	4
NC_031272	2
NC_031273	4
NC_031275	1
NC_031276	1
NC_031278	4
NC_031282	5
NC_031283	5
NC_031284	1
NC_031285	2
NC_031286	1
NC_031287	1
NC_031288	1
NC_031289	1
NC_031290	1
NC_031291	1
NC_031292	1
NC_031293	1
NC_031294	1
NC_031295	1
NC_031296	1
NC_031297	1
NC_031298	1
NC_031301	5
NC_031302	2
NC_031303	4
NC_031304	3
NC_031305	3
NC_031306	2
NC_031307	1
NC_031308	1
NC_031309	1
NC_031310	1
NC_031311	1
NC_031312	1
NC_031313	1
NC_031314	1
NC_031315	1
NC_031317	1
NC_031318	1
NC_031319	1
NC_031320	1
NC_031321	1
NC_031322	1
NC_031324	1
NC_031326	1
NC_031327	1
NC_031336	1
NC_031338	1
NC_031339	1
NC_031340	1
NC_031341	1
NC_031342	2
NC_031448	2
NC_031449	1
NC_031450	3
NC_031451	2
NC_031452	2
NC_031453	1
NC_031454	2
NC_031455	2
NC_031456	2
NC_031457	2
NC_031458	2
NC_031459	1
NC_031461	2
NC_031462	1
NC_031463	1
NC_031464	1
NC_031465	222
NC_031466	2
NC_031503	18
NC_031670	2
NC_031686	1
NC_031687	2
NC_031688	2
NC_031689	1
NC_031690	4
NC_031691	3
NC_031692	1
NC_031693	1
NC_031695	2
NC_031747	2
NC_031748	2
NC_031749	1
NC_031750	1
NC_031751	1
NC_031752	1
NC_031753	1
NC_031754	2
NC_031755	2
NC_031756	4
NC_031757	1
NC_031758	2
NC_031759	2
NC_031760	2
NC_031761	91
NC_031762	1
NC_031763	1
NC_031764	1
NC_031765	2
NC_031766	1
NC_031800	3
NC_031916	1
NC_031947	1
NC_031948	11
NC_031950	2
NC_031955	3
NC_031957	2
NC_031958	3
NC_031959	1
NC_031960	2
NC_031961	2
NC_031988	3
NC_032001	207
NC_032004	2
NC_032005	1
NC_032006	2
NC_032087	1
NC_032088	1
NC_032097	2
NC_032104	4
NC_032105	18
NC_032106	2
NC_032107	1
NC_032108	247
NC_032111	11
NC_032112	2
NC_032113	2
NC_032114	1
NC_032115	1
NC_032116	1
NC_032117	2
NC_032118	2
NC_032119	1
NC_032120	2
NC_032121	1
NC_032122	2
NC_032123	3
NC_032124	4
NC_032125	1
NC_032126	1
NC_032127	5
NC_032128	1
NC_032129	2
NC_032130	2
NC_032131	1
NC_032132	1
NC_032133	1
NC_032134	1
NC_032135	1
NC_032136	1
NC_032137	1
NC_032138	1
NC_032139	1
NC_032140	1
NC_032142	1
NC_032143	1
NC_032144	1
NC_032145	1
NC_032146	1
NC_032147	1
NC_032148	1
NC_032149	1
NC_032150	1
NC_032151	1
NC_032152	1
NC_032153	1
NC_032154	1
NC_032155	1
NC_032156	1
NC_032157	1
NC_032158	1
NC_032159	1
NC_032160	1
NC_032161	1
NC_032162	1
NC_032163	1
NC_032164	1
NC_032166	1
NC_032167	1
NC_032168	1
NC_032169	1
NC_032170	1
NC_032172	1
NC_032173	1
NC_032174	2
NC_032175	1
NC_032176	1
NC_032177	1
NC_032178	1
NC_032179	1
NC_032180	2
NC_032181	2
NC_032182	1
NC_032183	1
NC_032184	2
NC_032185	1
NC_032186	2
NC_032187	1
NC_032188	2
NC_032189	2
NC_032190	1
NC_032191	2
NC_032192	2
NC_032193	2
NC_032194	1
NC_032195	1
NC_032196	1
NC_032197	1
NC_032198	1
NC_032199	1
NC_032200	1
NC_032201	1
NC_032202	1
NC_032203	2
NC_032204	2
NC_032205	1
NC_032206	2
NC_032207	2
NC_032208	2
NC_032209	1
NC_032210	1
NC_032211	2
NC_032212	1
NC_032213	1
NC_032214	2
NC_032215	2
NC_032216	1
NC_032217	2
NC_032218	1
NC_032219	1
NC_032220	1
NC_032221	1
NC_032222	2
NC_032223	2
NC_032224	1
NC_032225	1
NC_032226	2
NC_032227	1
NC_032228	1
NC_032229	2
NC_032230	2
NC_032231	3
NC_032232	2
NC_032233	2
NC_032234	1
NC_032235	1
NC_032236	1
NC_032237	1
NC_032238	1
NC_032239	1
NC_032240	1
NC_032241	1
NC_032242	4
NC_032243	2
NC_032244	2
NC_032245	3
NC_032246	2
NC_032247	1
NC_032248	1
NC_032249	2
NC_032250	1
NC_032251	2
NC_032252	1
NC_032253	1
NC_032254	2
NC_032255	70
NC_032256	1
NC_032258	1
NC_032259	1
NC_032260	1
NC_032261	1
NC_032262	1
NC_032264	1
NC_032265	1
NC_032266	1
NC_032268	1
NC_032269	1
NC_032270	1
NC_032271	1
NC_032272	1
NC_032273	1
NC_032274	1
NC_032275	1
NC_032276	1
NC_032277	1
NC_032278	1
NC_032279	1
NC_032280	1
NC_032281	1
NC_032282	1
NC_032403	1
NC_032404	1
NC_032405	3
NC_032406	1
NC_032407	1
NC_032408	1
NC_032409	1
NC_032410	1
NC_032411	1
NC_032412	1
NC_032413	2
NC_032414	1
NC_032415	1
NC_032416	1
NC_032417	3
NC_032419	1
NC_032420	1
NC_032421	1
NC_032422	1
NC_032423	1
NC_032424	2
NC_032425	2
NC_032426	2
NC_032427	3
NC_032428	1
NC_032429	2
NC_032430	4
NC_032431	1
NC_032432	4
NC_032433	3
NC_032434	1
NC_032435	1
NC_032436	1
NC_032437	1
NC_032438	2
NC_032439	2
NC_032440	1
NC_032441	1
NC_032442	1
NC_032443	2
NC_032444	3
NC_032445	4
NC_032446	1
NC_032447	5
NC_032448	1
NC_032449	2
NC_032450	1
NC_032451	4
NC_032452	1
NC_032453	2
NC_032454	1
NC_032455	1
NC_032456	2
NC_032457	2
NC_032458	1
NC_032459	2
NC_032460	1
NC_032461	2
NC_032462	2
NC_032463	2
NC_032464	1
NC_032465	1
NC_032467	2
NC_032468	1
NC_032469	2
NC_032470	1
NC_032471	1
NC_032472	2
NC_032473	1
NC_032474	3
NC_032475	1
NC_032476	1
NC_032477	3
NC_032478	2
NC_032479	1
NC_032480	1
NC_032481	2
NC_032482	1
NC_032483	2
NC_032484	1
NC_032485	1
NC_032486	2
NC_032487	2
NC_032488	1
NC_032490	4
NC_032491	1
NC_032492	2
NC_032493	1
NC_032494	1
NC_032495	1
NC_032496	1
NC_032497	1
NC_032498	1
NC_032499	1
NC_032500	1
NC_032501	1
NC_032502	1
NC_032503	1
NC_032504	1
NC_032505	1
NC_032506	1
NC_032507	1
NC_032508	1
NC_032510	1
NC_032511	1
NC_032512	1
NC_032514	1
NC_032515	1
NC_032516	1
NC_032517	1
NC_032518	1
NC_032519	1
NC_032520	1
NC_032521	2
NC_032522	1
NC_032523	1
NC_032524	1
NC_032525	1
NC_032526	1
NC_032527	1
NC_032528	2
NC_032529	2
NC_032530	2
NC_032531	2
NC_032532	2
NC_032533	2
NC_032534	2
NC_032535	1
NC_032536	1
NC_032537	2
NC_032538	2
NC_032539	2
NC_032540	1
NC_032541	2
NC_032542	2
NC_032543	2
NC_032544	3
NC_032545	1
NC_032546	1
NC_032547	1
NC_032548	1
NC_032549	2
NC_032550	2
NC_032551	2
NC_032552	3
NC_032553	1
NC_032554	2
NC_032555	2
NC_032556	1
NC_032557	1
NC_032558	3
NC_032559	2
NC_032560	1
NC_032561	2
NC_032562	2
NC_032563	2
NC_032564	1
NC_032565	3
NC_032566	1
NC_032567	2
NC_032568	1
NC_032569	2
NC_032570	1
NC_032571	2
NC_032572	2
NC_032573	1
NC_032574	2
NC_032575	2
NC_032576	2
NC_032577	1
NC_032578	1
NC_032579	1
NC_032580	2
NC_032581	1
NC_032582	1
NC_032583	1
NC_032584	2
NC_032585	1
NC_032586	3
NC_032587	1
NC_032588	2
NC_032589	2
NC_032590	1
NC_032591	1
NC_032592	2
NC_032593	2
NC_032594	2
NC_032595	2
NC_032596	2
NC_032597	2
NC_032598	2
NC_032599	2
NC_032600	3
NC_032601	1
NC_032602	1
NC_032603	1
NC_032604	2
NC_032605	2
NC_032606	1
NC_032607	1
NC_032608	2
NC_032609	2
NC_032610	2
NC_032611	1
NC_032612	1
NC_032613	1
NC_032614	1
NC_032615	1
NC_032616	1
NC_032617	1
NC_032618	2
NC_032619	2
NC_032620	2
NC_032621	1
NC_032622	2
NC_032623	2
NC_032624	1
NC_032625	1
NC_032626	1
NC_032627	1
NC_032628	1
NC_032629	2
NC_032630	2
NC_032631	1
NC_032632	1
NC_032633	2
NC_032634	1
NC_032635	2
NC_032636	1
NC_032637	1
NC_032638	2
NC_032639	2
NC_032640	2
NC_032641	1
NC_032642	1
NC_032643	2
NC_032644	1
NC_032645	2
NC_032646	1
NC_032647	1
NC_032648	2
NC_032681	3
NC_032682	2
NC_032726	2
NC_032727	1
NC_032728	3
NC_032729	1
NC_032730	1
NC_032731	2
NC_032732	1
NC_032733	2
NC_032734	1
NC_032735	3
NC_032736	1
NC_032737	1
NC_032738	2
NC_032739	4
NC_032740	2
NC_032741	2
NC_032742	1
NC_032743	1
NC_032744	1
NC_032745	1
NC_032746	2
NC_032747	3
NC_032748	1
NC_032749	1
NC_032750	1
NC_032751	1
NC_032752	1
NC_032753	1
NC_032754	1
NC_032755	2
NC_032756	1
NC_032757	1
NC_032758	1
NC_032759	1
NC_032760	1
NC_032761	2
NC_032762	1
NC_032763	1
NC_032764	1
NC_032765	2
NC_032766	1
NC_032767	2
NC_032768	3
NC_032769	1
NC_032770	1
NC_032771	1
NC_032772	1
NC_032773	2
NC_032774	2
NC_032775	2
NC_032776	1
NC_032777	1
NC_032778	1
NC_032779	2
NC_032780	2
NC_032781	4
NC_032782	3
NC_032783	3
NC_032784	4
NC_032785	2
NC_032786	1
NC_032787	2
NC_032788	1
NC_032789	1
NC_032790	1
NC_032791	1
NC_032792	1
NC_032793	1
NC_032794	1
NC_032795	1
NC_032797	3
NC_032798	1
NC_032799	1
NC_032800	1
NC_032801	1
NC_032802	3
NC_032803	2
NC_032804	1
NC_032805	1
NC_032806	1
NC_032807	3
NC_032808	1
NC_032809	1
NC_032810	2
NC_032811	3
NC_032812	3
NC_032813	1
NC_032814	1
NC_032815	1
NC_032816	1
NC_032817	2
NC_032818	1
NC_032819	1
NC_032820	1
NC_032821	1
NC_032822	1
NC_032823	2
NC_032824	1
NC_032825	2
NC_032826	2
NC_032827	1
NC_032828	1
NC_032829	1
NC_032830	2
NC_032832	1
NC_032833	1
NC_032834	1
NC_032835	2
NC_032836	1
NC_032837	1
NC_032838	2
NC_032839	2
NC_032840	1
NC_032841	1
NC_032842	2
NC_032843	1
NC_032844	1
NC_032845	1
NC_032846	2
NC_032847	1
NC_032848	2
NC_032849	1
NC_032850	1
NC_032851	1
NC_032852	1
NC_032853	2
NC_032854	1
NC_032855	1
NC_032856	1
NC_032857	1
NC_032858	2
NC_032859	1
NC_032860	1
NC_032861	1
NC_032862	3
NC_032863	1
NC_032864	1
NC_032865	2
NC_032866	1
NC_032867	1
NC_032868	2
NC_032869	1
NC_032870	1
NC_032871	1
NC_032872	1
NC_032873	1
NC_032874	2
NC_032875	3
NC_032876	2
NC_032877	2
NC_032878	2
NC_032879	1
NC_032880	1
NC_032881	1
NC_032882	1
NC_032883	2
NC_032884	1
NC_032885	2
NC_032886	2
NC_032888	2
NC_032889	2
NC_032890	1
NC_032891	2
NC_032892	2
NC_032893	3
NC_032894	1
NC_032895	3
NC_032896	2
NC_032897	1
NC_032898	1
NC_032899	1
NC_032900	1
NC_032901	1
NC_032902	2
NC_032903	2
NC_032904	1
NC_032905	1
NC_032906	1
NC_032907	3
NC_032908	1
NC_032909	2
NC_032910	1
NC_032911	1
NC_032912	1
NC_032913	2
NC_032914	2
NC_032915	1
NC_032916	2
NC_032917	2
NC_032918	1
NC_032919	2
NC_032920	3
NC_032921	1
NC_032922	1
NC_032923	1
NC_032924	2
NC_032925	2
NC_032926	2
NC_032927	2
NC_032928	1
NC_032929	3
NC_032930	2
NC_032931	2
NC_032932	3
NC_032933	2
NC_032934	2
NC_032935	1
NC_032936	3
NC_032937	2
NC_032938	2
NC_032939	1
NC_032940	2
NC_032941	1
NC_032942	3
NC_032943	1
NC_032944	4
NC_032945	2
NC_032946	1
NC_032947	1
NC_032948	2
NC_032949	2
NC_032950	2
NC_032951	2
NC_032952	1
NC_032953	1
NC_032954	1
NC_032955	2
NC_032956	1
NC_032957	2
NC_032958	2
NC_032959	2
NC_032960	1
NC_032961	2
NC_032962	2
NC_032963	1
NC_032964	2
NC_032965	2
NC_032966	1
NC_032967	2
NC_032968	2
NC_032969	2
NC_032970	3
NC_032971	2
NC_032972	2
NC_032973	3
NC_032974	2
NC_032975	2
NC_032976	1
NC_032977	1
NC_032978	3
NC_032979	1
NC_032980	2
NC_032981	2
NC_032982	3
NC_032983	2
NC_032984	1
NC_032985	1
NC_032986	3
NC_032987	1
NC_032988	2
NC_032989	2
NC_032990	1
NC_032991	1
NC_032992	3
NC_032993	1
NC_032994	1
NC_032995	2
NC_032996	2
NC_032997	1
NC_032998	1
NC_032999	1
NC_033000	1
NC_033001	2
NC_033002	3
NC_033003	1
NC_033004	1
NC_033005	1
NC_033006	2
NC_033007	2
NC_033008	2
NC_033009	2
NC_033010	2
NC_033011	3
NC_033012	2
NC_033013	1
NC_033014	1
NC_033015	1
NC_033016	2
NC_033017	2
NC_033018	3
NC_033019	1
NC_033020	2
NC_033021	2
NC_033022	2
NC_033023	1
NC_033024	3
NC_033025	1
NC_033026	1
NC_033027	2
NC_033028	1
NC_033029	2
NC_033030	1
NC_033031	2
NC_033032	1
NC_033034	3
NC_033035	2
NC_033036	1
NC_033037	2
NC_033039	3
NC_033040	1
NC_033041	1
NC_033042	3
NC_033043	1
NC_033044	1
NC_033045	1
NC_033046	1
NC_033047	2
NC_033048	1
NC_033049	1
NC_033050	2
NC_033051	1
NC_033052	3
NC_033053	3
NC_033054	1
NC_033055	1
NC_033056	2
NC_033057	2
NC_033058	2
NC_033059	2
NC_033060	1
NC_033061	1
NC_033062	2
NC_033063	1
NC_033065	3
NC_033066	2
NC_033067	2
NC_033068	1
NC_033069	1
NC_033070	4
NC_033071	2
NC_033072	1
NC_033073	3
NC_033074	2
NC_033075	1
NC_033076	2
NC_033077	2
NC_033078	1
NC_033079	2
NC_033080	2
NC_033081	1
NC_033082	1
NC_033083	2
NC_033084	2
NC_033085	2
NC_033086	2
NC_033087	2
NC_033088	1
NC_033089	2
NC_033090	2
NC_033091	1
NC_033092	3
NC_033093	1
NC_033094	1
NC_033095	1
NC_033096	2
NC_033097	2
NC_033098	2
NC_033099	1
NC_033100	2
NC_033101	2
NC_033102	1
NC_033103	4
NC_033104	3
NC_033105	1
NC_033106	1
NC_033107	1
NC_033108	1
NC_033109	2
NC_033110	2
NC_033111	2
NC_033112	2
NC_033113	3
NC_033114	2
NC_033115	5
NC_033116	2
NC_033117	3
NC_033118	1
NC_033119	2
NC_033120	1
NC_033121	2
NC_033122	1
NC_033123	1
NC_033124	2
NC_033125	3
NC_033126	1
NC_033127	1
NC_033128	1
NC_033129	2
NC_033130	3
NC_033131	3
NC_033132	1
NC_033133	2
NC_033134	1
NC_033135	2
NC_033136	1
NC_033137	2
NC_033138	1
NC_033139	1
NC_033140	2
NC_033141	1
NC_033142	1
NC_033143	1
NC_033144	1
NC_033145	2
NC_033146	3
NC_033147	2
NC_033148	1
NC_033149	2
NC_033150	1
NC_033151	2
NC_033152	1
NC_033153	1
NC_033154	1
NC_033155	2
NC_033156	2
NC_033157	1
NC_033158	1
NC_033159	2
NC_033160	2
NC_033161	3
NC_033163	1
NC_033164	1
NC_033165	2
NC_033166	2
NC_033167	2
NC_033168	3
NC_033169	2
NC_033170	1
NC_033171	1
NC_033172	1
NC_033173	1
NC_033174	4
NC_033175	1
NC_033176	114
NC_033177	1
NC_033179	1
NC_033180	1
NC_033181	1
NC_033182	4
NC_033183	3
NC_033184	3
NC_033185	1
NC_033188	1
NC_033189	1
NC_033190	2
NC_033191	1
NC_033192	2
NC_033193	2
NC_033194	1
NC_033195	1
NC_033196	1
NC_033198	1
NC_033199	2
NC_033200	1
NC_033201	1
NC_033202	1
NC_033203	1
NC_033204	1
NC_033205	2
NC_033206	1
NC_033207	1
NC_033208	2
NC_033209	1
NC_033210	1
NC_033211	1
NC_033212	2
NC_033213	2
NC_033214	1
NC_033215	2
NC_033216	1
NC_033217	2
NC_033218	2
NC_033219	1
NC_033220	1
NC_033221	1
NC_033222	1
NC_033223	2
NC_033224	1
NC_033225	1
NC_033226	1
NC_033227	2
NC_033228	1
NC_033229	2
NC_033230	1
NC_033231	1
NC_033232	2
NC_033233	2
NC_033234	1
NC_033235	1
NC_033236	2
NC_033237	2
NC_033238	1
NC_033239	2
NC_033240	2
NC_033241	2
NC_033242	4
NC_033243	1
NC_033244	2
NC_033245	1
NC_033246	2
NC_033247	1
NC_033248	1
NC_033249	1
NC_033250	1
NC_033251	2
NC_033252	1
NC_033253	1
NC_033254	1
NC_033255	1
NC_033256	1
NC_033257	1
NC_033258	1
NC_033259	1
NC_033260	2
NC_033261	4
NC_033262	2
NC_033263	3
NC_033264	1
NC_033265	1
NC_033266	2
NC_033267	4
NC_033268	2
NC_033269	1
NC_033270	1
NC_033271	1
NC_033272	4
NC_033273	1
NC_033274	1
NC_033275	2
NC_033276	2
NC_033277	1
NC_033278	1
NC_033279	1
NC_033280	1
NC_033281	1
NC_033282	1
NC_033283	1
NC_033284	1
NC_033285	1
NC_033287	1
NC_033288	1
NC_033289	1
NC_033291	1
NC_033292	2
NC_033293	1
NC_033294	1
NC_033295	1
NC_033296	1
NC_033297	1
NC_033298	1
NC_033299	1
NC_033300	2
NC_033301	1
NC_033302	1
NC_033303	1
NC_033304	1
NC_033305	1
NC_033306	1
NC_033307	1
NC_033308	1
NC_033309	1
NC_033310	1
NC_033311	1
NC_033312	1
NC_033313	1
NC_033314	1
NC_033315	1
NC_033316	1
NC_033317	1
NC_033318	1
NC_033319	1
NC_033320	1
NC_033322	1
NC_033324	1
NC_033325	1
NC_033326	3
NC_033328	1
NC_033329	2
NC_033330	1
NC_033331	2
NC_033332	1
NC_033334	2
NC_033335	1
NC_033415	1
NC_033416	3
NC_033417	2
NC_033418	1
NC_033419	1
NC_033420	3
NC_033421	1
NC_033422	2
NC_033423	55
NC_033424	2
NC_033425	2
NC_033426	1
NC_033427	2
NC_033428	1
NC_033429	2
NC_033430	1
NC_033431	2
NC_033432	1
NC_033433	3
NC_033434	3
NC_033435	3
NC_033436	4
NC_033437	1
NC_033438	2
NC_033439	1
NC_033440	2
NC_033441	1
NC_033442	1
NC_033443	2
NC_033444	3
NC_033445	1
NC_033446	1
NC_033447	1
NC_033448	1
NC_033449	1
NC_033450	1
NC_033451	3
NC_033452	1
NC_033453	1
NC_033454	1
NC_033455	1
NC_033456	1
NC_033457	1
NC_033458	1
NC_033459	1
NC_033460	2
NC_033461	1
NC_033462	1
NC_033463	2
NC_033464	52
NC_033465	2
NC_033466	2
NC_033467	2
NC_033468	2
NC_033469	2
NC_033470	1
NC_033471	1
NC_033472	2
NC_033473	1
NC_033474	1
NC_033475	1
NC_033476	1
NC_033477	1
NC_033479	1
NC_033480	1
NC_033481	1
NC_033482	1
NC_033483	1
NC_033484	1
NC_033485	1
NC_033486	1
NC_033487	1
NC_033488	2
NC_033489	1
NC_033490	1
NC_033491	2
NC_033492	1
NC_033493	1
NC_033494	1
NC_033495	1
NC_033496	1
NC_033553	1
NC_033554	2
NC_033555	1
NC_033618	1
NC_033619	1
NC_033620	19
NC_033693	1
NC_033694	1
NC_033695	1
NC_033696	2
NC_033697	1
NC_033698	1
NC_033699	1
NC_033700	2
NC_033701	5
NC_033702	1
