ID	CDSs_PHANOTATE
NC_008963	21
NC_009451	6
NC_002020	2
NC_008168	151
NC_009608	8
NC_010955	21
NC_008580	4
NC_003203	1
NC_003738	4
NC_001350	131
NC_010560	6
NC_010562	3
NC_010563	4
NC_009742	4
NC_001658	5
NC_006054	1
NC_003511	6
NC_001830	1
NC_004451	5
NC_003611	1
NC_004117	230
NC_005039	4
NC_015468	5
NC_004661	6
NC_008950	19
NC_008951	17
NC_008953	14
NC_007985	43
NC_007162	2
NC_006260	5
NC_006261	3
NC_003744	7
NC_003799	3
NC_005224	3
NC_003326	8
NC_003854	3
NC_004033	1
NC_015939	9
NC_008928	8
NC_008961	12
NC_008976	20
NC_008992	18
NC_007572	1
NC_007361	1
NC_014357	6
NC_014474	8
NC_014515	1
NC_014602	3
NC_010584	1
NC_010587	1
NC_010588	1
NC_010592	1
NC_010593	1
NC_014846	6
NC_014930	4
NC_003704	3
NC_003705	1
NC_003706	1
NC_003707	1
NC_003710	1
NC_003711	2
NC_003906	2
NC_004034	5
NC_003546	6
NC_003725	6
NC_014907	3
NC_015051	7
NC_003561	3
NC_004048	3
NC_004050	1
NC_004062	185
NC_004064	2
NC_004092	3
NC_005222	1
NC_005216	3
NC_010297	4
NC_003477	5
NC_001651	2
NC_010307	4
NC_004206	2
NC_004207	1
NC_004208	1
NC_004209	2
NC_004365	6
NC_001452	9
NC_004366	7
NC_004540	8
NC_010226	8
NC_007341	11
NC_006432	27
NC_010328	8
NC_015397	6
NC_004569	5
NC_004725	6
NC_007586	1
NC_007587	1
NC_005052	6
NC_006561	3
NC_011804	5
NC_004994	7
NC_005038	142
NC_005040	8
NC_001801	5
NC_004455	13
NC_010343	1
NC_010344	3
NC_010345	3
NC_010350	2
NC_006262	3
NC_002602	2
NC_004452	8
NC_002800	2
NC_004367	253
NC_004755	8
NC_003475	4
NC_009890	3
NC_002076	8
NC_001906	17
NC_002645	13
NC_005339	11
NC_005341	10
NC_016044	2
NC_006661	48
NC_004359	2
NC_001538	8
NC_005985	8
NC_005831	11
NC_001552	9
NC_001739	11
NC_002794	246
NC_003017	2
NC_016896	3
NC_015884	1
NC_015885	2
NC_015886	1
NC_001831	12
NC_011557	3
NC_011558	4
NC_011559	3
NC_001632	9
NC_003448	1
NC_016881	2
NC_016882	1
NC_016883	1
NC_016874	1
NC_016875	1
NC_016876	1
NC_006439	2
NC_014707	5
NC_014822	6
NC_014955	9
NC_015115	3
NC_001501	6
NC_003808	3
NC_011568	10
NC_006502	1
NC_005078	3
NC_005082	3
NC_003870	8
NC_003696	2
NC_005348	6
NC_005845	6
NC_015487	5
NC_007374	1
NC_007535	1
NC_006148	4
NC_009519	3
NC_007548	1
NC_001352	11
NC_001940	10
NC_005138	6
NC_001450	7
NC_002803	5
NC_007531	2
NC_007532	1
NC_006550	6
NC_006065	2
NC_003836	5
NC_011546	13
NC_010438	11
NC_004284	9
NC_000898	248
NC_014509	5
NC_016033	9
NC_006066	3
NC_001623	182
NC_001839	3
NC_001728	7
NC_001411	1
NC_001596	8
NC_002665	134
NC_001576	10
NC_001412	5
NC_002077	4
NC_008911	14
NC_011507	1
NC_018381	15
NC_004614	5
NC_014447	6
NC_011584	9
NC_001583	11
NC_001586	10
NC_003084	154
NC_002549	26
NC_004421	6
NC_003798	2
NC_016880	1
NC_003537	3
NC_006941	2
NC_016961	5
NC_003790	5
NC_014847	5
NC_001557	4
NC_002028	6
NC_017685	10
NC_003851	2
NC_003735	1
NC_003728	1
NC_003754	3
NC_003755	2
NC_005261	125
NC_003474	4
NC_000947	3
NC_002552	6
NC_007661	1
NC_011051	12
NC_014083	6
NC_011588	202
NC_007570	2
NC_005993	1
NC_005994	1
NC_005995	1
NC_001847	126
NC_005264	204
NC_001362	7
NC_006623	187
NC_002797	1
NC_014708	2
NC_003794	5
NC_003838	4
NC_001504	6
NC_002051	4
NC_002052	2
NC_006056	3
NC_003747	11
NC_014927	5
NC_014928	3
NC_003505	7
NC_005854	5
NC_016993	14
NC_009757	7
NC_009758	10
NC_015495	2
NC_026242	198
NC_014968	6
NC_011532	10
NC_011536	5
NC_011537	4
NC_014978	1
NC_011540	6
NC_011541	3
NC_011543	8
NC_011549	13
NC_011550	14
NC_015044	5
NC_015045	5
NC_015046	5
NC_015047	6
NC_015048	7
NC_011552	6
NC_011553	2
NC_011556	1
NC_003674	3
NC_010126	5
NC_007966	6
NC_001916	3
NC_005338	6
NC_015317	4
NC_015328	5
NC_015553	8
NC_015639	8
NC_013097	5
NC_009991	6
NC_009988	10
NC_009646	6
NC_002510	6
NC_003540	1
NC_008058	5
NC_002558	1
NC_003646	3
NC_003856	4
NC_004107	4
NC_009996	5
NC_009537	2
NC_010797	6
NC_006016	1
NC_006017	1
NC_002326	6
NC_009503	193
NC_008940	11
NC_004583	5
NC_004800	10
NC_005068	163
NC_004654	6
NC_005992	1
NC_006019	1
NC_007753	1
NC_010837	5
NC_012799	5
NC_001495	2
NC_005217	1
NC_001478	5
NC_003853	6
NC_004052	11
NC_001948	5
NC_006574	3
NC_014906	3
NC_003609	5
NC_008521	3
NC_007672	1
NC_007667	1
NC_005905	149
NC_002743	3
NC_006646	127
NC_001512	5
NC_001413	7
NC_003896	5
NC_003618	10
NC_001694	12
NC_001829	6
NC_013443	3
NC_006575	4
NC_001479	6
NC_008032	7
NC_003469	3
NC_003481	6
NC_004287	6
NC_007378	1
NC_006429	7
NC_006651	65
NC_003564	4
NC_004706	7
NC_005842	5
NC_001973	237
NC_001544	5
NC_003899	7
NC_003900	5
NC_003908	4
NC_003621	3
NC_006428	11
NC_001587	10
NC_013225	1
NC_013226	1
NC_013227	1
NC_013447	2
NC_013439	9
NC_005286	6
NC_001503	9
NC_005051	6
NC_003410	3
NC_006560	122
AC_000010	47
NC_014396	1
NC_013228	1
NC_013229	1
NC_013230	2
NC_013232	1
NC_013233	1
NC_013234	1
NC_005950	3
NC_008059	6
NC_003536	3
NC_004190	1
NC_004176	1
NC_004065	305
NC_004008	2
NC_001748	6
NC_003376	7
NC_001716	200
NC_002604	3
NC_005890	2
NC_001511	9
NC_003480	6
NC_012957	4
NC_003772	2
NC_003603	7
NC_001464	2
NC_003446	6
NC_003462	5
NC_003692	1
NC_003724	6
NC_004908	1
NC_005214	2
NC_001510	5
NC_009895	1
NC_001959	3
NC_001662	7
NC_001540	7
NC_003661	2
NC_004142	1
NC_003613	1
NC_004185	1
NC_004579	3
NC_013258	4
NC_013259	13
NC_003760	1
NC_003764	1
NC_005983	2
NC_006060	5
NC_003398	3
NC_006440	2
NC_006504	1
NC_001367	5
NC_005266	4
NC_011920	12
NC_010708	2
NC_010709	2
NC_011807	6
NC_011808	2
NC_011809	2
NC_014139	7
NC_014140	6
NC_014141	5
NC_014142	4
NC_001499	13
NC_001463	9
NC_001920	2
NC_010791	6
NC_008250	4
NC_004180	3
NC_003750	2
NC_003826	3
NC_002050	5
NC_006437	1
NC_001368	9
NC_003689	2
NC_005988	1
NC_006005	1
NC_005998	1
NC_009570	6
NC_009240	119
NC_001699	8
NC_001796	10
NC_014902	5
NC_015493	8
NC_015490	4
NC_001550	9
NC_003849	5
NC_003627	10
NC_006951	8
NC_004290	4
NC_003008	1
NC_010415	4
NC_013695	5
NC_001490	4
NC_012702	8
NC_012703	6
NC_015668	13
NC_003495	3
NC_010799	7
NC_014903	7
NC_015494	2
NC_015502	9
NC_015503	9
NC_015505	9
NC_015507	10
NC_000858	13
NC_006152	5
NC_012127	1
NC_004609	7
NC_006566	2
NC_003861	5
NC_001749	2
NC_007029	26
NC_003693	4
NC_012699	2
NC_006961	1
NC_013668	273
NC_001467	5
NC_001468	8
NC_010417	6
NC_010240	246
NC_010752	1
NC_010713	6
NC_010665	1
NC_010662	1
NC_010594	1
NC_010585	1
NC_004010	4
NC_001472	5
NC_003800	2
NC_001886	1
NC_003679	4
NC_014185	9
NC_010663	1
NC_010664	1
NC_010669	1
NC_010671	160
NC_010806	14
NC_010809	7
NC_003801	1
NC_012542	1
NC_003990	5
NC_007340	6
NC_007358	2
NC_007363	2
NC_007448	10
NC_003629	8
NC_012094	4
NC_010810	7
NC_010817	15
NC_010818	6
NC_010820	18
NC_014904	1
NC_002331	258
NC_006435	1
NC_007547	1
NC_007556	1
NC_007538	2
NC_007723	6
NC_001440	6
NC_005057	2
NC_009571	5
NC_007289	5
NC_004905	1
NC_014406	6
NC_014407	7
NC_013007	13
NC_007219	6
NC_007522	7
NC_007527	2
NC_007642	11
NC_007726	5
NC_006267	4
NC_012728	9
NC_012729	5
NC_016878	1
NC_016879	1
NC_001498	7
NC_026433	1
NC_010832	5
NC_010834	6
NC_010836	5
NC_010840	5
NC_011268	5
NC_002048	4
NC_003897	4
NC_005331	6
NC_004205	1
NC_014087	6
NC_014088	5
NC_014089	5
NC_014090	5
NC_014091	6
NC_014093	7
NC_014895	5
NC_010835	6
NC_003414	3
NC_013639	5
NC_013640	6
NC_014095	3
NC_014097	6
NC_008182	5
NC_008183	6
NC_008708	1
NC_008377	5
NC_006367	5
NC_002021	1
NC_003547	3
NC_003555	6
NC_003780	3
NC_011067	4
NC_007721	8
NC_007736	1
NC_007738	1
NC_007739	2
NC_001925	1
NC_013463	11
NC_013462	12
NC_004911	2
NC_006296	13
NC_000855	8
NC_006652	27
NC_006648	57
NC_006874	5
NC_006876	4
NC_007212	6
NC_006306	2
NC_014126	2
NC_001844	163
NC_007803	17
NC_007213	6
NC_007730	6
NC_001914	6
NC_004285	5
NC_001492	7
NC_001721	7
NC_000882	6
NC_014896	6
NC_011530	10
NC_014130	4
NC_003868	6
NC_003607	3
NC_003013	1
NC_010749	1
NC_009805	2
NC_007362	1
NC_007218	5
NC_007382	1
NC_007381	1
NC_007921	198
NC_008559	5
NC_011659	5
NC_014128	6
NC_014137	3
NC_014138	5
NC_008519	8
NC_008517	5
NC_010439	5
NC_014547	7
NC_002022	1
NC_007562	1
NC_007567	2
NC_007740	3
NC_011620	5
NC_007216	2
NC_007750	1
NC_009031	4
NC_001917	6
NC_001436	11
NC_002066	1
NC_002588	4
NC_013231	1
NC_009657	11
NC_001364	18
NC_014845	4
NC_006310	1
NC_007991	27
NC_008317	5
NC_008493	7
NC_008952	20
NC_008965	15
NC_004324	11
NC_003563	4
NC_003403	5
NC_003200	6
NC_003736	2
NC_009994	3
NC_003976	5
NC_011803	5
NC_009000	16
NC_008979	17
NC_008033	3
NC_008303	4
NC_008329	4
NC_006645	74
NC_006441	1
NC_009025	8
NC_008173	1
NC_008366	13
NC_008189	9
NC_004098	8
NC_005094	1
NC_014064	2
NC_008034	7
NC_008492	4
NC_008494	4
NC_014567	185
NC_015522	1
NC_015523	2
NC_015521	2
NC_015524	3
NC_009249	3
NC_009491	8
NC_009561	4
NC_009645	5
NC_009127	313
NC_007745	1
NC_008523	6
NC_006963	11
NC_008522	4
NC_008035	183
NC_002548	8
NC_009756	5
NC_009992	11
NC_010295	4
NC_010306	9
NC_008857	12
NC_008862	9
NC_008860	9
NC_007371	2
NC_007373	1
NC_001430	6
NC_007916	2
NC_004093	5
NC_014066	5
NC_014067	5
NC_010440	6
NC_008883	16
NC_008891	13
NC_008892	13
NC_008871	10
NC_008909	15
NC_008934	9
NC_008926	9
NC_007566	1
NC_009607	4
NC_008311	3
NC_009642	5
NC_009225	6
NC_014068	5
NC_014070	6
NC_014072	5
NC_014073	7
NC_014594	5
NC_014894	5
NC_009251	2
NC_008919	13
NC_009032	8
NC_009946	1
NC_011069	1
NC_011800	12
NC_014074	9
NC_014077	5
NC_014078	8
NC_014079	7
NC_014080	8
NC_014081	8
NC_014084	7
NC_014085	7
NC_001346	6
NC_015506	9
NC_010668	1
NC_011066	2
NC_010521	2
NC_010586	1
NC_010589	1
NC_010755	2
NC_013797	146
NC_012958	2
NC_006564	12
NC_007913	3
NC_008582	8
NC_001663	7
NC_001515	8
NC_010277	8
NC_015467	6
NC_010751	2
NC_010792	7
NC_010441	6
NC_010489	6
NC_010954	3
NC_011189	3
NC_012135	2
NC_012118	4
NC_012137	5
NC_008954	17
NC_001639	12
NC_001961	9
NC_015373	2
NC_006939	6
NC_011400	3
NC_012134	2
NC_012541	2
NC_012519	5
NC_006359	7
NC_014252	3
NC_015374	1
NC_012493	6
NC_012787	6
NC_013101	5
NC_012986	5
NC_013006	5
NC_014630	2
NC_015375	3
NC_013396	1
NC_013402	1
NC_013424	6
NC_013028	2
NC_012755	1
NC_012206	6
NC_009242	2
NC_009248	1
NC_007210	5
NC_014324	5
NC_014524	1
NC_014647	5
NC_014082	5
NC_014086	4
NC_014446	5
NC_014631	8
NC_012210	6
NC_012211	5
NC_003732	2
NC_003733	1
NC_003763	1
NC_003766	1
NC_010710	5
NC_014094	10
NC_014127	4
NC_014599	1
NC_014648	8
NC_014379	3
NC_003767	4
NC_003768	2
NC_003773	1
NC_003774	2
NC_013011	2
NC_013014	1
NC_013015	2
NC_015393	3
NC_011309	5
NC_014516	1
NC_015267	9
NC_015450	2
NC_007549	1
NC_007550	1
NC_007551	1
NC_007552	1
NC_007555	1
NC_013017	6
NC_013018	2
NC_013019	4
NC_013413	6
NC_013953	230
NC_008985	18
NC_009238	6
NC_009764	6
NC_014905	4
NC_015131	1
NC_015135	1
NC_015492	6
NC_015504	8
NC_004627	5
NC_013469	6
NC_013470	2
NC_013471	2
NC_006553	5
NC_003873	3
NC_006960	2
NC_003987	4
NC_007574	1
NC_007569	1
NC_006640	13
NC_006658	82
NC_010254	2
NC_010255	2
NC_015211	9
NC_016013	8
NC_016085	4
NC_016580	5
NC_015935	5
NC_011805	5
NC_012120	8
NC_007611	8
NC_016752	2
NC_013022	5
NC_014236	1
NC_014237	1
NC_014239	2
NC_014240	1
NC_013036	230
NC_010666	1
NC_010950	6
NC_014381	4
NC_016074	9
NC_016141	3
NC_016156	2
NC_016436	11
NC_016647	5
NC_016760	1
NC_012123	12
NC_012126	5
NC_014241	1
NC_014242	1
NC_014243	1
NC_014244	1
NC_014245	2
NC_014481	5
NC_011108	6
NC_011190	3
NC_014527	1
NC_015452	3
NC_015043	5
NC_016959	6
NC_016744	3
NC_015324	4
NC_015325	9
NC_012564	5
NC_018872	2
NC_008365	5
AC_000020	37
NC_015327	3
NC_013404	1
NC_013499	4
NC_014607	2
NC_006494	6
NC_013024	7
AC_000017	47
AC_000018	50
AC_000019	49
AC_000004	43
AC_000006	63
AC_000009	39
AC_000016	32
AC_000011	47
NC_006383	7
NC_014372	25
NC_010624	3
NC_005843	5
NC_013025	3
NC_013026	4
NC_013027	4
NC_013772	257
AC_000013	62
NC_014463	4
NC_014523	1
NC_014929	3
NC_013029	5
NC_013030	4
NC_013796	5
NC_013801	2
NC_013803	3
NC_015631	5
AC_000014	64
NC_002211	2
NC_007543	1
NC_005096	5
NC_007647	1
NC_007649	1
NC_001928	5
NC_001915	2
NC_008728	1
NC_013102	5
NC_001489	5
NC_001483	5
NC_006013	1
NC_006014	1
NC_003604	5
NC_003014	2
NC_003138	10
NC_003417	6
NC_006431	3
NC_004546	6
NC_008733	1
NC_004659	5
NC_004673	5
NC_004634	4
NC_004012	7
NC_013999	7
NC_007609	4
NC_001612	5
NC_009538	4
NC_009532	2
NC_003478	4
NC_003795	6
NC_003828	7
NC_004202	2
NC_004658	7
NC_011058	7
NC_001897	6
NC_007545	1
NC_002015	1
NC_004580	5
NC_004582	5
NC_005169	1
NC_004289	6
NC_010235	6
NC_010246	4
NC_004291	1
NC_014411	3
NC_005347	6
NC_006015	2
NC_006018	2
NC_005982	2
NC_022639	1
NC_005170	1
NC_005172	2
NC_005173	1
NC_005171	1
NC_005166	1
NC_002795	7
NC_004322	4
NC_009759	4
NC_010434	7
NC_009041	5
NC_010239	6
NC_010416	5
NC_014412	5
NC_006312	1
NC_005030	7
NC_006052	5
NC_006147	8
NC_006946	4
NC_007002	7
NC_011065	2
NC_004300	5
NC_005319	5
NC_005852	5
NC_022634	1
NC_003377	3
NC_004426	4
NC_005168	1
NC_005167	1
NC_005888	2
NC_008730	1
NC_011068	2
NC_011070	3
NC_010435	4
NC_003556	7
NC_009951	5
NC_007044	158
NC_007242	2
NC_007539	1
NC_006271	2
NC_005906	132
NC_005081	3
NC_005636	8
NC_004346	5
NC_004097	5
NC_001482	12
NC_001802	11
NC_003742	3
NC_013458	1
NC_007220	5
NC_001410	2
NC_010178	10
NC_014462	1
NC_014465	3
NC_001867	14
NC_007995	36
NC_008006	43
NC_008057	6
NC_008266	6
NC_004356	3
NC_004667	19
NC_001451	13
NC_003513	6
NC_003515	7
NC_003632	5
NC_006319	1
NC_013459	3
NC_013460	1
NC_013464	8
NC_014468	2
NC_014469	8
NC_014470	14
NC_008732	1
NC_008848	10
NC_008939	11
NC_008957	12
NC_007069	1
NC_003739	2
NC_003807	3
NC_003806	6
NC_005986	1
NC_005987	1
NC_005989	1
NC_013467	6
NC_008316	6
NC_014473	5
NC_015227	5
NC_015228	16
NC_015229	2
NC_012042	6
NC_016581	6
NC_016898	9
NC_003797	4
NC_001445	2
NC_001517	1
NC_001616	1
NC_001814	3
NC_002600	2
NC_007536	1
NC_007663	2
NC_007727	6
NC_007728	2
NC_014745	6
NC_014748	11
NC_014791	2
NC_015627	5
NC_002686	131
NC_003031	8
NC_004005	4
NC_003399	4
NC_003492	2
NC_005904	2
NC_007147	3
NC_007965	5
NC_008037	2
NC_008307	4
NC_015628	6
NC_002729	5
NC_016014	9
NC_003243	8
NC_012664	5
NC_012665	4
NC_012666	6
NC_012783	360
NC_016075	8
NC_008028	3
NC_009741	2
NC_009744	3
NC_009995	3
NC_010107	16
NC_014793	5
NC_003641	2
NC_023626	3
NC_002593	135
NC_016080	5
NC_010735	2
NC_010736	3
NC_011560	3
NC_011918	5
NC_014037	3
NC_008925	18
NC_009490	6
NC_014794	4
NC_014795	6
NC_003509	8
NC_003007	1
NC_003022	2
NC_014545	8
NC_004637	5
NC_007541	1
NC_004124	12
NC_007987	29
NC_016031	7
NC_016032	6
NC_003787	2
NC_016649	3
NC_014038	2
NC_014325	4
NC_014536	3
NC_015394	2
NC_014413	5
NC_005894	3
NC_012685	10
NC_012786	6
NC_016083	5
NC_016084	1
NC_016086	4
NC_016517	1
NC_016579	6
NC_004635	6
NC_014799	7
NC_015268	12
NC_015629	11
NC_004036	10
NC_004730	9
AC_000001	53
NC_012789	5
NC_016087	5
NC_016518	2
NC_016960	3
NC_008558	3
NC_011505	1
NC_011538	4
NC_011544	6
NC_011590	1
NC_011706	3
NC_007455	6
NC_011024	5
AC_000189	39
AC_000190	45
AC_000191	46
NC_001650	391
NC_002361	5
NC_012800	8
NC_012801	5
NC_012802	6
NC_016519	5
NC_016509	18
NC_004156	444
NC_004626	5
NC_001859	3
NC_003094	205
NC_005899	3
NC_006460	3
NC_005883	4
NC_005095	1
NC_005093	8
NC_001806	176
NC_004424	5
NC_004425	4
NC_003348	7
NC_001546	1
NC_001726	7
NC_002024	2
NC_002205	1
NC_013261	2
NC_015212	4
NC_008094	8
NC_004046	10
NC_003752	3
NC_002350	2
NC_002349	5
NC_005974	14
NC_001547	5
NC_005777	1
NC_004763	7
NC_003701	1
NC_004153	4
NC_006000	1
NC_016536	3
NC_002618	5
NC_003516	7
NC_003517	3
NC_007906	4
NC_008252	137
NC_008249	8
NC_007646	205
NC_003401	183
NC_008714	4
NC_008725	144
NC_001777	7
NC_002324	7
NC_004203	2
NC_006001	1
NC_006002	1
NC_006003	1
NC_005776	1
NC_003521	347
NC_016440	6
NC_016561	2
NC_011317	7
NC_003504	5
NC_003539	1
NC_003656	1
NC_003699	1
NC_003765	2
NC_001401	5
NC_008267	5
NC_009745	2
NC_003823	4
NC_004560	4
NC_006059	7
NC_006053	2
NC_002512	293
NC_003698	1
NC_016442	5
NC_016443	4
NC_016444	4
NC_016572	5
NC_016573	5
NC_016574	5
NC_010661	2
NC_003845	4
NC_003871	4
NC_003886	2
NC_003891	6
NC_003988	5
NC_004049	10
NC_001541	9
NC_006563	10
NC_001678	11
NC_001690	7
NC_001693	8
NC_001691	9
NC_001676	11
NC_022641	1
NC_001701	8
NC_006146	267
NC_002815	6
NC_005215	2
NC_005077	3
NC_006313	3
NC_005897	2
NC_004197	9
NC_016447	318
NC_016448	299
NC_016575	4
NC_016576	6
NC_007920	1
NC_006962	3
NC_001718	7
NC_001747	6
NC_004104	12
NC_004178	2
NC_004628	5
NC_003606	4
NC_003782	10
NC_002509	2
NC_008190	2
NC_008191	2
NC_000939	5
NC_003762	1
NC_006317	2
NC_002199	20
NC_005036	9
NC_005134	6
NC_004011	4
NC_004295	6
NC_003930	2
NC_003878	5
NC_016441	3
NC_016577	5
NC_016578	6
NC_003215	3
NC_004640	5
NC_004810	11
NC_007537	2
NC_006630	2
NC_007767	219
NC_008283	5
NC_008284	7
NC_005221	2
NC_001265	6
NC_002469	3
NC_004215	1
NC_004216	2
NC_003610	5
NC_003400	5
NC_004618	4
NC_004655	6
NC_005053	4
NC_005132	5
NC_015961	6
NC_005079	4
NC_005175	1
NC_005218	2
NC_008170	12
NC_006308	2
NC_006311	1
NC_006309	1
NC_010148	5
NC_015626	4
NC_001927	2
NC_006935	6
NC_005225	1
NC_003083	168
NC_007988	36
NC_007989	38
NC_012038	6
NC_012041	4
NC_005778	4
NC_004573	4
NC_005288	2
NC_003605	3
NC_005889	4
NC_005999	1
NC_007013	3
NC_003616	6
NC_003614	2
NC_008302	2
NC_007571	2
NC_009087	6
NC_011545	6
NC_013023	4
NC_013465	5
NC_013057	3
NC_005210	10
NC_005209	5
NC_013116	3
NC_014597	4
NC_004830	7
AC_000003	35
NC_008177	1
NC_001457	9
NC_015399	4
NC_007654	11
NC_007612	9
NC_006314	2
NC_006315	1
NC_006316	1
NC_014821	6
NC_016964	4
NC_016965	5
NC_003559	4
NC_003560	2
NC_016877	1
NC_015552	7
NC_015879	1
NC_015880	1
NC_015881	1
NC_015882	1
NC_007905	2
NC_001434	2
NC_006644	67
NC_008305	6
NC_007731	6
NC_013218	3
NC_013219	4
NC_013220	2
NC_013397	1
NC_013398	1
NC_013399	1
NC_013401	1
NC_001866	4
NC_001494	6
NC_014395	2
NC_013221	3
NC_001361	6
NC_013403	1
NC_013405	2
NC_013400	1
NC_010951	6
NC_010952	5
NC_014238	1
NC_007534	1
NC_008004	36
NC_007560	2
NC_007816	4
NC_022637	1
NC_015116	7
NC_004440	3
NC_003443	15
NC_005281	3
NC_002728	19
NC_003729	1
NC_004611	5
NC_003615	4
NC_010953	6
NC_016648	1
NC_016159	3
NC_015491	4
NC_015962	5
NC_016418	6
NC_017004	5
NC_015124	6
NC_015126	1
NC_003056	12
NC_001514	14
NC_003887	6
NC_007034	44
NC_007035	28
NC_007036	46
NC_007037	70
NC_007038	72
NC_014596	5
NC_004542	3
NC_015127	1
NC_015128	1
NC_015129	1
NC_015130	1
NC_015132	3
NC_015133	3
NC_015134	1
NC_011515	7
NC_003496	2
NC_003054	2
NC_005290	3
NC_005289	2
NC_001800	7
NC_004645	4
NC_007039	65
NC_004639	7
NC_010944	5
NC_010947	5
NC_006499	1
NC_004646	7
NC_003680	7
NC_003672	7
NC_002357	7
NC_009383	6
NC_010946	4
NC_010707	1
NC_010838	6
NC_007408	6
NC_006259	6
NC_006937	3
NC_008948	15
NC_008949	11
NC_003520	5
NC_004168	1
NC_007582	1
NC_001789	12
NC_012931	7
NC_015150	7
NC_003530	4
NC_007919	7
NC_004676	9
NC_004674	7
NC_004096	7
NC_004101	5
NC_005267	3
NC_010839	8
NC_012535	1
NC_016003	5
NC_006011	1
NC_006009	2
NC_001834	9
NC_006265	5
NC_007015	6
NC_011554	2
NC_001935	7
NC_001939	7
NC_001938	6
NC_002641	215
NC_005301	2
NC_004608	6
NC_001354	9
NC_001874	10
NC_002330	8
NC_003541	2
NC_006061	6
NC_006943	6
NC_015049	166
NC_015050	5
NC_015940	4
NC_001724	8
NC_013955	13
NC_003434	5
NC_006875	2
NC_001943	3
NC_003691	1
NC_003740	3
NC_003669	7
NC_007657	1
NC_015941	3
NC_016963	4
NC_007518	5
NC_007673	1
NC_007584	1
NC_007749	1
NC_007751	1
NC_002016	2
NC_015069	4
NC_005896	11
NC_006447	2
NC_001725	9
NC_004200	2
NC_001348	129
NC_008729	2
NC_010646	18
NC_008310	6
NC_008560	4
NC_001340	1
NC_004122	4
NC_007003	11
NC_008853	11
NC_010670	1
NC_010985	3
NC_010948	5
NC_011372	9
NC_012812	3
NC_001555	2
NC_002568	4
NC_007158	1
NC_002164	1
NC_001449	5
NC_022633	1
NC_022635	1
NC_022636	2
NC_022638	2
NC_008893	13
NC_008968	17
NC_010757	2
NC_015451	2
NC_013423	6
NC_014380	5
NC_013920	7
NC_013528	3
NC_014069	7
NC_014076	7
NC_022640	1
NC_022642	1
NC_008982	21
NC_008994	19
NC_015934	4
NC_003467	2
NC_003785	4
NC_014645	6
NC_014744	6
NC_006944	11
NC_014143	9
NC_014746	6
NC_014747	2
NC_003225	287
NC_037662	5
NC_037661	5
NC_030689	6
NC_028106	5
NC_017915	7
NC_019034	4
NC_032927	5
NC_024810	6
NC_013135	7
NC_034268	2
NC_034269	3
NC_034270	3
NC_034271	3
NC_036389	7
NC_037657	3
NC_034552	1
NC_034553	1
NC_034470	2
NC_026439	11
NC_034513	1
NC_034523	1
NC_034514	1
NC_038236	6
NC_038260	2
NC_038261	1
NC_038262	1
NC_038263	3
NC_003346	6
NC_003812	2
NC_003813	5
NC_003815	3
NC_003816	3
NC_003817	3
NC_003819	3
NC_011547	15
NC_017678	5
NC_038264	93
NC_038265	62
NC_038266	6
NC_038267	3
NC_038268	6
NC_038269	7
NC_038270	10
NC_038271	13
NC_038275	9
NC_038276	5
NC_038277	6
NC_038278	15
NC_038279	7
NC_038280	7
NC_038281	9
NC_038282	8
NC_038283	9
NC_038284	6
NC_038285	6
NC_038286	6
NC_038287	6
NC_038288	6
NC_038289	3
NC_038290	4
NC_038291	9
NC_038292	13
NC_038293	13
NC_038295	8
NC_038296	11
NC_038297	12
NC_038301	2
NC_038302	6
NC_038303	3
NC_038304	6
NC_038305	8
NC_038307	4
NC_038308	5
NC_038310	5
NC_038311	3
NC_038313	3
NC_038314	5
NC_038315	5
NC_038316	5
NC_038317	4
NC_038318	1
NC_038320	5
NC_038321	10
NC_038322	2
NC_038323	2
NC_038324	6
NC_038325	6
NC_038326	2
NC_038327	3
NC_038328	3
NC_038329	1
NC_038330	1
NC_038331	3
NC_038335	4
NC_038336	6
NC_038337	6
NC_038338	6
NC_038339	7
NC_038340	5
NC_038341	5
NC_038342	4
NC_038343	6
NC_038344	8
NC_038345	7
NC_038346	4
NC_038347	5
NC_038348	4
NC_038349	5
NC_038350	4
NC_038351	4
NC_038352	8
NC_038353	6
NC_038354	7
NC_038355	7
NC_038356	7
NC_038357	6
NC_038358	6
NC_038359	6
NC_038360	6
NC_038361	6
NC_038362	9
NC_038363	6
NC_038364	2
NC_038366	4
NC_038367	2
NC_038370	3
NC_038371	157
NC_038372	3
NC_038373	3
NC_038374	2
NC_038375	257
NC_038378	5
NC_038379	12
NC_038380	8
NC_038381	8
NC_038382	10
NC_038383	1
NC_038384	3
NC_038385	4
NC_038386	3
NC_038387	4
NC_038388	2
NC_038389	4
NC_038390	5
NC_038391	4
NC_038392	2
NC_038396	3
NC_038397	4
NC_038398	3
NC_038399	3
NC_038400	3
NC_038401	3
NC_038402	3
NC_038403	3
NC_038404	3
NC_038405	5
NC_038406	4
NC_038407	3
NC_038408	3
NC_038409	3
NC_038410	2
NC_038411	3
NC_038412	4
NC_038413	2
NC_038414	3
NC_038415	3
NC_038416	3
NC_038417	3
NC_038418	3
NC_038419	5
NC_038420	11
NC_038421	13
NC_038423	2
NC_038424	2
NC_038433	4
NC_038434	2
NC_038435	2
NC_038436	2
NC_038437	5
