ID	CDSs_MGA
NC_001899	3
NC_001946	4
NC_001977	3
NC_001987	63
NC_014510	1
NC_014511	1
NC_014512	1
NC_001981	1
NC_001792	2
NC_002041	3
NC_001466	4
NC_014513	1
NC_014514	1
NC_014517	1
NC_014518	1
NC_014519	1
NC_014520	2
NC_014522	1
NC_015784	3
NC_001513	6
NC_001633	3
NC_001652	6
NC_001782	2
NC_001962	112
NC_001964	2
NC_000903	6
NC_002206	2
NC_014525	1
NC_014526	1
NC_014528	2
NC_014529	1
NC_014530	2
NC_014531	1
NC_000960	1
NC_002064	2
NC_002543	3
NC_002551	3
NC_002562	1
NC_002564	1
AC_000005	24
AC_000008	28
NC_001405	33
NC_003814	1
NC_014464	1
NC_002565	2
NC_002566	1
NC_002567	1
NC_001403	2
NC_001963	3
NC_002563	1
NC_002042	4
NC_009612	2
NC_001553	1
NC_014542	2
NC_002557	2
NC_003378	8
NC_002201	5
NC_003471	1
NC_003502	1
NC_003531	2
NC_010538	3
NC_014546	4
NC_003535	5
NC_003538	1
NC_003668	4
NC_003671	2
NC_003682	1
NC_003683	1
NC_003723	2
NC_003749	1
NC_011500	1
NC_003543	1
NC_003601	2
NC_003756	2
NC_003757	2
NC_003771	2
NC_003783	2
NC_003784	2
NC_003802	1
NC_003822	2
NC_015070	2
NC_012698	1
NC_014790	1
NC_005137	127
NC_007542	1
NC_008038	3
NC_001918	1
NC_007524	1
NC_007525	1
NC_007526	1
NC_007528	1
NC_007529	2
NC_015469	1
NC_016144	5
NC_006507	1
NC_006508	1
NC_006498	1
NC_006497	1
NC_006501	1
NC_007986	4
NC_000883	2
NC_005227	1
NC_001409	2
NC_007815	4
NC_011535	3
NC_007903	2
NC_007154	2
NC_001524	3
NC_004442	3
NC_006064	2
NC_005283	6
NC_003983	2
NC_016152	2
NC_016153	2
NC_003839	2
NC_009559	2
NC_006558	3
NC_004422	4
NC_001818	2
NC_005875	1
NC_004733	1
NC_004651	3
NC_004192	2
NC_001875	140
NC_005285	4
NC_001339	3
NC_001554	3
NC_016155	3
NC_009560	1
NC_009562	1
NC_009891	1
NC_006451	1
NC_003347	4
NC_005148	2
NC_004144	2
NC_003608	5
NC_004068	5
NC_005343	2
NC_001812	3
NC_002792	4
NC_009520	1
NC_009521	2
NC_001542	3
NC_010305	3
NC_001564	2
NC_008180	1
NC_007674	1
NC_001619	6
NC_001591	6
NC_002816	110
NC_002817	4
NC_002981	3
NC_001458	5
NC_003113	1
NC_002169	104
NC_003534	2
NC_002560	1
NC_001921	4
NC_004221	1
NC_003397	1
NC_010346	1
NC_010347	2
NC_010348	2
NC_010352	2
NC_024779	1
NC_002691	1
NC_002701	2
NC_003102	104
NC_006150	138
NC_003369	5
NC_003375	2
NC_003451	1
NC_007372	1
NC_006572	1
NC_007221	1
NC_001826	44
NC_002468	3
NC_008779	2
NC_024781	6
NC_015783	2
NC_003452	1
NC_003453	3
NC_003487	5
NC_003497	1
NC_005092	1
NC_003697	1
NC_003702	2
NC_003703	1
NC_006433	3
NC_009002	2
NC_008867	3
NC_008884	1
NC_008900	1
NC_008930	4
NC_017099	1
NC_004054	4
NC_026432	1
NC_004042	1
NC_004764	5
NC_001648	4
NC_001605	3
NC_003199	2
NC_003867	2
NC_007990	2
NC_007992	1
NC_007993	2
NC_007994	4
NC_007996	3
NC_008000	5
NC_003020	1
NC_003021	1
NC_003018	1
NC_005032	2
NC_004750	5
NC_016758	1
NC_016759	1
NC_016757	1
NC_005029	1
NC_004906	1
NC_004907	1
NC_006632	2
NC_001595	5
NC_003700	1
NC_003059	4
NC_004035	1
NC_003665	1
NC_003553	1
NC_008824	1
NC_014598	1
NC_014600	1
NC_014601	1
NC_014603	1
NC_014604	1
NC_014605	2
NC_001937	1
NC_002047	2
NC_001934	2
NC_003890	1
NC_008001	2
NC_008002	7
NC_008005	3
NC_008003	3
NC_008007	6
NC_010701	1
NC_001366	2
NC_003023	2
NC_003016	1
NC_003025	1
NC_008236	4
NC_008514	5
NC_008237	1
NC_008516	8
NC_006495	1
NC_006506	1
NC_006505	1
NC_004120	1
NC_004650	2
NC_008731	1
NC_005176	1
NC_008955	3
NC_006320	1
NC_004612	1
NC_004662	1
NC_015411	2
NC_015412	1
NC_015414	2
NC_001480	4
NC_010706	2
NC_001702	4
NC_005975	5
NC_001402	2
NC_003852	4
NC_004106	4
NC_003019	1
NC_003024	1
NC_003848	1
NC_004198	1
NC_001369	1
NC_001461	2
NC_008958	2
NC_008959	2
NC_008960	2
NC_001936	3
NC_002046	3
NC_009605	1
NC_010700	1
NC_001647	4
NC_010253	1
NC_010743	1
NC_003847	3
NC_003884	1
NC_004043	2
NC_002766	3
NC_004099	1
NC_005844	3
NC_005881	145
NC_003412	2
NC_015415	2
NC_015413	3
NC_002018	1
NC_001493	94
NC_001508	1
NC_001523	4
NC_003779	2
NC_004714	2
NC_003355	4
NC_004995	5
NC_005846	1
NC_004690	105
NC_009244	1
NC_004204	1
NC_002025	2
NC_003664	2
NC_003648	1
NC_004625	2
NC_004630	2
NC_011062	2
NC_008964	1
NC_008966	2
NC_008969	1
NC_008972	3
NC_008973	2
NC_008977	1
NC_009250	1
NC_002190	2
NC_009609	1
NC_007588	1
NC_003809	1
NC_011592	4
NC_004362	1
NC_003759	1
NC_003758	2
NC_003769	1
NC_003650	1
NC_001531	6
NC_003499	3
NC_009246	1
NC_003468	1
NC_005848	1
NC_005849	1
NC_004108	1
NC_002692	4
NC_009896	1
NC_003722	3
NC_003550	2
NC_003623	2
NC_003694	1
NC_000874	4
NC_003638	2
NC_003640	1
NC_008978	1
NC_008981	2
NC_008983	3
NC_008984	2
NC_008986	3
NC_008988	3
NC_009640	6
NC_012212	2
NC_013020	2
NC_013035	5
NC_006496	1
NC_006647	2
NC_004656	2
NC_001984	2
NC_014397	1
NC_001600	2
NC_003660	1
NC_004765	4
NC_000940	2
NC_010756	1
NC_007339	3
NC_007533	1
NC_001505	3
NC_006263	2
NC_001618	1
NC_005775	1
NC_001598	8
NC_001497	7
NC_000869	3
NC_003644	1
NC_004100	1
NC_016769	2
NC_002328	2
NC_003746	8
NC_004015	3
NC_002195	3
NC_008793	4
NC_007679	2
NC_008991	1
NC_008993	1
NC_008995	2
NC_008996	4
NC_008998	4
NC_008999	2
NC_005080	1
NC_005041	4
NC_004195	3
NC_012777	1
NC_013107	1
NC_001526	5
NC_003518	3
NC_003519	2
NC_002500	3
NC_004189	1
NC_001822	3
NC_004642	2
NC_001344	1
NC_003602	4
NC_001722	4
NC_006264	3
NC_007157	1
NC_007159	2
NC_007160	1
NC_007161	1
NC_007540	1
NC_007523	4
NC_008946	3
NC_004641	3
NC_005226	1
NC_003681	1
NC_004439	1
NC_004441	1
NC_004091	2
NC_015928	1
NC_009449	2
NC_008839	3
NC_008888	2
NC_008899	1
NC_008901	2
NC_009003	2
NC_008971	1
NC_008963	2
NC_009451	2
NC_002020	2
NC_008168	109
NC_009608	4
NC_010955	4
NC_008580	3
NC_003203	1
NC_003738	1
NC_001350	73
NC_010560	2
NC_010562	1
NC_010563	1
NC_009742	1
NC_001658	3
NC_006054	1
NC_003511	4
NC_004451	1
NC_004117	144
NC_005039	1
NC_015468	3
NC_004661	2
NC_008950	1
NC_008951	1
NC_008953	2
NC_007985	4
NC_007162	2
NC_006260	2
NC_006261	3
NC_003744	2
NC_003799	1
NC_005224	1
NC_003326	3
NC_004033	1
NC_015939	1
NC_008928	4
NC_008992	7
NC_007572	1
NC_007361	1
NC_014357	5
NC_014474	3
NC_014515	1
NC_014602	3
NC_010584	1
NC_010587	1
NC_010588	1
NC_010592	1
NC_010593	1
NC_014846	2
NC_014930	1
NC_003704	1
NC_003705	1
NC_003706	1
NC_003707	1
NC_003710	1
NC_003711	1
NC_003906	1
NC_004034	1
NC_003546	2
NC_003725	2
NC_014907	1
NC_015051	3
NC_003561	1
NC_004050	3
NC_004062	105
NC_004064	2
NC_004092	1
NC_005222	1
NC_005216	1
NC_010297	2
NC_003477	1
NC_010307	1
NC_004206	1
NC_004207	1
NC_004208	1
NC_004209	1
NC_004365	2
NC_001452	4
NC_004366	3
NC_004540	3
NC_010226	8
NC_007341	6
NC_006432	6
NC_010328	1
NC_015397	2
NC_004569	2
NC_004725	3
NC_007586	1
NC_007587	2
NC_005052	1
NC_006561	2
NC_011804	2
NC_004994	4
NC_005038	92
NC_005040	5
NC_001801	4
NC_004455	3
NC_010343	2
NC_010344	1
NC_010345	1
NC_010350	1
NC_006262	2
NC_002602	1
NC_004452	4
NC_002800	1
NC_004367	52
NC_004755	2
NC_003475	1
NC_009890	2
NC_002076	2
NC_001906	6
NC_002645	5
NC_005339	5
NC_005341	4
NC_016044	1
NC_006661	2
NC_004359	1
NC_001538	4
NC_005985	4
NC_005831	7
NC_001552	9
NC_001739	8
NC_002794	123
NC_003017	2
NC_016896	3
NC_015884	1
NC_015885	2
NC_015886	1
NC_001831	5
NC_011557	1
NC_011558	1
NC_011559	2
NC_001632	2
NC_003448	1
NC_016881	1
NC_016883	3
NC_016874	2
NC_016875	1
NC_006439	1
NC_014707	2
NC_014822	3
NC_014955	4
NC_015115	2
NC_001501	2
NC_003808	1
NC_011568	4
NC_006502	1
NC_005078	4
NC_005082	1
NC_003870	3
NC_003696	2
NC_005348	2
NC_005845	3
NC_015487	2
NC_007374	3
NC_007535	1
NC_006148	2
NC_009519	1
NC_007548	1
NC_001352	5
NC_001940	4
NC_005138	4
NC_001450	3
NC_002803	4
NC_007531	1
NC_006550	4
NC_006065	2
NC_003836	1
NC_011546	3
NC_010438	7
NC_004284	3
NC_000898	74
NC_014509	3
NC_016033	2
NC_006066	2
NC_001623	114
NC_001839	2
NC_001728	4
NC_001411	1
NC_001596	4
NC_002665	40
NC_001576	6
NC_001412	4
NC_002077	2
NC_008911	1
NC_011507	1
NC_018381	7
NC_004614	4
NC_014447	1
NC_011584	4
NC_001583	5
NC_001586	3
NC_003084	93
NC_002549	6
NC_004421	1
NC_016880	3
NC_003537	1
NC_006941	1
NC_016961	3
NC_003790	3
NC_014847	3
NC_001557	1
NC_002028	3
NC_017685	7
NC_003851	1
NC_003735	1
NC_003728	3
NC_003754	2
NC_003755	1
NC_005261	84
NC_003474	1
NC_000947	1
NC_002552	4
NC_007661	2
NC_011051	4
NC_014083	3
NC_011588	67
NC_007570	1
NC_005993	2
NC_005994	1
NC_005995	1
NC_001847	75
NC_005264	81
NC_001362	2
NC_006623	41
NC_002797	1
NC_014708	1
NC_003794	3
NC_003838	1
NC_001504	4
NC_002051	2
NC_002052	1
NC_006056	1
NC_003747	3
NC_014927	2
NC_014928	2
NC_003505	3
NC_005854	2
NC_016993	4
NC_009757	3
NC_009758	4
NC_015495	2
NC_026242	124
NC_014968	2
NC_011532	5
NC_011536	4
NC_011537	4
NC_014978	1
NC_011540	2
NC_011541	1
NC_011543	2
NC_011549	7
NC_011550	6
NC_015044	1
NC_015045	3
NC_015046	2
NC_015048	3
NC_011552	2
NC_011553	1
NC_011556	1
NC_003674	1
NC_010126	2
NC_007966	1
NC_001916	1
NC_005338	2
NC_015317	2
NC_015328	3
NC_015553	2
NC_015639	3
NC_013097	1
NC_009991	2
NC_009988	6
NC_009646	2
NC_002510	3
NC_003540	1
NC_008058	3
NC_002558	1
NC_003646	1
NC_003856	3
NC_004107	1
NC_009996	1
NC_009537	2
NC_010797	3
NC_006016	1
NC_006017	1
NC_002326	3
NC_009503	114
NC_008940	2
NC_004583	3
NC_004800	6
NC_005068	114
NC_004654	3
NC_005992	1
NC_006019	2
NC_007753	1
NC_010837	1
NC_012799	1
NC_001495	1
NC_005217	1
NC_001478	4
NC_003853	4
NC_004052	6
NC_001948	3
NC_006574	1
NC_014906	2
NC_003609	2
NC_008521	3
NC_007672	1
NC_007667	2
NC_005905	79
NC_006646	8
NC_001512	3
NC_001413	2
NC_003896	2
NC_003618	6
NC_001694	5
NC_001829	3
NC_013443	3
NC_006575	2
NC_001479	1
NC_008032	3
NC_003469	2
NC_003481	2
NC_004287	2
NC_007378	1
NC_006429	3
NC_006651	5
NC_003564	1
NC_004706	2
NC_005842	3
NC_001973	160
NC_001544	3
NC_003899	3
NC_003900	2
NC_003908	2
NC_003621	2
NC_006428	8
NC_001587	5
NC_013225	1
NC_013226	1
NC_013227	1
NC_013447	2
NC_013439	3
NC_005286	4
NC_001503	4
NC_005051	2
NC_003410	4
NC_006560	91
AC_000010	24
NC_014396	2
NC_013228	1
NC_013229	3
NC_013230	1
NC_013232	2
NC_013233	1
NC_013234	1
NC_005950	1
NC_008059	2
NC_003536	1
NC_004176	1
NC_004065	150
NC_004008	1
NC_001748	3
NC_003376	3
NC_001716	101
NC_002604	3
NC_005890	2
NC_001511	3
NC_003480	1
NC_012957	1
NC_003772	1
NC_003603	3
NC_003446	1
NC_003462	4
NC_003692	1
NC_003724	2
NC_004908	1
NC_005214	1
NC_001510	3
NC_009895	1
NC_001959	2
NC_001662	2
NC_001540	4
NC_003661	2
NC_004142	1
NC_003613	1
NC_004185	1
NC_004579	3
NC_013258	3
NC_013259	5
NC_003760	1
NC_003764	2
NC_005983	1
NC_006060	4
NC_003398	1
NC_006440	1
NC_006504	1
NC_001367	4
NC_005266	1
NC_011920	9
NC_010708	1
NC_010709	1
NC_011807	2
NC_011808	1
NC_011809	1
NC_014140	3
NC_014141	2
NC_014142	1
NC_001499	1
NC_001463	4
NC_001920	1
NC_010791	3
NC_008250	2
NC_004180	2
NC_003750	1
NC_002050	3
NC_006437	2
NC_001368	4
NC_003689	2
NC_005988	2
NC_006005	1
NC_005998	1
NC_009570	2
NC_009240	94
NC_001699	4
NC_001796	5
NC_014902	4
NC_015493	1
NC_015490	1
NC_001550	5
NC_003849	4
NC_003627	5
NC_006951	3
NC_004290	5
NC_003008	1
NC_010415	1
NC_013695	1
NC_001490	1
NC_012702	5
NC_012703	5
NC_015668	4
NC_003495	1
NC_010799	3
NC_014903	3
NC_015494	2
NC_015502	3
NC_015503	3
NC_015505	3
NC_015507	3
NC_000858	3
NC_006152	3
NC_004609	2
NC_006566	2
NC_003861	4
NC_001749	1
NC_007029	2
NC_003693	1
NC_012699	2
NC_006961	1
NC_013668	153
NC_001467	1
NC_001468	1
NC_010417	3
NC_010240	144
NC_010713	2
NC_010665	1
NC_010662	2
NC_010594	2
NC_010585	1
NC_004010	1
NC_001472	1
NC_003800	2
NC_001886	2
NC_003679	1
NC_014185	5
NC_010663	2
NC_010664	3
NC_010669	1
NC_010671	90
NC_010806	3
NC_010809	3
NC_003801	1
NC_012542	1
NC_003990	1
NC_007340	2
NC_007358	1
NC_007363	1
NC_007448	6
NC_003629	3
NC_012094	3
NC_010810	2
NC_010817	4
NC_010818	2
NC_010820	9
NC_014904	1
NC_002331	147
NC_006435	1
NC_007547	1
NC_007556	1
NC_007538	1
NC_007723	2
NC_001440	1
NC_005057	1
NC_009571	2
NC_007289	4
NC_004905	1
NC_014406	4
NC_014407	4
NC_013007	10
NC_007219	1
NC_007522	2
NC_007527	1
NC_007642	7
NC_007726	2
NC_006267	1
NC_012728	3
NC_012729	4
NC_016878	1
NC_016879	1
NC_001498	5
NC_026433	1
NC_010832	3
NC_010834	2
NC_010836	1
NC_010840	3
NC_011268	5
NC_002048	1
NC_003897	3
NC_005331	1
NC_004205	1
NC_014087	3
NC_014088	3
NC_014089	2
NC_014090	5
NC_014091	3
NC_014093	2
NC_014895	1
NC_010835	4
NC_003414	1
NC_013639	3
NC_013640	2
NC_014095	3
NC_014097	3
NC_008182	2
NC_008183	1
NC_008708	2
NC_008377	2
NC_006367	2
NC_003547	1
NC_003555	3
NC_003780	2
NC_007721	1
NC_007736	1
NC_007738	1
NC_007739	1
NC_001925	1
NC_013463	3
NC_013462	2
NC_004911	1
NC_006296	6
NC_000855	6
NC_006652	2
NC_006648	2
NC_006874	3
NC_006876	2
NC_007212	1
NC_006306	1
NC_014126	4
NC_001844	60
NC_007803	8
NC_007213	1
NC_007730	3
NC_001914	3
NC_004285	2
NC_001492	2
NC_001721	3
NC_000882	2
NC_014896	2
NC_011530	4
NC_014130	2
NC_003868	2
NC_003607	2
NC_003013	1
NC_010749	2
NC_009805	1
NC_007362	1
NC_007218	4
NC_007381	1
NC_007921	135
NC_008559	4
NC_011659	3
NC_014128	2
NC_014137	1
NC_014138	3
NC_008519	5
NC_008517	2
NC_010439	2
NC_014547	3
NC_002022	1
NC_007562	1
NC_007567	1
NC_007740	1
NC_011620	4
NC_007216	1
NC_007750	2
NC_009031	3
NC_001917	2
NC_001436	5
NC_002066	1
NC_002588	2
NC_009657	7
NC_001364	6
NC_014845	3
NC_006310	1
NC_007991	4
NC_008317	3
NC_008493	1
NC_008952	1
NC_004324	7
NC_003563	2
NC_003403	2
NC_003200	2
NC_003736	1
NC_009994	1
NC_003976	1
NC_011803	4
NC_009000	2
NC_008979	2
NC_008033	3
NC_008303	3
NC_008329	3
NC_006645	8
NC_006441	1
NC_009025	3
NC_008173	1
NC_008366	9
NC_008189	6
NC_004098	4
NC_005094	1
NC_014064	1
NC_008034	3
NC_008492	3
NC_008494	3
NC_014567	77
NC_015522	1
NC_015523	10
NC_015521	2
NC_015524	6
NC_009249	1
NC_009491	1
NC_009561	2
NC_009645	4
NC_009127	187
NC_007745	2
NC_008523	2
NC_006963	6
NC_008522	2
NC_008035	140
NC_002548	2
NC_009756	4
NC_009992	7
NC_010295	3
NC_010306	5
NC_008857	1
NC_008862	1
NC_008860	1
NC_007371	1
NC_007373	1
NC_001430	1
NC_007916	2
NC_004093	2
NC_014066	2
NC_014067	1
NC_010440	1
NC_008883	2
NC_008891	2
NC_008892	1
NC_008871	2
NC_008909	3
NC_008934	2
NC_008926	4
NC_007566	1
NC_009607	1
NC_008311	3
NC_009642	4
NC_009225	2
NC_014068	2
NC_014070	4
NC_014072	2
NC_014073	1
NC_014894	2
NC_009251	1
NC_008919	1
NC_009032	2
NC_009946	1
NC_011069	1
NC_011800	7
NC_014074	2
NC_014077	2
NC_014078	3
NC_014079	3
NC_014080	3
NC_014081	2
NC_014084	2
NC_014085	2
NC_001346	5
NC_015506	3
NC_010668	1
NC_011066	1
NC_010521	1
NC_010586	2
NC_010589	2
NC_010755	1
NC_013797	111
NC_012958	3
NC_006564	5
NC_007913	1
NC_008582	4
NC_001663	3
NC_001515	5
NC_010277	4
NC_015467	1
NC_010751	1
NC_010792	2
NC_010441	2
NC_010489	2
NC_010954	1
NC_011189	1
NC_012135	1
NC_012118	2
NC_012137	3
NC_008954	2
NC_001639	5
NC_001961	4
NC_015373	3
NC_006939	5
NC_011400	3
NC_012134	1
NC_012541	1
NC_012519	2
NC_006359	2
NC_014252	1
NC_015374	1
NC_012493	1
NC_012787	2
NC_013101	2
NC_012986	1
NC_013006	3
NC_014630	1
NC_015375	2
NC_013396	1
NC_013402	1
NC_013424	1
NC_013028	3
NC_012755	1
NC_012206	3
NC_009242	1
NC_009248	1
NC_007210	3
NC_014324	4
NC_014524	1
NC_014647	2
NC_014082	3
NC_014086	3
NC_014446	3
NC_014631	5
NC_012210	3
NC_012211	2
NC_003732	2
NC_003733	2
NC_003763	1
NC_003766	1
NC_010710	1
NC_014094	2
NC_014127	4
NC_014599	1
NC_014648	3
NC_014379	1
NC_003767	1
NC_003768	1
NC_003773	2
NC_003774	2
NC_013011	1
NC_013014	1
NC_013015	2
NC_015393	1
NC_011309	1
NC_014516	1
NC_015267	4
NC_015450	2
NC_007549	1
NC_007550	1
NC_007551	1
NC_007552	1
NC_007555	1
NC_013017	2
NC_013018	2
NC_013019	1
NC_013413	3
NC_013953	153
NC_008985	2
NC_009238	3
NC_009764	4
NC_014905	2
NC_015131	2
NC_015135	1
NC_015492	1
NC_015504	3
NC_004627	2
NC_013469	2
NC_013470	1
NC_013471	2
NC_006553	2
NC_003873	1
NC_006960	2
NC_003987	2
NC_007574	1
NC_007569	1
NC_006640	2
NC_006658	22
NC_010254	1
NC_010255	1
NC_015211	5
NC_016013	6
NC_016085	2
NC_016580	2
NC_015935	3
NC_011805	3
NC_012120	2
NC_007611	4
NC_016752	3
NC_013022	3
NC_014236	1
NC_014237	1
NC_014239	1
NC_014240	1
NC_013036	55
NC_010666	1
NC_010950	2
NC_014381	1
NC_016074	6
NC_016141	1
NC_016156	1
NC_016436	8
NC_016647	5
NC_016760	1
NC_012123	6
NC_012126	2
NC_014241	2
NC_014242	1
NC_014243	1
NC_014244	1
NC_014245	2
NC_014481	2
NC_011108	4
NC_011190	1
NC_014527	1
NC_015452	2
NC_015043	2
NC_016959	3
NC_016744	2
NC_015324	3
NC_015325	6
NC_012564	3
NC_018872	1
NC_008365	4
AC_000020	26
NC_015327	1
NC_013404	1
NC_013499	2
NC_014607	3
NC_006494	1
NC_013024	2
AC_000017	27
AC_000018	28
AC_000019	26
AC_000004	20
AC_000006	39
AC_000009	22
AC_000016	22
AC_000011	37
NC_006383	6
NC_014372	4
NC_010624	2
NC_005843	1
NC_013025	2
NC_013026	2
NC_013027	3
NC_013772	144
AC_000013	34
NC_014463	1
NC_014523	2
NC_014929	2
NC_013029	3
NC_013030	2
NC_013796	4
NC_013801	1
NC_013803	1
NC_015631	1
AC_000014	29
NC_002211	1
NC_007543	1
NC_005096	2
NC_007647	1
NC_007649	1
NC_001928	2
NC_001915	1
NC_008728	1
NC_013102	2
NC_001489	1
NC_001483	3
NC_006013	1
NC_006014	1
NC_003604	4
NC_003014	1
NC_003138	8
NC_003417	4
NC_006431	1
NC_004546	1
NC_008733	1
NC_004659	3
NC_004673	4
NC_004634	3
NC_004012	2
NC_013999	3
NC_007609	5
NC_001612	3
NC_009538	1
NC_009532	6
NC_003478	1
NC_003795	2
NC_003828	2
NC_004202	1
NC_004658	2
NC_011058	2
NC_001897	1
NC_007545	1
NC_002015	1
NC_004580	3
NC_004582	2
NC_005169	2
NC_004289	4
NC_010235	1
NC_010246	2
NC_004291	1
NC_014411	1
NC_005347	2
NC_006015	1
NC_006018	1
NC_005982	1
NC_022639	1
NC_005170	1
NC_005172	1
NC_005173	1
NC_005171	1
NC_005166	1
NC_002795	4
NC_004322	4
NC_009759	4
NC_010434	3
NC_009041	4
NC_010239	2
NC_010416	4
NC_014412	1
NC_006312	1
NC_005030	1
NC_006052	1
NC_006147	2
NC_006946	3
NC_007002	3
NC_011065	1
NC_004300	4
NC_005319	4
NC_005852	3
NC_022634	1
NC_003377	1
NC_004426	1
NC_005168	1
NC_005167	1
NC_005888	1
NC_008730	1
NC_011068	2
NC_011070	1
NC_010435	3
NC_003556	3
NC_009951	4
NC_007044	16
NC_007242	1
NC_007539	1
NC_006271	3
NC_005906	67
NC_005081	2
NC_005636	2
NC_004346	3
NC_004097	2
NC_001482	6
NC_001802	5
NC_003742	1
NC_013458	1
NC_007220	2
NC_001410	1
NC_010178	6
NC_014462	1
NC_014465	1
NC_001867	3
NC_007995	5
NC_008057	1
NC_008266	5
NC_004356	2
NC_004667	8
NC_001451	8
NC_003513	2
NC_003515	6
NC_003632	4
NC_006319	1
NC_013459	2
NC_013460	1
NC_013464	3
NC_014468	2
NC_014469	4
NC_014470	7
NC_008732	2
NC_008848	2
NC_008939	2
NC_007069	1
NC_003739	2
NC_003807	1
NC_003806	5
NC_005986	1
NC_005987	1
NC_005989	2
NC_013467	3
NC_008316	2
NC_014473	4
NC_015227	4
NC_015228	9
NC_015229	5
NC_012042	4
NC_016581	2
NC_016898	5
NC_003797	1
NC_001445	1
NC_001517	1
NC_001616	1
NC_001814	1
NC_002600	1
NC_007663	2
NC_007727	1
NC_007728	1
NC_014745	2
NC_014748	5
NC_014791	1
NC_015627	3
NC_002686	65
NC_003031	3
NC_004005	3
NC_003399	1
NC_003492	1
NC_005904	2
NC_007147	1
NC_007965	2
NC_008037	2
NC_008307	2
NC_015628	2
NC_002729	3
NC_016014	5
NC_003243	3
NC_012664	2
NC_012665	3
NC_012666	1
NC_012783	164
NC_016075	4
NC_008028	1
NC_009741	1
NC_009744	1
NC_009995	1
NC_010107	4
NC_014793	2
NC_003641	1
NC_023626	3
NC_002593	90
NC_016080	2
NC_010735	1
NC_010736	1
NC_011560	1
NC_011918	1
NC_014037	1
NC_008925	2
NC_009490	3
NC_014794	1
NC_003509	1
NC_003007	1
NC_003022	1
NC_014545	5
NC_004637	2
NC_007541	1
NC_004124	6
NC_007987	1
NC_016031	4
NC_016032	4
NC_003787	1
NC_016649	2
NC_014038	1
NC_014325	1
NC_014536	1
NC_015394	1
NC_014413	1
NC_005894	2
NC_012685	6
NC_012786	2
NC_016083	1
NC_016084	1
NC_016086	1
NC_016517	2
NC_016579	1
NC_004635	3
NC_014799	1
NC_015268	4
NC_015629	6
NC_004036	6
NC_004730	3
AC_000001	28
NC_012789	1
NC_016087	2
NC_016518	1
NC_016960	2
NC_008558	1
NC_011505	1
NC_011538	5
NC_011544	3
NC_011590	1
NC_011706	1
NC_007455	4
NC_011024	4
AC_000189	32
AC_000190	25
AC_000191	22
NC_001650	107
NC_002361	2
NC_012800	2
NC_012801	1
NC_012802	1
NC_016519	4
NC_016509	10
NC_004156	114
NC_004626	2
NC_001859	1
NC_003094	102
NC_005899	1
NC_006460	1
NC_005883	2
NC_005095	1
NC_005093	7
NC_001806	89
NC_004424	4
NC_004425	3
NC_003348	4
NC_001726	2
NC_002024	1
NC_002205	1
NC_013261	1
NC_015212	2
NC_008094	1
NC_004046	3
NC_003752	2
NC_002350	2
NC_002349	1
NC_005974	6
NC_001547	3
NC_005777	1
NC_004763	3
NC_003701	1
NC_004153	2
NC_006000	1
NC_016536	1
NC_002618	1
NC_003516	2
NC_003517	2
NC_007906	1
NC_008252	75
NC_008249	4
NC_007646	74
NC_003401	71
NC_008714	2
NC_008725	96
NC_001777	4
NC_002324	2
NC_004203	1
NC_006001	2
NC_006002	2
NC_006003	1
NC_005776	1
NC_003521	174
NC_016440	5
NC_016561	2
NC_011317	2
NC_003504	2
NC_003656	1
NC_003699	1
NC_003765	1
NC_001401	2
NC_008267	2
NC_009745	1
NC_003823	1
NC_004560	2
NC_006059	6
NC_006053	1
NC_002512	122
NC_003698	1
NC_016442	3
NC_016443	2
NC_016444	1
NC_016572	2
NC_016573	3
NC_016574	3
NC_010661	1
NC_003845	1
NC_003871	2
NC_003886	1
NC_003891	2
NC_003988	1
NC_004049	4
NC_001541	2
NC_006563	5
NC_001678	5
NC_001690	4
NC_001693	7
NC_001691	5
NC_001676	5
NC_022641	1
NC_001701	2
NC_006146	93
NC_002815	4
NC_005215	1
NC_005077	1
NC_006313	1
NC_005897	1
NC_004197	3
NC_016447	146
NC_016448	101
NC_016575	2
NC_016576	1
NC_007920	1
NC_006962	2
NC_001718	2
NC_001747	3
NC_004104	4
NC_004178	1
NC_004628	1
NC_003606	1
NC_003782	2
NC_002509	1
NC_008190	1
NC_008191	1
NC_000939	4
NC_003762	1
NC_006317	2
NC_002199	6
NC_005036	5
NC_005134	6
NC_004011	1
NC_004295	2
NC_003930	3
NC_003878	4
NC_016441	2
NC_016577	1
NC_016578	3
NC_003215	2
NC_004640	3
NC_004810	6
NC_007537	1
NC_007767	125
NC_008283	3
NC_008284	1
NC_005221	2
NC_001265	4
NC_002469	3
NC_004215	1
NC_004216	1
NC_003610	4
NC_003400	2
NC_004618	2
NC_004655	3
NC_005053	2
NC_005132	4
NC_015961	1
NC_005079	1
NC_005175	2
NC_005218	2
NC_008170	1
NC_006308	1
NC_006311	1
NC_006309	1
NC_010148	1
NC_015626	1
NC_001927	1
NC_006935	2
NC_005225	1
NC_003083	117
NC_007988	4
NC_007989	2
NC_012038	3
NC_012041	3
NC_005778	1
NC_004573	1
NC_005288	1
NC_003605	1
NC_005889	2
NC_005999	1
NC_007013	2
NC_003616	3
NC_003614	2
NC_008302	2
NC_007571	1
NC_009087	5
NC_011545	4
NC_013023	2
